Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.38732	0.54845	0.56303	0.80701	0.76093	0.5383	0.67144	0.8644	0.39277	0.68771	0.65717	0.43466	0.43333	0.22519	0.28864	0.40355	0.71774	0.81807	0.16969	0.474	0.29439	0.2928	0.10277	0.27284	0.38831	0.39776	0.064476	0.0030634	0.48511	0.051971	0.40312	0.47195	0.64323	0.51136	0.14747	0.1302	0.44902	0.87705	0.83935	0.56322	0.41847	0.65638	0.73558	0.32717	0.45047	0.42159	0.56948	0.74959	0.76681	0.88864	0.98419	1	0.83381	0.90314	0.86953	0.85895	0.73326	0.868	0.79408	0.77075	0.8396	0.70505	0.96302	0.96926	0.5197	0.88051	0.8489	0.93378	0.87364	0.92269	0.75733	0.91129	0.88584	0.92155	0.7316	0.92008	0.73084	0.76783	0.82935	0.94802	0.86241	0.79811	0.65376	0.77542	0.88462	0.80661	0.56592	0.82847	0.51155	0.29468	0.48992	0.9314	0.50459	0.65567	0.91876	0.33399	0.73107	0.71059	0.62427	0.4891	0.66949	0.81132	0.68946	0.64148	0.80178	0.38027	0.23739	0.3562	0.24232	0.2054	0.23325	0.32585	0.27496	0.42848	0.91583	0.44805	0.58312	0.44314	0.23331	0.32374	0.63334
0.26593	0.43695	0.40935	0.73531	0.57902	0.39775	0.57362	0.72993	0.33484	0.52924	0.48017	0.2389	0.25489	0.11677	0.22191	0.34889	0.51299	0.73433	0.14506	0.40291	0.15186	0.26056	0.099192	0.27263	0.22869	0.34716	0.072289	0.0011989	0.48458	0.027432	0.41056	0.4798	0.49008	0.54405	0.16238	0.073747	0.35935	0.81413	0.79018	0.4488	0.33533	0.52784	0.63091	0.25968	0.29182	0.29852	0.37374	0.6672	0.58032	0.7507	0.84976	0.83381	1	0.92699	0.81381	0.83117	0.84408	0.83969	0.92678	0.66407	0.82327	0.5643	0.90157	0.901	0.44714	0.87489	0.6606	0.80539	0.84812	0.89394	0.75841	0.8851	0.82517	0.87949	0.74669	0.87767	0.7314	0.80703	0.66811	0.79644	0.79279	0.74768	0.72884	0.91821	0.89439	0.89024	0.63257	0.89126	0.67673	0.30737	0.68039	0.81169	0.57782	0.80241	0.80927	0.4261	0.88859	0.9049	0.67433	0.73553	0.85242	0.93054	0.73393	0.81953	0.76829	0.33463	0.14553	0.28109	0.15074	0.21415	0.15216	0.44178	0.25987	0.33829	0.93591	0.37528	0.46882	0.38676	0.16865	0.36021	0.47194
0.37125	0.57518	0.54861	0.88504	0.71206	0.52798	0.73193	0.85834	0.38567	0.60918	0.59633	0.32013	0.34884	0.15914	0.31619	0.4407	0.62984	0.879	0.21021	0.53927	0.20841	0.34919	0.15096	0.38612	0.28702	0.47972	0.105	0.0017215	0.62901	0.031385	0.55121	0.44298	0.5362	0.65305	0.21835	0.082779	0.50518	0.92752	0.88574	0.59119	0.45	0.65306	0.78622	0.34979	0.38137	0.40206	0.45138	0.77565	0.60316	0.80332	0.94036	0.90314	0.92699	1	0.93621	0.92193	0.8251	0.92107	0.90742	0.77314	0.88806	0.65623	0.94326	0.93401	0.48615	0.81632	0.73222	0.91495	0.95712	0.94154	0.84477	0.94979	0.94743	0.92677	0.80653	0.94035	0.82884	0.88806	0.71789	0.83833	0.80954	0.809	0.66588	0.88986	0.91885	0.84662	0.64799	0.87543	0.59365	0.28058	0.60066	0.82877	0.54116	0.67293	0.85383	0.38139	0.86326	0.81048	0.64811	0.64982	0.82567	0.93209	0.71182	0.77017	0.72987	0.29846	0.17806	0.26277	0.1913	0.15948	0.19192	0.40165	0.20352	0.4023	0.9158	0.38094	0.52176	0.3501	0.20569	0.28878	0.51952
0.50533	0.73921	0.71071	0.95434	0.77566	0.68313	0.87338	0.88536	0.44971	0.65564	0.69997	0.3921	0.45504	0.20307	0.45539	0.55889	0.71324	0.94202	0.29744	0.64062	0.25842	0.43089	0.21892	0.4901	0.33587	0.58094	0.1421	0.0020583	0.68779	0.030222	0.60999	0.35492	0.51939	0.71748	0.28137	0.080869	0.68793	0.91987	0.94478	0.73082	0.59097	0.75799	0.90746	0.49043	0.51193	0.53564	0.53941	0.91051	0.48882	0.68375	0.92366	0.86953	0.81381	0.93621	1	0.92386	0.72716	0.926	0.77998	0.84109	0.87008	0.70478	0.87799	0.84493	0.61848	0.71624	0.67397	0.95037	0.9873	0.94497	0.93088	0.94569	0.97424	0.92048	0.82741	0.95374	0.9202	0.94418	0.79007	0.84583	0.68395	0.86175	0.7058	0.79008	0.89406	0.81108	0.72431	0.8257	0.57629	0.33275	0.57715	0.77508	0.60992	0.57841	0.83463	0.28333	0.80636	0.66397	0.70235	0.59437	0.81002	0.78471	0.73972	0.64632	0.62742	0.27743	0.19121	0.2456	0.19749	0.12821	0.19349	0.32572	0.1644	0.41428	0.84041	0.41878	0.51822	0.33357	0.22115	0.2789	0.54525
0.55368	0.73967	0.71595	0.92802	0.78924	0.66912	0.85164	0.8753	0.53682	0.77349	0.60951	0.4783	0.51236	0.25929	0.44247	0.62538	0.77641	0.94078	0.29934	0.62186	0.26037	0.45832	0.19767	0.43582	0.39996	0.59551	0.13759	0.0044214	0.69718	0.057361	0.58441	0.37259	0.45918	0.67074	0.25887	0.14026	0.56643	0.88464	0.96892	0.72063	0.61046	0.81056	0.86651	0.49215	0.52283	0.54078	0.59416	0.83417	0.56969	0.74111	0.91015	0.85895	0.83117	0.92193	0.92386	1	0.64115	0.97866	0.85786	0.9262	0.95868	0.79206	0.8903	0.85921	0.59657	0.74169	0.76028	0.95807	0.91495	0.93553	0.87623	0.9452	0.91523	0.94312	0.89548	0.91275	0.86344	0.82289	0.79506	0.85238	0.81028	0.92182	0.69597	0.84891	0.94426	0.84566	0.69816	0.93499	0.62693	0.40343	0.60116	0.86789	0.66297	0.70456	0.91716	0.47156	0.85977	0.7394	0.72338	0.64399	0.80378	0.86797	0.79298	0.62466	0.69465	0.38382	0.2473	0.33525	0.22318	0.21647	0.20329	0.29122	0.25171	0.40157	0.8553	0.45239	0.58319	0.42268	0.2501	0.3892	0.54773
0.15651	0.30081	0.29004	0.62747	0.46568	0.27323	0.44525	0.64532	0.21599	0.36428	0.43419	0.14011	0.15158	0.056999	0.13107	0.21173	0.37528	0.61586	0.089012	0.32357	0.11199	0.17122	0.070389	0.22906	0.14031	0.25125	0.049053	0.00028168	0.37986	0.010154	0.35767	0.55655	0.56	0.46933	0.12279	0.029974	0.30732	0.74386	0.628	0.31401	0.21047	0.35878	0.4916	0.15846	0.19035	0.19423	0.2486	0.51562	0.51147	0.67116	0.74956	0.73326	0.84408	0.8251	0.72716	0.64115	1	0.64452	0.76647	0.48123	0.64382	0.41401	0.76559	0.80014	0.27499	0.77816	0.55729	0.64625	0.7653	0.72803	0.60076	0.71964	0.75132	0.68878	0.53786	0.74494	0.58076	0.74007	0.47534	0.62716	0.60839	0.51733	0.56275	0.71598	0.67138	0.6773	0.42887	0.64223	0.46035	0.14174	0.47978	0.60833	0.3606	0.57469	0.57752	0.20233	0.65679	0.7214	0.42778	0.51279	0.66982	0.76366	0.48148	0.78237	0.66619	0.18903	0.075731	0.16867	0.10357	0.094339	0.11827	0.50766	0.13883	0.28482	0.79305	0.24212	0.34898	0.24166	0.10475	0.16567	0.37287
0.51631	0.71314	0.67294	0.91145	0.72122	0.62147	0.82259	0.82988	0.45224	0.69084	0.56449	0.4404	0.47105	0.22332	0.41077	0.58093	0.70806	0.89336	0.25426	0.53377	0.21348	0.38277	0.16608	0.38347	0.33922	0.51778	0.10954	0.0030461	0.61301	0.04326	0.50481	0.37207	0.43462	0.59359	0.21458	0.1132	0.53816	0.9002	0.93615	0.67045	0.56263	0.74749	0.85628	0.46289	0.47091	0.48799	0.52825	0.86674	0.55043	0.71088	0.90739	0.868	0.83969	0.92107	0.926	0.97866	0.64452	1	0.872	0.87562	0.89853	0.70216	0.92352	0.88035	0.62076	0.76021	0.69657	0.95643	0.93167	0.95469	0.89905	0.97955	0.92611	0.94695	0.9181	0.93367	0.90702	0.85495	0.81056	0.8726	0.76883	0.93562	0.68934	0.8999	0.97634	0.9068	0.76366	0.92386	0.70239	0.39254	0.67955	0.87886	0.66168	0.67266	0.93089	0.45358	0.90893	0.78529	0.77113	0.69956	0.84444	0.85763	0.86542	0.69559	0.63836	0.33183	0.19986	0.2873	0.17868	0.1941	0.16586	0.35343	0.2225	0.34912	0.89782	0.41147	0.52002	0.36826	0.20598	0.36035	0.50367
0.26946	0.43679	0.40606	0.74882	0.54083	0.37064	0.57335	0.70691	0.29087	0.52968	0.39003	0.25694	0.25544	0.11944	0.20791	0.33394	0.51204	0.73059	0.12336	0.35756	0.13055	0.22676	0.080797	0.23999	0.22285	0.33542	0.057143	0.0012558	0.47069	0.02951	0.37986	0.52594	0.44229	0.46235	0.12522	0.074954	0.32297	0.85124	0.77019	0.42421	0.31616	0.49876	0.62611	0.23191	0.25384	0.25966	0.33709	0.62676	0.60481	0.74592	0.81377	0.79408	0.92678	0.90742	0.77998	0.85786	0.76647	0.872	1	0.66227	0.80267	0.52582	0.88488	0.88448	0.3862	0.81764	0.64348	0.7867	0.82055	0.83961	0.69452	0.87	0.79791	0.82293	0.77991	0.81159	0.708	0.72776	0.59866	0.73058	0.79799	0.72386	0.59911	0.95457	0.88836	0.87615	0.58727	0.86231	0.67723	0.25278	0.66421	0.80749	0.50339	0.72053	0.80354	0.51205	0.90185	0.94176	0.60365	0.72578	0.80534	0.95633	0.73022	0.84521	0.66962	0.27884	0.14101	0.23417	0.14044	0.18658	0.13844	0.48797	0.21548	0.31728	0.90766	0.29167	0.47247	0.30847	0.16878	0.30521	0.42891
0.72981	0.84328	0.85827	0.89633	0.89309	0.81937	0.9059	0.88822	0.67177	0.89468	0.72482	0.6503	0.70462	0.40442	0.56183	0.74862	0.89983	0.92258	0.40546	0.7304	0.38509	0.5736	0.25897	0.48378	0.55395	0.67125	0.17699	0.01043	0.73346	0.096524	0.60718	0.29141	0.44282	0.68623	0.31045	0.21305	0.65331	0.75188	0.93007	0.85035	0.76651	0.93904	0.87675	0.6208	0.71242	0.70632	0.76502	0.79181	0.49365	0.65388	0.82446	0.77075	0.66407	0.77314	0.84109	0.9262	0.48123	0.87562	0.66227	1	0.93606	0.91787	0.74804	0.71877	0.62325	0.62121	0.76293	0.90613	0.80075	0.82832	0.82273	0.82169	0.82703	0.85458	0.78244	0.80652	0.77261	0.71297	0.79166	0.78818	0.73163	0.87775	0.63071	0.65521	0.81483	0.69982	0.60808	0.83545	0.48027	0.4766	0.4505	0.80606	0.6605	0.62526	0.86822	0.39797	0.68638	0.53683	0.66436	0.48618	0.65543	0.70067	0.69433	0.42338	0.64555	0.48337	0.3436	0.43151	0.30092	0.24143	0.26364	0.17574	0.27889	0.44973	0.70124	0.58324	0.66117	0.51645	0.31687	0.44669	0.60564
0.53192	0.69195	0.69451	0.88242	0.83997	0.66623	0.80873	0.90149	0.61708	0.82906	0.6785	0.48392	0.51882	0.27941	0.41426	0.61503	0.80599	0.92297	0.31412	0.67398	0.31242	0.50046	0.20687	0.44451	0.45248	0.60009	0.15354	0.0059631	0.72219	0.076022	0.61548	0.37933	0.50021	0.71928	0.28817	0.17322	0.54717	0.81703	0.94137	0.71911	0.60596	0.83153	0.81035	0.47477	0.55531	0.56349	0.65324	0.74379	0.59273	0.77388	0.88758	0.8396	0.82327	0.88806	0.87008	0.95868	0.64382	0.89853	0.80267	0.93606	1	0.88027	0.8378	0.82785	0.53554	0.7415	0.83113	0.91571	0.85475	0.8869	0.81932	0.87338	0.87365	0.91372	0.80811	0.86958	0.76527	0.76339	0.76247	0.82384	0.84865	0.85662	0.70206	0.76598	0.87325	0.77516	0.59269	0.92289	0.52994	0.41548	0.50664	0.85612	0.64295	0.76734	0.88213	0.46453	0.76992	0.67821	0.65647	0.56818	0.73342	0.85172	0.69481	0.54633	0.7956	0.49927	0.29259	0.43627	0.27178	0.27266	0.24725	0.23956	0.32312	0.44856	0.81044	0.53968	0.64621	0.54028	0.28024	0.45019	0.5839
0.67263	0.71978	0.78663	0.74038	0.90655	0.77942	0.76294	0.8257	0.78768	0.94652	0.76146	0.67748	0.72226	0.48285	0.50794	0.6804	0.91956	0.82129	0.41617	0.76418	0.5292	0.62328	0.25129	0.44201	0.68841	0.65423	0.18566	0.019677	0.68413	0.15639	0.58384	0.25427	0.46844	0.67475	0.32436	0.30821	0.56573	0.60618	0.826	0.78782	0.7076	0.91432	0.73387	0.56861	0.78213	0.73923	0.8842	0.63951	0.51266	0.64857	0.74578	0.70505	0.5643	0.65623	0.70478	0.79206	0.41401	0.70216	0.52582	0.91787	0.88027	1	0.63013	0.6233	0.5389	0.55259	0.81823	0.79463	0.65004	0.70628	0.66199	0.66574	0.684	0.75719	0.61978	0.68682	0.58516	0.55969	0.73895	0.72323	0.72206	0.74091	0.59361	0.48947	0.66395	0.53682	0.43771	0.73448	0.33019	0.46288	0.30001	0.7226	0.57498	0.6122	0.75559	0.34164	0.50842	0.40596	0.52839	0.33261	0.48991	0.59003	0.5131	0.28926	0.71326	0.62528	0.45676	0.5849	0.40014	0.30655	0.33597	0.10004	0.37634	0.48995	0.5736	0.66739	0.68373	0.6705	0.37202	0.48805	0.64107
0.35606	0.53081	0.51487	0.80748	0.67126	0.48218	0.65921	0.80532	0.36113	0.60945	0.54958	0.35842	0.36384	0.16999	0.26987	0.40848	0.62561	0.8014	0.16082	0.43029	0.20055	0.27482	0.10134	0.27423	0.29436	0.38251	0.065556	0.0019687	0.48064	0.036858	0.40127	0.46477	0.53437	0.50477	0.14698	0.10072	0.41389	0.89679	0.8437	0.51997	0.39544	0.61262	0.72232	0.31744	0.37472	0.37314	0.46661	0.76429	0.70545	0.84219	0.96158	0.96302	0.90157	0.94326	0.87799	0.8903	0.76559	0.92352	0.88488	0.74804	0.8378	0.63013	1	0.98847	0.51741	0.89605	0.76488	0.92562	0.90499	0.95479	0.80208	0.96398	0.90601	0.94482	0.80872	0.94671	0.79593	0.82043	0.79589	0.92805	0.84546	0.83941	0.67076	0.89829	0.9505	0.89698	0.6509	0.8878	0.6383	0.29933	0.6231	0.92751	0.54254	0.69717	0.92378	0.4017	0.85317	0.83869	0.68563	0.62614	0.77761	0.88549	0.77771	0.77315	0.75171	0.32959	0.17668	0.29643	0.17389	0.19887	0.16938	0.41985	0.25146	0.34374	0.97384	0.38269	0.497	0.37871	0.17826	0.31571	0.52204
0.31515	0.4764	0.4727	0.78077	0.67233	0.44334	0.61287	0.81455	0.33795	0.60644	0.54881	0.34339	0.3371	0.16303	0.23066	0.35689	0.61621	0.77718	0.13748	0.41079	0.20886	0.24934	0.086048	0.2454	0.29762	0.34946	0.055734	0.0018892	0.45676	0.039094	0.38073	0.53547	0.59811	0.48119	0.1294	0.10262	0.37793	0.88303	0.80719	0.48065	0.35152	0.57433	0.67277	0.27013	0.34632	0.33513	0.45328	0.69498	0.76423	0.89173	0.96008	0.96926	0.901	0.93401	0.84493	0.85921	0.80014	0.88035	0.88448	0.71877	0.82785	0.6233	0.98847	1	0.45087	0.9278	0.80378	0.8939	0.87269	0.91943	0.74054	0.92418	0.87933	0.91034	0.74402	0.90988	0.72464	0.77466	0.74709	0.90056	0.87772	0.77602	0.6309	0.86814	0.90733	0.85464	0.57219	0.85652	0.57729	0.26207	0.56317	0.92595	0.4901	0.70045	0.90047	0.38688	0.80525	0.83129	0.61654	0.57451	0.72853	0.89461	0.70847	0.76521	0.79751	0.34039	0.18048	0.31193	0.19046	0.20036	0.19004	0.42214	0.26312	0.37183	0.96296	0.38095	0.52869	0.39242	0.18848	0.30263	0.55
0.60945	0.69678	0.65582	0.54599	0.50244	0.66472	0.63112	0.4654	0.4905	0.51836	0.46376	0.4097	0.51657	0.27459	0.60507	0.64317	0.54328	0.56016	0.3718	0.44287	0.21816	0.41913	0.22127	0.32814	0.32843	0.44112	0.14134	0.0053671	0.38754	0.038149	0.32513	0.10666	0.21845	0.44526	0.25502	0.10291	0.52734	0.4625	0.66634	0.62499	0.62836	0.66457	0.64892	0.67714	0.6371	0.62999	0.56116	0.82956	0.22282	0.3024	0.54563	0.5197	0.44714	0.48615	0.61848	0.59657	0.27499	0.62076	0.3862	0.62325	0.53554	0.5389	0.51741	0.45087	1	0.39083	0.354	0.64922	0.56664	0.6661	0.72861	0.62256	0.53957	0.66988	0.6333	0.63544	0.71109	0.59387	0.83542	0.67842	0.36547	0.78644	0.70422	0.46113	0.64131	0.57729	0.79702	0.60128	0.54767	0.70706	0.51046	0.51783	0.80239	0.42482	0.61247	0.20204	0.54823	0.35524	0.84654	0.44958	0.57772	0.37112	0.72051	0.27815	0.33968	0.27759	0.17483	0.25034	0.12439	0.1732	0.10168	0.099581	0.18673	0.21452	0.49154	0.46309	0.2799	0.33613	0.15774	0.41661	0.35597
0.23434	0.35846	0.36338	0.64694	0.5846	0.34298	0.47993	0.71928	0.29182	0.55022	0.47561	0.28163	0.26323	0.1357	0.16196	0.27262	0.52998	0.64212	0.095853	0.32205	0.18291	0.18927	0.057669	0.17038	0.26625	0.25075	0.037113	0.0015427	0.34328	0.038595	0.28292	0.63896	0.63769	0.39317	0.093742	0.098861	0.27653	0.72121	0.69815	0.36992	0.26345	0.46529	0.52654	0.19831	0.28613	0.25465	0.39825	0.56751	0.73188	0.82478	0.86414	0.88051	0.87489	0.81632	0.71624	0.74169	0.77816	0.76021	0.81764	0.62121	0.7415	0.55259	0.89605	0.9278	0.39083	1	0.74842	0.76652	0.7343	0.82895	0.62561	0.81122	0.74152	0.81729	0.60618	0.79584	0.58974	0.66515	0.67163	0.82332	0.82827	0.67507	0.62415	0.7978	0.81388	0.80124	0.49835	0.80119	0.56299	0.26263	0.54613	0.87755	0.485	0.76602	0.82011	0.35156	0.73926	0.82008	0.56977	0.54979	0.68271	0.82542	0.64803	0.71408	0.8261	0.38098	0.15077	0.35964	0.17591	0.24012	0.18202	0.41627	0.32629	0.34836	0.90428	0.40098	0.51744	0.44782	0.17011	0.34369	0.55954
0.38676	0.47536	0.53247	0.68231	0.8097	0.50802	0.58041	0.83665	0.49515	0.81526	0.63433	0.53214	0.488	0.31651	0.25218	0.39183	0.79432	0.75358	0.17789	0.52002	0.4219	0.33846	0.10081	0.2529	0.54377	0.42466	0.06978	0.0095857	0.50389	0.12794	0.41551	0.45155	0.64	0.49053	0.14724	0.26356	0.35904	0.69041	0.73898	0.52744	0.40075	0.66551	0.59796	0.2873	0.47764	0.43193	0.66901	0.5191	0.84927	0.92975	0.84657	0.8489	0.6606	0.73222	0.67397	0.76028	0.55729	0.69657	0.64348	0.76293	0.83113	0.81823	0.76488	0.80378	0.354	0.74842	1	0.79354	0.66027	0.71769	0.54719	0.6947	0.69973	0.75925	0.57041	0.70793	0.49859	0.5223	0.66027	0.76946	0.92309	0.64442	0.4992	0.56645	0.68762	0.57085	0.33753	0.72837	0.3097	0.25068	0.28154	0.84654	0.38678	0.63685	0.80104	0.37441	0.51863	0.52815	0.41614	0.30877	0.44978	0.71509	0.46595	0.40498	0.88754	0.539	0.38706	0.51451	0.37831	0.28152	0.34048	0.17227	0.38545	0.4854	0.6997	0.47241	0.71395	0.57618	0.3179	0.34785	0.68801
0.56546	0.75362	0.74661	0.92191	0.82579	0.70896	0.8555	0.90026	0.51755	0.76937	0.70019	0.51897	0.55924	0.28076	0.45539	0.60047	0.812	0.93772	0.28851	0.61834	0.31216	0.43431	0.18481	0.41514	0.4341	0.57254	0.11963	0.0043996	0.64572	0.055931	0.54157	0.35994	0.52493	0.64237	0.23768	0.14097	0.60689	0.90518	0.95895	0.73993	0.61074	0.82208	0.89271	0.50459	0.57986	0.58409	0.65229	0.88653	0.61238	0.77905	0.96446	0.93378	0.80539	0.91495	0.95037	0.95807	0.64625	0.95643	0.7867	0.90613	0.91571	0.79463	0.92562	0.8939	0.64922	0.76652	0.79354	1	0.9386	0.96111	0.8885	0.96042	0.94475	0.96572	0.86565	0.95996	0.87368	0.8464	0.88149	0.93362	0.80002	0.92391	0.70887	0.79591	0.93776	0.83456	0.68998	0.8895	0.57336	0.3881	0.54842	0.89813	0.6245	0.64424	0.94165	0.37335	0.79593	0.67854	0.72486	0.55792	0.74617	0.80061	0.78205	0.59859	0.70995	0.37898	0.26572	0.33593	0.23813	0.19759	0.21754	0.2825	0.24338	0.41789	0.87379	0.47296	0.58409	0.42719	0.25219	0.35732	0.60126
0.44749	0.6863	0.64755	0.93762	0.72101	0.61523	0.83123	0.86092	0.39939	0.60136	0.64996	0.34854	0.40188	0.16837	0.39639	0.51236	0.65661	0.91463	0.25319	0.57585	0.21527	0.37536	0.18719	0.4512	0.28801	0.52834	0.12153	0.0015024	0.65165	0.024972	0.57168	0.36856	0.49703	0.6721	0.24644	0.069421	0.63087	0.95033	0.91545	0.6697	0.53101	0.70143	0.87633	0.43524	0.44128	0.47317	0.47721	0.88045	0.50349	0.70153	0.91949	0.87364	0.84812	0.95712	0.9873	0.91495	0.7653	0.93167	0.82055	0.80075	0.85475	0.65004	0.90499	0.87269	0.56664	0.7343	0.66027	0.9386	1	0.9444	0.92041	0.96069	0.98792	0.91601	0.84398	0.9648	0.92284	0.95323	0.75553	0.8376	0.69243	0.84278	0.68313	0.8379	0.90869	0.84716	0.71628	0.83036	0.59878	0.29798	0.60543	0.78552	0.57013	0.57981	0.83421	0.30001	0.83668	0.71619	0.68927	0.62762	0.82445	0.81874	0.75338	0.72152	0.62421	0.25722	0.16747	0.21997	0.16903	0.12283	0.16757	0.39058	0.15456	0.37484	0.88138	0.37208	0.48555	0.30305	0.19	0.25782	0.49679
0.45675	0.65318	0.62528	0.8648	0.72784	0.60085	0.76677	0.82619	0.46553	0.66494	0.62122	0.38893	0.42846	0.20026	0.38263	0.53559	0.68139	0.86722	0.24754	0.54033	0.22889	0.38133	0.16413	0.37469	0.32996	0.48676	0.10992	0.0024786	0.57447	0.03799	0.4956	0.38151	0.50112	0.62791	0.22819	0.10375	0.53211	0.87559	0.93089	0.63657	0.52002	0.72263	0.81227	0.44591	0.48082	0.48942	0.54133	0.88388	0.57203	0.73818	0.95192	0.92269	0.89394	0.94154	0.94497	0.93553	0.72803	0.95469	0.83961	0.82832	0.8869	0.70628	0.95479	0.91943	0.6661	0.82895	0.71769	0.96111	0.9444	1	0.91804	0.98624	0.93234	0.99056	0.86517	0.98426	0.89667	0.90416	0.87607	0.94392	0.77657	0.93086	0.79202	0.87663	0.97498	0.9074	0.77956	0.93074	0.69726	0.41328	0.68395	0.88212	0.69719	0.72505	0.92112	0.37679	0.8869	0.78149	0.80937	0.68538	0.86286	0.84351	0.8425	0.70118	0.72118	0.35553	0.19039	0.31793	0.18285	0.20651	0.17485	0.34253	0.25497	0.36384	0.92939	0.46271	0.49762	0.41833	0.19837	0.37646	0.53733
0.55249	0.77209	0.7065	0.87847	0.69388	0.69232	0.85928	0.76498	0.48318	0.5876	0.64489	0.35907	0.44685	0.18727	0.51571	0.65977	0.62632	0.84971	0.36267	0.61205	0.20081	0.46917	0.27158	0.51821	0.28094	0.56624	0.18245	0.00205	0.65157	0.025509	0.58359	0.24259	0.36581	0.70635	0.33828	0.073589	0.69248	0.7942	0.89629	0.73893	0.65596	0.76779	0.87157	0.6005	0.5277	0.58068	0.5032	0.941	0.3616	0.53608	0.81512	0.75733	0.75841	0.84477	0.93088	0.87623	0.60076	0.89905	0.69452	0.82273	0.81932	0.66199	0.80208	0.74054	0.72861	0.62561	0.54719	0.8885	0.92041	0.91804	1	0.91487	0.9111	0.89907	0.84293	0.91788	0.972	0.95067	0.80525	0.81031	0.58218	0.91106	0.73983	0.77411	0.8826	0.82349	0.86606	0.8295	0.66837	0.4536	0.68455	0.71718	0.73557	0.58421	0.80226	0.29377	0.83491	0.63179	0.83736	0.69497	0.87405	0.7077	0.82297	0.6007	0.53353	0.28249	0.15273	0.24437	0.14562	0.14539	0.14067	0.28979	0.17028	0.31255	0.78303	0.45747	0.40774	0.33477	0.1665	0.32969	0.4255
0.45188	0.65847	0.62009	0.88709	0.6998	0.58212	0.77894	0.82263	0.4185	0.63525	0.58522	0.38379	0.4184	0.18723	0.37012	0.52364	0.66188	0.8697	0.2284	0.50841	0.20268	0.34975	0.15219	0.36597	0.30349	0.47406	0.099385	0.0021027	0.57175	0.033709	0.48281	0.38579	0.47076	0.59182	0.20554	0.093452	0.52618	0.91426	0.91816	0.62663	0.50892	0.70101	0.82942	0.42693	0.44214	0.45912	0.49857	0.87815	0.56794	0.7352	0.93995	0.91129	0.8851	0.94979	0.94569	0.9452	0.71964	0.97955	0.87	0.82169	0.87338	0.66574	0.96398	0.92418	0.62256	0.81122	0.6947	0.96042	0.96069	0.98624	0.91487	1	0.95179	0.9704	0.89422	0.97879	0.91657	0.90579	0.83337	0.91451	0.76535	0.92007	0.72878	0.91157	0.98378	0.92901	0.77459	0.91656	0.70826	0.36892	0.69718	0.88326	0.64624	0.67941	0.92302	0.39532	0.91014	0.80716	0.78191	0.70295	0.86323	0.8599	0.85955	0.7491	0.67087	0.31557	0.17579	0.27446	0.1643	0.1819	0.15736	0.39451	0.21827	0.33983	0.94331	0.40667	0.4852	0.36196	0.18291	0.33591	0.49988
