Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.77516	0.92827	0.87688	0.88698	0.94401	0.85831	0.91856	0.92217	0.45345	0.29673	0.3041	0.48492	0.44249	0.16457	0.43229	0.42814	0.42172	0.32356	0.59013	0.51684	0.65766	0.47011	0.25923	0.4331	0.18264	0.20574	0.14303	0.34964	0.12127	0.17598	0.59843	0.22991	0.53154	0.20171	0.2004	0.15381	0.064649	0.058259	0.64652	0.42967	0.73848	0.65564	0.96104	0.89999	1	0.77213	0.91885	0.74519	0.81676	0.52474	0.28931	0.018727	0.094123	0.23487	0.19089	0.38942	0.35698	0.34528	0.47072	0.38406	0.33132	0.31933	0.39077	0.25215	0.30834	0.32045	0.24229	0.3073	0.30833	0.30566	0.28742	0.35124	0.30648	0.24895	0.19773	0.20797	0.30342	0.31026	0.19551	0.23198	0.18557	0.16279	0.2294	0.18214	0.15778	0.22762	0.28644	0.19887	0.21384	0.20464	0.3352	0.38785	0.27749	0.29463	0.21688	0.20922	0.24785	0.39247	0.21059	0.1511	0.39475	0.25272	0.4167	0.30303	0.39184	0.32239	0.44419	0.33425	0.39505	0.35175	0.2333	0.37942	0.33181	0.55335	0.26498	0.21982	0.23451	0.09191	0.11263	0.18973	0.23311	0.33482	0.36657	0.003808	0.005757	0.3463	0.33513	0.50496	0.47076	0.20598	0.4152	0.50198	0.19464	0.4611	0.46038	0.083682	0.10416	0.43169	0.51443	0.0044833	0.0058944	0.010484	0.32986
0.38303	0.62571	0.5066	0.54623	0.86499	0.9149	0.60101	0.7301	0.64877	0.59274	0.58758	0.50274	0.35614	0.40963	0.60655	0.59797	0.57804	0.53953	0.53898	0.47366	0.74294	0.44771	0.2133	0.63438	0.10982	0.31835	0.23599	0.51606	0.20252	0.28869	0.61451	0.42991	0.57951	0.3016	0.39196	0.31787	0.072454	0.063484	0.72522	0.54637	0.80937	0.76563	0.81359	0.84747	0.77213	1	0.83758	0.86597	0.90004	0.73716	0.4837	0.038097	0.16182	0.40523	0.36333	0.4136	0.55882	0.42772	0.56802	0.49819	0.45793	0.43826	0.47523	0.46962	0.54758	0.50972	0.40782	0.48533	0.40382	0.49153	0.43614	0.38808	0.33611	0.37499	0.3126	0.33965	0.43066	0.44027	0.29554	0.38715	0.29124	0.26262	0.36225	0.32713	0.26674	0.35224	0.46584	0.35649	0.27697	0.33812	0.45901	0.5481	0.39828	0.44248	0.31016	0.32441	0.3727	0.6022	0.2988	0.32187	0.51441	0.38121	0.62612	0.44001	0.43947	0.4704	0.50396	0.44636	0.49247	0.42612	0.33093	0.37502	0.49668	0.51727	0.23366	0.36057	0.40671	0.16029	0.19624	0.28384	0.3758	0.47995	0.58116	0.0070032	0.010487	0.46765	0.567	0.71923	0.78669	0.3474	0.67133	0.79246	0.28479	0.74555	0.7913	0.15141	0.18826	0.7045	0.81398	0.0074952	0.011019	0.013918	0.54656
0.65922	0.84851	0.79427	0.84165	0.94902	0.84673	0.85771	0.90478	0.50372	0.37834	0.36358	0.63788	0.58168	0.24623	0.50299	0.53449	0.50865	0.44874	0.69796	0.66515	0.76038	0.54087	0.33098	0.5237	0.23505	0.31999	0.2532	0.41819	0.22568	0.27073	0.63751	0.31942	0.54158	0.31672	0.29524	0.24416	0.12623	0.1146	0.67165	0.50753	0.82008	0.74526	0.96362	0.98988	0.91885	0.83758	1	0.91599	0.96218	0.6983	0.31292	0.021559	0.11288	0.27219	0.21188	0.52743	0.47294	0.50767	0.60862	0.50859	0.50459	0.31197	0.39761	0.37804	0.39581	0.45547	0.39613	0.33503	0.3058	0.3324	0.33881	0.39259	0.35572	0.25614	0.21572	0.2331	0.31422	0.32683	0.20398	0.26231	0.19235	0.18023	0.24992	0.20804	0.18017	0.23901	0.31806	0.23972	0.213	0.21086	0.35652	0.46688	0.27674	0.29722	0.22725	0.21205	0.28558	0.45159	0.18376	0.16378	0.38562	0.25933	0.49811	0.36672	0.37612	0.31475	0.45048	0.34792	0.38956	0.3501	0.20929	0.3847	0.34532	0.53717	0.26345	0.24029	0.23595	0.10783	0.11393	0.20396	0.2333	0.35628	0.37254	0.0045461	0.0060572	0.37104	0.34319	0.53827	0.47415	0.18716	0.4651	0.4972	0.18903	0.50601	0.47228	0.09949	0.10798	0.47372	0.514	0.0050358	0.0061633	0.0098666	0.36464
0.45479	0.66739	0.58683	0.63867	0.85297	0.79534	0.66928	0.77105	0.54814	0.47522	0.43636	0.61961	0.54159	0.35431	0.5784	0.62724	0.60109	0.5519	0.62412	0.66002	0.76261	0.46285	0.26707	0.59335	0.17736	0.35814	0.31916	0.51156	0.29525	0.29658	0.60702	0.36435	0.5409	0.35065	0.44623	0.39462	0.14315	0.12881	0.58985	0.56238	0.79456	0.77159	0.82644	0.92543	0.74519	0.86597	0.91599	1	0.9802	0.89183	0.36269	0.034964	0.15618	0.33895	0.26558	0.55465	0.56269	0.60211	0.67027	0.56553	0.60454	0.33911	0.42803	0.49128	0.47375	0.57629	0.5289	0.40622	0.32057	0.40404	0.40158	0.4448	0.43561	0.31065	0.27099	0.29598	0.35929	0.38657	0.2505	0.32477	0.2079	0.23518	0.30946	0.27457	0.23945	0.28898	0.36888	0.32346	0.2235	0.25995	0.42678	0.57396	0.33154	0.35586	0.2918	0.26739	0.33175	0.58977	0.18429	0.19545	0.44219	0.33872	0.63348	0.50121	0.42698	0.37914	0.52448	0.36626	0.45054	0.41531	0.21852	0.43885	0.43323	0.56372	0.3014	0.30683	0.28022	0.15121	0.14218	0.25899	0.27851	0.42641	0.42203	0.0072251	0.0085016	0.43535	0.40184	0.60897	0.53136	0.21334	0.57222	0.55727	0.23998	0.60532	0.5352	0.14145	0.13721	0.56158	0.56457	0.007614	0.0086523	0.012613	0.4633
0.50322	0.71701	0.64242	0.69871	0.8997	0.8374	0.72102	0.81306	0.55329	0.4728	0.4414	0.65635	0.55712	0.33965	0.55956	0.60092	0.56653	0.53707	0.67686	0.66018	0.7822	0.52799	0.31405	0.59483	0.20504	0.37895	0.31361	0.47595	0.28429	0.32508	0.63068	0.39174	0.54248	0.37323	0.38604	0.33018	0.144	0.12997	0.67313	0.54626	0.83271	0.77511	0.89697	0.97016	0.81676	0.90004	0.96218	0.9802	1	0.80939	0.36131	0.028359	0.13776	0.3241	0.25734	0.55373	0.55286	0.56676	0.65753	0.56227	0.58417	0.33209	0.41422	0.47582	0.4758	0.54276	0.4926	0.38619	0.32413	0.38483	0.38773	0.4055	0.37756	0.28995	0.25088	0.27508	0.34868	0.36215	0.23251	0.30953	0.21489	0.21217	0.28998	0.25217	0.21569	0.27406	0.36822	0.29361	0.22565	0.24628	0.39517	0.52771	0.30735	0.33336	0.25634	0.24441	0.3208	0.52651	0.19248	0.20257	0.41471	0.29513	0.5739	0.42484	0.38844	0.34833	0.47272	0.37456	0.41531	0.37242	0.22224	0.38409	0.3927	0.52265	0.25868	0.29151	0.27848	0.13635	0.13575	0.24148	0.27201	0.41347	0.42858	0.0060262	0.0075884	0.4239	0.40392	0.61498	0.54949	0.20982	0.55953	0.56738	0.21137	0.60302	0.55269	0.12783	0.13156	0.56574	0.58637	0.0064011	0.0077019	0.011136	0.44336
0.2817	0.47121	0.38406	0.41608	0.66486	0.6738	0.45885	0.57536	0.55854	0.51187	0.4564	0.47008	0.40623	0.41736	0.62315	0.65802	0.6569	0.56804	0.45468	0.55613	0.68064	0.29695	0.14721	0.56901	0.091542	0.28752	0.29998	0.59373	0.28138	0.22149	0.50141	0.31447	0.50847	0.2694	0.60324	0.56674	0.10378	0.09118	0.41246	0.58361	0.66209	0.72755	0.57272	0.69787	0.52474	0.73716	0.6983	0.89183	0.80939	1	0.40622	0.056184	0.20135	0.39351	0.29579	0.50033	0.60932	0.63855	0.67672	0.55457	0.60629	0.4093	0.50785	0.5473	0.51598	0.67438	0.59856	0.50183	0.35855	0.49696	0.46215	0.53144	0.55597	0.40777	0.35771	0.38361	0.40891	0.49059	0.3319	0.39846	0.22687	0.33178	0.39593	0.37979	0.34282	0.36128	0.40174	0.43751	0.24682	0.34538	0.54432	0.70751	0.43871	0.4611	0.42428	0.36797	0.39607	0.78426	0.20346	0.22748	0.55968	0.49437	0.81095	0.71955	0.54883	0.50161	0.6506	0.38684	0.58102	0.5579	0.25152	0.56268	0.58982	0.63996	0.3876	0.31424	0.28984	0.16534	0.15134	0.24672	0.26965	0.39323	0.38797	0.0084117	0.0092575	0.38989	0.38576	0.54578	0.5076	0.26508	0.55958	0.54285	0.33764	0.5716	0.52175	0.1536	0.1415	0.5278	0.52375	0.0087025	0.0098561	0.014364	0.46542
0.12363	0.22264	0.1738	0.18453	0.36885	0.52692	0.1996	0.26172	0.87854	0.73656	0.75504	0.3077	0.19035	0.63387	0.79723	0.70555	0.71294	0.66632	0.33583	0.3074	0.49237	0.2804	0.10086	0.63915	0.040307	0.26578	0.22417	0.63122	0.18136	0.22176	0.50836	0.45254	0.57729	0.21856	0.53647	0.43167	0.035559	0.029397	0.49423	0.64579	0.3662	0.40707	0.27148	0.30142	0.28931	0.4837	0.31292	0.36269	0.36131	0.40622	1	0.081032	0.2967	0.84304	0.69564	0.17544	0.53836	0.2985	0.41276	0.25999	0.30004	0.54869	0.52124	0.45264	0.59453	0.48314	0.31394	0.92378	0.71867	0.93444	0.90914	0.41731	0.34889	0.82918	0.81145	0.80589	0.88226	0.8578	0.78945	0.89758	0.82422	0.71382	0.88265	0.86856	0.75763	0.86013	0.92649	0.81621	0.76791	0.84389	0.76785	0.77411	0.75772	0.82452	0.62386	0.67491	0.77266	0.49552	0.60169	0.68194	0.58855	0.38792	0.56266	0.27988	0.3573	0.56514	0.30331	0.74913	0.50826	0.37576	0.68099	0.22926	0.58551	0.31775	0.097962	0.071038	0.099442	0.020264	0.029866	0.054596	0.089793	0.11019	0.15366	0.00029772	0.00048012	0.10014	0.16273	0.31514	0.45188	0.32353	0.29214	0.42062	0.15115	0.35225	0.47385	0.018733	0.025917	0.3466	0.4464	0.00032388	0.00056908	0.0020773	0.18466
0.0061535	0.013514	0.0083683	0.0087871	0.025419	0.031558	0.011769	0.022154	0.036972	0.023525	0.022882	0.0071367	0.0050434	0.026474	0.035369	0.031615	0.035062	0.026524	0.0074125	0.0094273	0.013532	0.0038833	0.0012067	0.015383	0.00052207	0.0047427	0.0053721	0.021395	0.0047613	0.0033751	0.010956	0.0076942	0.014843	0.0037446	0.028512	0.025728	0.00076394	0.00061833	0.012663	0.019787	0.0095658	0.012862	0.017315	0.021649	0.018727	0.038097	0.021559	0.034964	0.028359	0.056184	0.081032	1	0.67234	0.21179	0.22326	0.0025091	0.011989	0.0086318	0.010318	0.0039525	0.0074342	0.017737	0.01708	0.010197	0.012319	0.014961	0.0089079	0.13156	0.017437	0.13107	0.066159	0.013698	0.23518	0.1493	0.19769	0.22859	0.16125	0.099027	0.1909	0.16929	0.02098	0.24721	0.14047	0.15084	0.20229	0.17804	0.12843	0.21544	0.024756	0.13351	0.15243	0.090353	0.15234	0.13005	0.17148	0.24783	0.021426	0.10093	0.010742	0.013772	0.067002	0.097715	0.048869	0.082093	0.072159	0.069261	0.088788	0.017218	0.07533	0.081466	0.017713	0.052802	0.089307	0.04468	0.061961	0.018601	0.018554	0.011457	0.0114	0.045846	0.052252	0.029455	0.025746	0.00099848	0.00091561	0.025946	0.029685	0.036842	0.042627	0.012172	0.055842	0.064113	0.062193	0.043603	0.044181	0.01059	0.0094645	0.040413	0.04205	0.0011248	0.0010614	0.049622	0.06348
0.037293	0.070862	0.051235	0.054989	0.1191	0.14087	0.065074	0.10188	0.18089	0.12012	0.11473	0.05818	0.043222	0.1306	0.17198	0.16306	0.17043	0.14747	0.059468	0.068913	0.082166	0.036869	0.01425	0.096347	0.0068725	0.039908	0.041886	0.10766	0.037115	0.029653	0.074524	0.055468	0.085822	0.032875	0.12312	0.10886	0.0083982	0.0070405	0.085534	0.10784	0.058031	0.068684	0.092833	0.11206	0.094123	0.16182	0.11288	0.15618	0.13776	0.20135	0.2967	0.67234	1	0.60177	0.60156	0.019765	0.071313	0.055313	0.064583	0.026726	0.051053	0.069122	0.072676	0.062585	0.069777	0.081932	0.055451	0.38658	0.087311	0.38695	0.27832	0.067364	0.49833	0.36689	0.4771	0.54381	0.46727	0.30209	0.44646	0.48015	0.11021	0.51425	0.39076	0.3973	0.46112	0.45646	0.43284	0.54658	0.12131	0.33211	0.39104	0.31532	0.35114	0.33213	0.35069	0.45518	0.11272	0.25063	0.051483	0.067391	0.17886	0.18509	0.16691	0.18113	0.16002	0.1716	0.19406	0.094432	0.18608	0.17357	0.074396	0.12542	0.21324	0.13166	0.10637	0.042327	0.043208	0.020379	0.020734	0.087033	0.10177	0.077076	0.075258	0.00093108	0.00097985	0.071455	0.080635	0.13328	0.1454	0.038483	0.16469	0.182	0.094399	0.14741	0.15024	0.018929	0.018139	0.14007	0.14678	0.0010052	0.0011009	0.027993	0.14968
0.096553	0.17548	0.13674	0.14766	0.29809	0.39742	0.16048	0.22225	0.64669	0.50757	0.49717	0.23539	0.15531	0.5013	0.59652	0.54988	0.55408	0.52984	0.24524	0.24285	0.32724	0.18931	0.073185	0.43278	0.031586	0.19524	0.17966	0.4234	0.15162	0.157	0.32999	0.29808	0.36368	0.16122	0.41733	0.34979	0.033176	0.027752	0.34938	0.4354	0.23299	0.2598	0.23064	0.2671	0.23487	0.40523	0.27219	0.33895	0.3241	0.39351	0.84304	0.21179	0.60177	1	0.88398	0.10279	0.33952	0.21579	0.27437	0.14382	0.21459	0.29968	0.30132	0.29916	0.35689	0.33313	0.2276	0.85718	0.42469	0.86441	0.80061	0.26163	0.48557	0.76113	0.85958	0.90408	0.91094	0.73226	0.81309	0.94421	0.53706	0.80171	0.84852	0.84273	0.80939	0.87928	0.94509	0.92343	0.52476	0.75346	0.74036	0.71432	0.68721	0.71784	0.60164	0.70319	0.50687	0.45385	0.29953	0.38587	0.43969	0.32391	0.4359	0.27019	0.29391	0.41448	0.2874	0.46298	0.40084	0.31349	0.37008	0.20102	0.46733	0.26082	0.10647	0.066572	0.079782	0.022194	0.026957	0.075449	0.10592	0.11502	0.13751	0.00044115	0.00058494	0.10615	0.14542	0.29374	0.36613	0.16206	0.29805	0.36962	0.12907	0.32466	0.38184	0.020707	0.023934	0.31872	0.36593	0.00046894	0.00067007	0.0053471	0.20706
0.066201	0.13478	0.0975	0.10491	0.23459	0.32353	0.12111	0.17305	0.50069	0.41736	0.42611	0.14303	0.08491	0.39797	0.44843	0.39966	0.41335	0.38042	0.15152	0.14036	0.2209	0.12342	0.040728	0.33328	0.015397	0.11742	0.096239	0.31387	0.079331	0.099447	0.23544	0.21416	0.27334	0.097191	0.28135	0.22592	0.014631	0.012141	0.27313	0.28366	0.1691	0.18243	0.19085	0.21236	0.19089	0.36333	0.21188	0.26558	0.25734	0.29579	0.69564	0.22326	0.60156	0.88398	1	0.055306	0.21674	0.11512	0.16128	0.083427	0.1206	0.2096	0.19361	0.18877	0.24489	0.20224	0.13029	0.6699	0.29676	0.69076	0.58353	0.16182	0.3404	0.56387	0.63877	0.68743	0.72928	0.5382	0.60579	0.74298	0.40392	0.58575	0.6266	0.64495	0.58666	0.68061	0.78864	0.73756	0.36211	0.57272	0.52852	0.50258	0.51758	0.5671	0.42054	0.53105	0.35218	0.35213	0.24131	0.32379	0.31429	0.24783	0.31504	0.19821	0.20293	0.32393	0.21416	0.32145	0.28028	0.21526	0.28332	0.13627	0.34495	0.18048	0.070999	0.068036	0.086787	0.023685	0.032224	0.09365	0.13871	0.12197	0.16108	0.00056193	0.00085066	0.10997	0.17043	0.28796	0.3887	0.14035	0.29844	0.38296	0.10868	0.32913	0.39766	0.02242	0.029566	0.31991	0.38387	0.0005846	0.00096724	0.0074919	0.22456
0.29623	0.37846	0.38402	0.42356	0.47117	0.44449	0.39046	0.39362	0.36879	0.36013	0.30974	0.68013	0.64439	0.26517	0.42002	0.4806	0.43563	0.44553	0.65562	0.71816	0.72589	0.50414	0.35852	0.52065	0.27124	0.44676	0.43991	0.43429	0.415	0.36026	0.54234	0.37346	0.44472	0.44501	0.39789	0.36769	0.25047	0.22881	0.41068	0.53241	0.72935	0.7125	0.43679	0.51827	0.38942	0.4136	0.52743	0.55465	0.55373	0.50033	0.17544	0.0025091	0.019765	0.10279	0.055306	1	0.67994	0.84874	0.84786	0.91501	0.84421	0.305	0.42928	0.62278	0.53275	0.68573	0.72381	0.18319	0.30134	0.17811	0.24122	0.47059	0.13764	0.13746	0.10601	0.10651	0.13461	0.20242	0.09757	0.12776	0.16237	0.085322	0.14139	0.12148	0.097426	0.11133	0.14354	0.11839	0.17866	0.11781	0.19385	0.3274	0.14066	0.15495	0.12629	0.092218	0.30807	0.27408	0.15582	0.16351	0.25375	0.146	0.4235	0.23311	0.21645	0.19275	0.21877	0.34761	0.24591	0.20987	0.17503	0.22269	0.2247	0.31587	0.1134	0.10325	0.092469	0.040221	0.034637	0.04342	0.047647	0.12636	0.12447	0.00096805	0.0010937	0.13387	0.11674	0.24399	0.20083	0.14669	0.19767	0.18504	0.081775	0.23426	0.20877	0.037173	0.032992	0.22344	0.21545	0.0010047	0.0011304	0.00058561	0.12311
0.18103	0.30224	0.26075	0.28917	0.47668	0.58231	0.28963	0.34521	0.77186	0.81365	0.74202	0.62144	0.44557	0.68972	0.79209	0.80335	0.7572	0.80661	0.60206	0.61511	0.83218	0.48355	0.24114	0.84116	0.12237	0.54258	0.52166	0.76481	0.45944	0.44911	0.6734	0.66551	0.65651	0.48658	0.74432	0.66287	0.14275	0.1232	0.56237	0.82303	0.71933	0.77054	0.37973	0.45995	0.35698	0.55882	0.47294	0.56269	0.55286	0.60932	0.53836	0.011989	0.071313	0.33952	0.21674	0.67994	1	0.8013	0.90846	0.82828	0.82836	0.60228	0.6869	0.94302	0.95403	0.96206	0.84177	0.5134	0.65937	0.50981	0.61268	0.62292	0.22649	0.40653	0.34375	0.34159	0.38766	0.521	0.31941	0.40909	0.51107	0.28613	0.43106	0.41644	0.33033	0.35901	0.4382	0.3826	0.48147	0.39283	0.45921	0.65461	0.3878	0.43784	0.33291	0.28424	0.72521	0.48955	0.43691	0.54731	0.49458	0.3039	0.70206	0.3416	0.33321	0.42889	0.3011	0.72356	0.44231	0.34479	0.48078	0.26549	0.47648	0.37068	0.11125	0.11389	0.13114	0.037821	0.042238	0.052249	0.073263	0.14134	0.17551	0.00065182	0.00088356	0.13711	0.17767	0.34379	0.39359	0.33219	0.30224	0.34529	0.13853	0.36885	0.41815	0.035252	0.038736	0.36147	0.39688	0.00066439	0.00099772	0.00084719	0.18256
0.23874	0.32929	0.32222	0.35978	0.45135	0.45364	0.33574	0.36714	0.5085	0.47371	0.3968	0.72172	0.68337	0.41938	0.58216	0.66138	0.6098	0.63939	0.66586	0.81104	0.74827	0.47272	0.31652	0.6133	0.22833	0.52506	0.60097	0.56578	0.57548	0.39529	0.56931	0.44057	0.49455	0.49507	0.61771	0.598	0.29094	0.26155	0.41343	0.68138	0.63629	0.67702	0.38619	0.49262	0.34528	0.42772	0.50767	0.60211	0.56676	0.63855	0.2985	0.0086318	0.055313	0.21579	0.11512	0.84874	0.8013	1	0.93319	0.81579	0.95767	0.35471	0.49566	0.77093	0.63	0.8755	0.90285	0.32623	0.39368	0.31604	0.42859	0.57403	0.26472	0.25489	0.22528	0.22802	0.25348	0.34824	0.20413	0.25974	0.25857	0.1929	0.27712	0.25179	0.2185	0.2236	0.26786	0.25703	0.28785	0.2214	0.34123	0.54639	0.24766	0.26495	0.24076	0.18064	0.46883	0.39062	0.18909	0.22287	0.34226	0.21186	0.5661	0.32842	0.27971	0.26516	0.28033	0.45456	0.33397	0.28436	0.22686	0.28037	0.32542	0.36852	0.1423	0.089874	0.079218	0.034515	0.027912	0.045792	0.049145	0.11835	0.11265	0.00072575	0.0007345	0.12305	0.10903	0.25721	0.2165	0.14786	0.22433	0.20413	0.097798	0.254	0.22877	0.03177	0.025862	0.24493	0.22811	0.00074079	0.00078539	0.00082581	0.1373
0.30558	0.43115	0.40817	0.44265	0.58172	0.62424	0.4269	0.46374	0.66884	0.60377	0.53649	0.7364	0.64006	0.47703	0.72006	0.75748	0.71764	0.6952	0.73235	0.80144	0.89098	0.54871	0.31559	0.75586	0.20389	0.50462	0.50336	0.68894	0.45643	0.39521	0.71578	0.51008	0.65924	0.46807	0.63738	0.57536	0.19598	0.17363	0.55877	0.7981	0.79509	0.82905	0.49605	0.58892	0.47072	0.56802	0.60862	0.67027	0.65753	0.67672	0.41276	0.010318	0.064583	0.27437	0.16128	0.84786	0.90846	0.93319	1	0.88219	0.90117	0.51878	0.6693	0.80919	0.77119	0.91501	0.83146	0.43067	0.56693	0.42152	0.52457	0.67602	0.28169	0.34385	0.28804	0.28689	0.33956	0.45961	0.26941	0.33268	0.37519	0.24107	0.35874	0.32363	0.27028	0.29874	0.35514	0.31223	0.40321	0.30895	0.43355	0.6322	0.34027	0.37025	0.30618	0.24393	0.59925	0.48275	0.32278	0.34549	0.47562	0.28461	0.68012	0.37417	0.37242	0.38052	0.35671	0.6279	0.44974	0.37118	0.3681	0.34017	0.43698	0.47069	0.16619	0.12374	0.12347	0.044413	0.042955	0.061769	0.074685	0.16162	0.17209	0.0009063	0.0010845	0.16429	0.16737	0.35487	0.33649	0.25095	0.30114	0.31153	0.13894	0.35218	0.35166	0.040822	0.039465	0.34195	0.35149	0.00095141	0.0011772	0.0011529	0.18677
0.23873	0.36002	0.32292	0.35722	0.50012	0.52937	0.35537	0.39646	0.48622	0.51965	0.47166	0.60402	0.48559	0.38162	0.52389	0.56594	0.52238	0.54364	0.58797	0.61399	0.80506	0.45927	0.2696	0.61953	0.16213	0.46188	0.43888	0.55768	0.3979	0.38612	0.58687	0.48089	0.53052	0.44099	0.50646	0.45822	0.16496	0.14571	0.463	0.63758	0.80381	0.82942	0.41693	0.49451	0.38406	0.49819	0.50859	0.56553	0.56227	0.55457	0.25999	0.0039525	0.026726	0.14382	0.083427	0.91501	0.82828	0.81579	0.88219	1	0.83397	0.46777	0.57285	0.76349	0.7259	0.80854	0.781	0.26039	0.40767	0.25616	0.30888	0.54799	0.14879	0.20265	0.15068	0.15007	0.18088	0.28228	0.14025	0.17972	0.23612	0.12353	0.19902	0.18241	0.1419	0.15858	0.1978	0.16785	0.23493	0.18043	0.25984	0.40713	0.20854	0.23381	0.18211	0.13977	0.41484	0.37297	0.25655	0.27789	0.36031	0.22982	0.56022	0.30482	0.28667	0.30261	0.2718	0.44693	0.33919	0.28647	0.28049	0.266	0.3335	0.36026	0.12417	0.13247	0.14346	0.050683	0.054135	0.050877	0.066829	0.14574	0.17103	0.0012258	0.0016347	0.14629	0.1674	0.28012	0.29025	0.27425	0.23953	0.26538	0.1338	0.29014	0.30592	0.046847	0.049825	0.27571	0.29964	0.0012798	0.0017943	0.00077694	0.15389
0.20379	0.2959	0.28574	0.32998	0.43906	0.44638	0.30402	0.34304	0.50895	0.53572	0.44646	0.78173	0.6677	0.49934	0.5604	0.64994	0.57512	0.69334	0.69468	0.77373	0.74478	0.54113	0.38192	0.64932	0.25201	0.66279	0.71277	0.52862	0.682	0.53618	0.56054	0.56822	0.45727	0.63477	0.60276	0.57801	0.34994	0.31581	0.47157	0.64506	0.65135	0.65905	0.39106	0.49999	0.33132	0.45793	0.50459	0.60454	0.58417	0.60629	0.30004	0.0074342	0.051053	0.21459	0.1206	0.84421	0.82836	0.95767	0.90117	0.83397	1	0.31313	0.42309	0.85289	0.68324	0.87147	0.95364	0.30255	0.35966	0.29562	0.41097	0.46495	0.20556	0.22242	0.20074	0.20873	0.23456	0.30223	0.17758	0.24825	0.25835	0.16679	0.25149	0.23076	0.1916	0.20342	0.27177	0.23879	0.2627	0.20074	0.292	0.48674	0.20986	0.2314	0.19232	0.15495	0.43743	0.34169	0.17681	0.24575	0.28663	0.17121	0.50431	0.2678	0.21713	0.22395	0.22333	0.4356	0.2714	0.22253	0.20724	0.20519	0.27625	0.28476	0.099498	0.094247	0.084068	0.035648	0.02884	0.047242	0.051826	0.12409	0.12297	0.00072741	0.00075518	0.12843	0.11928	0.27612	0.23755	0.13776	0.24167	0.21598	0.079501	0.27892	0.25191	0.033519	0.027716	0.27173	0.24909	0.00071744	0.00079411	0.00072421	0.14599
