Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.8185	0.90143	0.9447	0.92273	0.83403	0.74298	0.92345	0.76899	0.53602	0.47111	0.71687	0.89814	0.27917	0.24649	0.34178	0.16447	0.62969	0.91457	0.86266	0.71815	0.72755	0.673	0.28402	0.55573	0.65902	0.69209	0.11295	0.59137	0.50014	0.0028425	0.53127	0.016002	0.56666	0.062795	0.057518	0.44471	0.33569	0.10015	0.36089	0.69745	0.72228	0.72212	0.89375	0.94902	0.87237	0.69656	1	0.86876	0.95898	0.55495	0.20924	0.11395	0.32463	0.36886	0.28484	0.21246	0.32801	0.29475	0.38452	0.061282	0.1352	0.34454	0.24204	0.26173	0.386	0.26716	0.11556	0.2447	0.42627	0.16835	0.29795	0.090119	0.11668	0.12075	0.31075	0.069394	0.090287	0.16831	0.086503	0.14553	0.06848	0.080104	0.14093	0.2627	0.15062	0.18775	0.1116	0.24855	0.065553	0.072324	0.065355	0.11485	0.067987	0.10602	0.22901	0.081197	0.087631	0.21061	0.18573	0.060495	0.074939	0.10569	0.06659	0.17843	0.15266	0.10521	0.12382	0.081491	0.086987	0.24828	0.20451	0.36769	0.26388	0.31574	0.2645	0.31758	0.27642	0.35863	0.30815	0.06416	0.38975	0.31877	0.09555	0.33322	0.17814	0.24889	0.13624	0.30652	0.33909	0.2437	0.1533	0.36128	0.17168
0.63609	0.74134	0.83051	0.78404	0.81324	0.79138	0.80586	0.6441	0.66687	0.65993	0.76091	0.86544	0.34735	0.37069	0.49546	0.32634	0.64149	0.83056	0.90642	0.70275	0.71043	0.50817	0.52439	0.39546	0.52314	0.54782	0.25849	0.51808	0.49572	0.0092446	0.54517	0.04774	0.56524	0.1481	0.15431	0.42074	0.31424	0.2188	0.30796	0.56496	0.71732	0.76341	0.90616	0.93785	0.746	0.71704	0.86876	1	0.96051	0.80305	0.22906	0.14131	0.36622	0.44576	0.36401	0.17832	0.23415	0.21947	0.26769	0.055206	0.12585	0.24823	0.17504	0.19448	0.29503	0.31321	0.20306	0.28512	0.49992	0.19923	0.31008	0.10605	0.12707	0.13388	0.3217	0.080943	0.10193	0.16716	0.1048	0.14746	0.072067	0.094803	0.14425	0.24333	0.19101	0.24596	0.12157	0.32204	0.081683	0.089135	0.096848	0.13465	0.084361	0.11729	0.2523	0.097149	0.11229	0.2646	0.19931	0.062569	0.10723	0.11749	0.083386	0.23562	0.18848	0.099409	0.12307	0.10159	0.111	0.40812	0.21633	0.51218	0.23807	0.49071	0.2534	0.4934	0.26933	0.45235	0.29819	0.069858	0.53333	0.30528	0.10786	0.43462	0.16181	0.3359	0.11943	0.43802	0.32434	0.43235	0.16011	0.4305	0.14991
0.71759	0.81745	0.89656	0.85426	0.85539	0.78978	0.86499	0.72599	0.63691	0.59398	0.80777	0.92717	0.34473	0.31901	0.42933	0.23651	0.66965	0.9219	0.92945	0.76741	0.72503	0.60934	0.39445	0.48452	0.64412	0.67424	0.18122	0.61664	0.5358	0.0048575	0.58034	0.027669	0.60696	0.10646	0.10083	0.46859	0.35239	0.15677	0.36907	0.65038	0.76873	0.79851	0.91428	0.96098	0.8367	0.73302	0.95898	0.96051	1	0.71002	0.23859	0.14052	0.37048	0.44033	0.34735	0.21379	0.30357	0.27709	0.34901	0.065054	0.1409	0.31893	0.22193	0.24749	0.37383	0.31042	0.16469	0.28418	0.48474	0.19826	0.33079	0.10676	0.13409	0.13938	0.32974	0.080746	0.10476	0.18402	0.10523	0.1593	0.076197	0.09648	0.1535	0.27216	0.18638	0.23507	0.12605	0.31145	0.078956	0.087686	0.085783	0.13489	0.081122	0.12018	0.25093	0.094336	0.10774	0.2498	0.20675	0.064747	0.096852	0.11885	0.080621	0.22564	0.18106	0.10667	0.13161	0.099436	0.10584	0.31007	0.22082	0.40907	0.25721	0.37415	0.27029	0.37384	0.28098	0.37246	0.30889	0.07485	0.4375	0.32098	0.11054	0.35277	0.18051	0.28233	0.13189	0.34038	0.33141	0.32013	0.16755	0.37351	0.16711
0.33522	0.4133	0.51017	0.43375	0.54223	0.55723	0.45511	0.37993	0.68223	0.75066	0.71405	0.64509	0.42139	0.49518	0.60839	0.47287	0.52712	0.64381	0.71886	0.5668	0.42025	0.26936	0.51873	0.20505	0.3171	0.34609	0.38311	0.36156	0.31536	0.013754	0.36918	0.083269	0.36304	0.27067	0.25777	0.31985	0.22968	0.38892	0.22611	0.32654	0.53475	0.67485	0.56581	0.60646	0.45186	0.50354	0.55495	0.80305	0.71002	1	0.25414	0.17911	0.36736	0.48883	0.41151	0.17128	0.1615	0.16143	0.17804	0.054858	0.13691	0.17137	0.12102	0.14607	0.20527	0.36837	0.39397	0.33268	0.49004	0.29091	0.3004	0.15084	0.16014	0.17587	0.31881	0.12344	0.14188	0.17088	0.15679	0.16848	0.097366	0.1389	0.16637	0.22224	0.26501	0.34069	0.1651	0.48318	0.1325	0.14342	0.17816	0.1806	0.12973	0.16287	0.28555	0.14909	0.17081	0.38415	0.24093	0.091307	0.17403	0.1621	0.13946	0.36851	0.24463	0.12014	0.15432	0.14602	0.17616	0.37902	0.17442	0.36614	0.17699	0.398	0.20183	0.39186	0.20842	0.31521	0.23536	0.093202	0.44235	0.23114	0.13935	0.26711	0.13689	0.24763	0.077488	0.30613	0.21805	0.45849	0.14774	0.26666	0.1154
0.13332	0.16363	0.21725	0.18717	0.38826	0.41305	0.19659	0.37806	0.59391	0.56446	0.29937	0.30246	0.49147	0.60779	0.475	0.23829	0.55469	0.3069	0.38215	0.52548	0.095841	0.047812	0.15524	0.027981	0.14409	0.17501	0.19021	0.15983	0.059652	0.00082894	0.24028	0.017094	0.09264	0.236	0.12283	0.029303	0.014393	0.12072	0.043333	0.44391	0.49592	0.519	0.20221	0.18961	0.32927	0.52163	0.20924	0.22906	0.23859	0.25414	1	0.83603	0.75983	0.84699	0.86698	0.74728	0.46353	0.58762	0.42515	0.56892	0.83516	0.47991	0.53749	0.49975	0.34505	0.93429	0.40308	0.95801	0.7164	0.73119	0.63304	0.82146	0.89498	0.8708	0.87346	0.65566	0.81768	0.79326	0.79251	0.88801	0.71424	0.78969	0.90764	0.8903	0.91009	0.90421	0.80142	0.68833	0.65299	0.70967	0.56902	0.85336	0.64826	0.75533	0.80733	0.63273	0.73767	0.5215	0.73914	0.49776	0.65225	0.75365	0.6232	0.61274	0.83298	0.59689	0.75357	0.76096	0.68405	0.077232	0.4734	0.11779	0.6529	0.10417	0.6623	0.07599	0.64136	0.071876	0.64126	0.6365	0.10396	0.60946	0.80612	0.09443	0.57957	0.092378	0.31614	0.052626	0.48055	0.086616	0.59023	0.10656	0.4935
0.064255	0.081516	0.11501	0.096534	0.24694	0.25028	0.1015	0.23675	0.50738	0.49157	0.22087	0.20692	0.46377	0.46773	0.32598	0.1741	0.43974	0.18132	0.26266	0.39758	0.040554	0.021475	0.11118	0.011648	0.085831	0.10787	0.15238	0.10479	0.031458	0.00030411	0.1528	0.0086986	0.050587	0.27068	0.13006	0.016252	0.0079839	0.073344	0.033656	0.28739	0.37267	0.40316	0.10947	0.10259	0.20131	0.3658	0.11395	0.14131	0.14052	0.17911	0.83603	1	0.77535	0.6956	0.77014	0.68928	0.41421	0.52852	0.36172	0.69332	0.75578	0.41565	0.48527	0.48072	0.31408	0.73563	0.28336	0.79813	0.56887	0.66898	0.70803	0.76484	0.84559	0.83888	0.66224	0.61267	0.77652	0.80161	0.80353	0.83476	0.64506	0.82342	0.7948	0.77525	0.90087	0.85657	0.72032	0.66656	0.58961	0.67707	0.53681	0.85405	0.59135	0.7458	0.72562	0.55559	0.7304	0.48841	0.76226	0.41658	0.62433	0.66198	0.60004	0.68285	0.77139	0.50879	0.6621	0.78279	0.59999	0.073058	0.52012	0.088204	0.59026	0.082011	0.6269	0.055252	0.60281	0.047801	0.55278	0.74283	0.083191	0.56341	0.82738	0.073095	0.59269	0.097913	0.3774	0.038899	0.41946	0.077187	0.66846	0.091315	0.51248
0.18503	0.22996	0.29999	0.26549	0.52253	0.48083	0.27615	0.47034	0.79989	0.73945	0.47767	0.4801	0.66019	0.5079	0.42096	0.22868	0.70875	0.41307	0.55021	0.70904	0.12922	0.08413	0.22226	0.050194	0.22896	0.27507	0.20575	0.25829	0.10841	0.00063237	0.31651	0.011953	0.15129	0.29086	0.16661	0.064881	0.038515	0.096072	0.1108	0.54932	0.69406	0.72596	0.29997	0.29559	0.45067	0.67593	0.32463	0.36622	0.37048	0.36736	0.75983	0.77535	1	0.85898	0.86062	0.67383	0.5878	0.66465	0.5481	0.52912	0.61733	0.58704	0.59692	0.60246	0.52299	0.77259	0.28464	0.81364	0.86601	0.69927	0.93122	0.54064	0.65649	0.66655	0.72143	0.44392	0.55617	0.80334	0.58236	0.71657	0.45896	0.58128	0.65252	0.83499	0.7583	0.78971	0.5588	0.71828	0.40152	0.46596	0.39596	0.65934	0.40527	0.60645	0.75639	0.41827	0.55069	0.50518	0.76395	0.29981	0.45943	0.52258	0.42451	0.65237	0.72785	0.43174	0.56812	0.56086	0.45275	0.19827	0.73468	0.22291	0.74545	0.20058	0.8037	0.15499	0.79965	0.14251	0.78119	0.56727	0.23159	0.80488	0.63963	0.20419	0.72549	0.2576	0.5422	0.13278	0.70591	0.19267	0.74182	0.25681	0.66876
0.2062	0.26483	0.34989	0.30494	0.57906	0.6023	0.32326	0.47794	0.82213	0.82365	0.51131	0.48836	0.65064	0.67971	0.59384	0.35029	0.67551	0.47734	0.60708	0.72679	0.18902	0.098308	0.32484	0.058906	0.24317	0.28116	0.34286	0.27311	0.13555	0.0022107	0.37221	0.03325	0.18729	0.37256	0.23344	0.073005	0.041978	0.19926	0.088173	0.54277	0.71	0.75197	0.37442	0.36148	0.47266	0.72633	0.36886	0.44576	0.44033	0.48883	0.84699	0.6956	0.85898	1	0.97142	0.57075	0.43919	0.51233	0.41301	0.37206	0.5599	0.44778	0.43939	0.43576	0.3948	0.90977	0.47353	0.90681	0.91077	0.69227	0.7067	0.56367	0.64919	0.64341	0.76815	0.43455	0.55431	0.68182	0.57485	0.65503	0.44511	0.55536	0.64526	0.7638	0.78937	0.87095	0.55799	0.73237	0.43376	0.48468	0.44469	0.63527	0.42492	0.54785	0.69619	0.43341	0.55068	0.50038	0.62789	0.29403	0.50885	0.52523	0.42813	0.59624	0.72359	0.3851	0.52971	0.54745	0.50015	0.16693	0.52193	0.21494	0.58306	0.19806	0.63928	0.16068	0.62578	0.13631	0.64042	0.4684	0.20499	0.62971	0.58409	0.17466	0.52769	0.17423	0.30733	0.12088	0.54052	0.18664	0.54041	0.19183	0.44451
0.15986	0.20919	0.28036	0.24285	0.4872	0.52673	0.26016	0.40289	0.75272	0.77673	0.39993	0.3957	0.57744	0.67018	0.55987	0.34902	0.60789	0.37344	0.51153	0.62146	0.13814	0.063849	0.29909	0.036988	0.17042	0.20111	0.33997	0.1938	0.089691	0.002017	0.28841	0.032657	0.12966	0.39261	0.25073	0.045986	0.025325	0.18121	0.058674	0.46898	0.61524	0.65131	0.3001	0.28556	0.3848	0.65979	0.28484	0.36401	0.34735	0.41151	0.86698	0.77014	0.86062	0.97142	1	0.55484	0.3909	0.47636	0.36024	0.39743	0.5813	0.39606	0.41131	0.39986	0.33061	0.91532	0.47141	0.92645	0.88298	0.69164	0.68917	0.60328	0.67635	0.6716	0.77452	0.46449	0.59193	0.68336	0.61052	0.67763	0.47228	0.595	0.67847	0.75816	0.83315	0.90869	0.58631	0.70156	0.46845	0.5197	0.47817	0.6868	0.4624	0.58388	0.71985	0.4622	0.58689	0.50873	0.63317	0.31372	0.54564	0.55689	0.45959	0.60185	0.75431	0.40586	0.55237	0.58824	0.52623	0.1545	0.52375	0.20597	0.59848	0.18941	0.64381	0.1492	0.6382	0.12563	0.6431	0.49802	0.18663	0.62872	0.62498	0.17034	0.52542	0.16281	0.31538	0.11079	0.54171	0.16984	0.55408	0.18042	0.44829
0.15336	0.17288	0.21348	0.18664	0.33705	0.29289	0.18636	0.40588	0.47469	0.38337	0.30282	0.33021	0.42598	0.32498	0.26207	0.090977	0.56176	0.31815	0.34908	0.51988	0.070022	0.062524	0.064773	0.040791	0.18585	0.23399	0.055692	0.19783	0.054192	0.0001066	0.19838	0.0027763	0.083256	0.086125	0.037666	0.039057	0.020269	0.038002	0.082514	0.46898	0.46127	0.48694	0.15816	0.16006	0.34825	0.4134	0.21246	0.17832	0.21379	0.17128	0.74728	0.68928	0.67383	0.57075	0.55484	1	0.7755	0.88151	0.73909	0.71587	0.87639	0.78785	0.82643	0.84442	0.57998	0.62424	0.16343	0.6687	0.49522	0.6001	0.71764	0.64174	0.76648	0.76277	0.72113	0.54162	0.68988	0.7782	0.64843	0.8478	0.63236	0.67147	0.79615	0.88105	0.67562	0.61836	0.70415	0.5954	0.48996	0.56056	0.36395	0.69631	0.50096	0.69907	0.73289	0.50674	0.57466	0.50701	0.80491	0.48445	0.40929	0.63549	0.50504	0.59132	0.60674	0.648	0.72932	0.60109	0.49981	0.062303	0.47481	0.088886	0.71299	0.074002	0.68377	0.052463	0.64949	0.064334	0.61807	0.62789	0.094605	0.62918	0.70549	0.075687	0.65465	0.097321	0.42181	0.040906	0.46444	0.060595	0.62386	0.10886	0.60766
0.23278	0.25911	0.2994	0.28623	0.45233	0.33505	0.27794	0.54791	0.44716	0.32501	0.39956	0.4654	0.40895	0.17971	0.16035	0.047962	0.57982	0.40879	0.43842	0.63813	0.10798	0.13854	0.067344	0.092341	0.37481	0.44148	0.035739	0.37036	0.11551	4.6916e-05	0.30054	0.0011084	0.15921	0.051119	0.023947	0.084283	0.052467	0.018415	0.19131	0.64414	0.59918	0.56006	0.23818	0.24359	0.51343	0.49073	0.32801	0.23415	0.30357	0.1615	0.46353	0.41421	0.5878	0.43919	0.3909	0.7755	1	0.96458	0.97959	0.53407	0.50513	0.9919	0.92335	0.97475	0.9025	0.37917	0.064193	0.41051	0.42318	0.33643	0.71504	0.28489	0.41888	0.40151	0.46591	0.21781	0.31685	0.60896	0.30503	0.50709	0.28559	0.31969	0.42895	0.69661	0.36508	0.34826	0.32617	0.37011	0.18184	0.2249	0.13378	0.33933	0.19146	0.3359	0.44125	0.19746	0.26123	0.26977	0.53032	0.17954	0.16818	0.28049	0.19427	0.34037	0.33464	0.3034	0.3623	0.28415	0.20259	0.080326	0.52995	0.10667	0.65835	0.083631	0.66161	0.063641	0.62341	0.080257	0.56677	0.37097	0.12012	0.64032	0.37832	0.10163	0.6289	0.15281	0.54006	0.058769	0.51043	0.069087	0.56752	0.16704	0.61475
0.21206	0.23809	0.28093	0.26279	0.43653	0.34664	0.25866	0.53033	0.47091	0.35535	0.36043	0.42169	0.4133	0.22974	0.19665	0.061699	0.59922	0.38269	0.41898	0.62061	0.09696	0.10361	0.069141	0.067477	0.29303	0.35286	0.043404	0.29149	0.087641	6.3509e-05	0.26933	0.0015611	0.12677	0.061981	0.028556	0.059216	0.034347	0.022958	0.13202	0.63391	0.58161	0.5527	0.21943	0.22107	0.47606	0.50626	0.29475	0.21947	0.27709	0.16143	0.58762	0.52852	0.66465	0.51233	0.47636	0.88151	0.96458	1	0.9322	0.63754	0.65214	0.9611	0.96045	0.97174	0.79273	0.48377	0.089228	0.52225	0.48581	0.42328	0.75556	0.39329	0.54228	0.52253	0.58526	0.30802	0.43221	0.71407	0.40653	0.64295	0.39249	0.42646	0.56857	0.82182	0.47098	0.4453	0.44262	0.43278	0.26214	0.31473	0.18987	0.46043	0.27324	0.45249	0.55632	0.28084	0.34969	0.3317	0.63124	0.25985	0.23524	0.38938	0.27347	0.40724	0.43466	0.41532	0.48818	0.38038	0.28055	0.073658	0.56369	0.10576	0.75384	0.082963	0.73898	0.061242	0.70259	0.076968	0.64959	0.46439	0.11208	0.7064	0.49412	0.099985	0.70486	0.13508	0.56499	0.054283	0.563	0.065007	0.63448	0.15363	0.68205
0.29911	0.32195	0.36159	0.34594	0.49012	0.36615	0.33365	0.61187	0.45139	0.32792	0.43359	0.52527	0.3659	0.18153	0.17389	0.051481	0.62665	0.47125	0.48202	0.6627	0.13506	0.18016	0.068753	0.12722	0.42149	0.49473	0.033944	0.40666	0.13431	6.2649e-05	0.31893	0.0012495	0.18407	0.043844	0.022103	0.10812	0.067735	0.020082	0.2287	0.68076	0.61752	0.58576	0.27432	0.28463	0.57155	0.50731	0.38452	0.26769	0.34901	0.17804	0.42515	0.36172	0.5481	0.41301	0.36024	0.73909	0.97959	0.9322	1	0.44121	0.46924	0.98047	0.87308	0.93811	0.89093	0.35746	0.063195	0.38112	0.40172	0.30498	0.66161	0.25808	0.36939	0.36041	0.46238	0.19935	0.28499	0.52625	0.26848	0.45791	0.25085	0.27935	0.39484	0.64408	0.32901	0.31693	0.30525	0.3598	0.16738	0.20382	0.12181	0.31193	0.1776	0.30913	0.4256	0.18675	0.23208	0.28492	0.49091	0.17433	0.1498	0.26298	0.1783	0.33524	0.29901	0.29762	0.34064	0.24819	0.18634	0.085885	0.46078	0.11948	0.6134	0.093993	0.59783	0.072562	0.5726	0.095265	0.52871	0.30045	0.13359	0.59501	0.32618	0.11434	0.54565	0.15634	0.472	0.06748	0.48412	0.073341	0.48541	0.18053	0.54083
0.034544	0.041744	0.057108	0.050969	0.14418	0.11736	0.051441	0.16678	0.26247	0.20231	0.12047	0.11809	0.34112	0.16938	0.10246	0.036869	0.2641	0.097947	0.13305	0.2563	0.016073	0.012973	0.030461	0.0067078	0.069933	0.08967	0.033265	0.081235	0.017727	1.4945e-05	0.099715	0.00076637	0.028733	0.081095	0.027102	0.008162	0.0040397	0.012296	0.026714	0.23117	0.23805	0.22832	0.049895	0.046426	0.13634	0.21055	0.061282	0.055206	0.065054	0.054858	0.56892	0.69332	0.52912	0.37206	0.39743	0.71587	0.53407	0.63754	0.44121	1	0.69585	0.53012	0.6756	0.63119	0.38626	0.40614	0.076269	0.47349	0.32525	0.44498	0.59333	0.53752	0.71082	0.66182	0.41683	0.44046	0.59104	0.81189	0.59949	0.74317	0.59527	0.64938	0.63013	0.69975	0.55277	0.46402	0.51725	0.35747	0.37157	0.45341	0.27986	0.5676	0.38311	0.555	0.48959	0.35068	0.51206	0.22213	0.64018	0.3046	0.35474	0.45731	0.39105	0.36221	0.52705	0.40576	0.52068	0.58689	0.37234	0.028759	0.5372	0.033758	0.58804	0.027803	0.62055	0.017644	0.56845	0.01824	0.49126	0.79091	0.034954	0.52077	0.72059	0.030643	0.70733	0.059929	0.52801	0.013847	0.36568	0.026937	0.73628	0.051937	0.65415
0.099088	0.11286	0.1456	0.12324	0.24751	0.24299	0.1262	0.2919	0.40816	0.35118	0.19715	0.21131	0.35544	0.40943	0.30403	0.12209	0.44847	0.21599	0.24608	0.36956	0.048516	0.030041	0.059122	0.018623	0.093776	0.12171	0.068676	0.10178	0.028924	0.00017824	0.13684	0.0047999	0.047663	0.10225	0.043058	0.017138	0.0079057	0.049889	0.033647	0.34285	0.32921	0.35712	0.10928	0.10608	0.2344	0.33169	0.1352	0.12585	0.1409	0.13691	0.83516	0.75578	0.61733	0.5599	0.5813	0.87639	0.50513	0.65214	0.46924	0.69585	1	0.5264	0.6335	0.58603	0.33154	0.72393	0.24006	0.76538	0.49019	0.69525	0.57376	0.86061	0.90895	0.91098	0.8083	0.77742	0.89787	0.77312	0.82044	0.95835	0.85643	0.84179	0.96731	0.86187	0.78804	0.71168	0.89975	0.60252	0.72796	0.77984	0.54932	0.88126	0.73387	0.88252	0.84103	0.73898	0.75589	0.53435	0.83405	0.71053	0.60632	0.86384	0.71937	0.60061	0.76487	0.83666	0.91616	0.78614	0.70673	0.046716	0.41707	0.073018	0.67645	0.061984	0.6311	0.042087	0.61288	0.049382	0.61083	0.70037	0.07061	0.57223	0.86445	0.060681	0.61037	0.066816	0.34722	0.030386	0.43017	0.048935	0.58945	0.077647	0.55774
0.254	0.27817	0.32073	0.30736	0.48116	0.361	0.29802	0.58754	0.47082	0.34124	0.41818	0.48706	0.42485	0.20061	0.18021	0.055227	0.61438	0.43286	0.45938	0.65597	0.1222	0.15223	0.074607	0.10214	0.39718	0.46587	0.039679	0.39264	0.12888	6.1322e-05	0.33367	0.0013756	0.17837	0.053979	0.025465	0.091249	0.055962	0.021807	0.1999	0.67399	0.61581	0.57543	0.25639	0.25913	0.54582	0.50918	0.34454	0.24823	0.31893	0.17137	0.47991	0.41565	0.58704	0.44778	0.39606	0.78785	0.9919	0.9611	0.98047	0.53012	0.5264	1	0.9334	0.97286	0.90131	0.3949	0.070763	0.42438	0.43257	0.34596	0.70516	0.30468	0.4385	0.42018	0.49413	0.23569	0.33583	0.61649	0.32187	0.5268	0.306	0.33534	0.44963	0.71011	0.37738	0.35784	0.34587	0.3886	0.19883	0.24208	0.14755	0.35462	0.21098	0.35067	0.46665	0.2166	0.28137	0.28502	0.55175	0.19717	0.1856	0.30079	0.21068	0.35341	0.35497	0.32396	0.37961	0.30475	0.22249	0.086806	0.53614	0.11704	0.67476	0.092813	0.67408	0.070456	0.63937	0.087901	0.58627	0.37363	0.1294	0.65488	0.39605	0.1099	0.63155	0.16199	0.53585	0.063683	0.52381	0.076362	0.57895	0.17765	0.61915
0.17448	0.19537	0.2314	0.22178	0.39092	0.30373	0.21776	0.48799	0.40957	0.29633	0.29762	0.3507	0.39786	0.20156	0.16297	0.049733	0.51862	0.31332	0.34911	0.53586	0.08019	0.083832	0.060417	0.052321	0.25582	0.30653	0.036007	0.25177	0.076224	4.0392e-05	0.25643	0.0011316	0.11177	0.051625	0.021662	0.043968	0.025187	0.017143	0.10657	0.60472	0.51277	0.46361	0.18645	0.18141	0.43086	0.44994	0.24204	0.17504	0.22193	0.12102	0.53749	0.48527	0.59692	0.43939	0.41131	0.82643	0.92335	0.96045	0.87308	0.6756	0.6335	0.9334	1	0.95303	0.75748	0.42759	0.069001	0.46553	0.43237	0.38073	0.69499	0.36982	0.52657	0.49309	0.54002	0.29175	0.41047	0.72582	0.38343	0.62386	0.39658	0.40597	0.54143	0.79556	0.41898	0.38687	0.40444	0.36768	0.24433	0.2926	0.1735	0.4197	0.25848	0.4188	0.52377	0.26276	0.33594	0.26437	0.61298	0.24634	0.2277	0.36503	0.2535	0.33633	0.42194	0.39407	0.45729	0.37629	0.2627	0.066139	0.61549	0.096235	0.79059	0.074073	0.78013	0.053497	0.7393	0.067476	0.67677	0.4737	0.10027	0.73757	0.4998	0.092222	0.76777	0.13572	0.65287	0.047765	0.59185	0.058478	0.69459	0.15	0.76008
0.18439	0.20564	0.24332	0.22823	0.38952	0.29165	0.22212	0.47998	0.43533	0.31837	0.3533	0.39999	0.42231	0.19317	0.16269	0.049347	0.55194	0.34851	0.38325	0.57699	0.081782	0.10048	0.060336	0.065542	0.29758	0.35811	0.035183	0.30305	0.087008	3.9312e-05	0.25775	0.0010607	0.12417	0.054804	0.023897	0.063063	0.03759	0.018267	0.15551	0.5683	0.53341	0.51144	0.19006	0.19282	0.43659	0.43544	0.26173	0.19448	0.24749	0.14607	0.49975	0.48072	0.60246	0.43576	0.39986	0.84442	0.97475	0.97174	0.93811	0.63119	0.58603	0.97286	0.95303	1	0.84968	0.39965	0.069491	0.43695	0.41035	0.37903	0.74033	0.34442	0.48979	0.47143	0.49553	0.27103	0.38405	0.67216	0.37026	0.58211	0.35176	0.39042	0.49322	0.737	0.41564	0.38507	0.3868	0.41052	0.22788	0.27982	0.16689	0.40117	0.23989	0.40361	0.49682	0.24464	0.31967	0.30454	0.61473	0.22731	0.20803	0.33755	0.24471	0.39272	0.38437	0.36507	0.42595	0.35007	0.24726	0.075482	0.55694	0.097059	0.69408	0.077696	0.69636	0.056856	0.65397	0.071181	0.58876	0.45066	0.11065	0.65931	0.45666	0.090246	0.68205	0.1458	0.57308	0.050625	0.50688	0.06619	0.63496	0.15183	0.66566
