Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.2647	0.43305	0.33583	0.40767	0.79711	0.64935	0.45365	0.54079	0.32759	0.1674	0.32965	0.49189	0.48219	0.47874	0.42227	0.47421	0.45183	0.69137	0.41652	0.20529	0.57827	0.14378	0.26197	0.19595	0.3954	0.1882	0.23598	0.54154	0.3106	0.49121	0.2808	0.33032	0.24788	0.085582	0.072763	0.17974	0.53736	0.19342	0.93344	0.91373	0.8448	0.94468	0.75403	0.95311	0.97917	0.96376	1	0.67039	0.091556	0.02589	0.039797	0.11558	0.042837	0.64309	0.58525	0.74659	0.58495	0.39214	0.48361	0.60343	0.6805	0.59241	0.43723	0.15245	0.184	0.20893	0.33538	0.073795	0.10422	0.35389	0.35045	0.24859	0.31671	0.17996	0.2208	0.24631	0.18981	0.20893	0.18143	0.20242	0.40393	0.20346	0.13524	0.090591	0.37269	0.2477	0.25473	0.25185	0.14267	0.3086	0.10704	0.072252	0.095579	0.01185	0.25872	0.088607	0.18061	0.015972	0.11055	0.17337	0.13851	0.087729	0.23467	0.30215	0.26706	0.16836	0.080948	0.17664	0.092066	0.14335	0.18198	0.15511	0.1579	0.16447	0.17442	0.16008	0.16329	0.13529	0.14899	0.048215	0.13335	0.14699	0.098787	0.14555	0.1712	0.17226	0.16918	0.12938	0.1474	0.17738	0.1817	0.1323
0.10298	0.1809	0.15321	0.19672	0.35937	0.25666	0.19236	0.24763	0.26207	0.21186	0.33052	0.44741	0.51702	0.49444	0.42668	0.28837	0.44239	0.4647	0.1728	0.094378	0.44382	0.083646	0.19286	0.23209	0.3817	0.22356	0.14465	0.26837	0.15662	0.29362	0.18273	0.50055	0.50024	0.099482	0.089898	0.08366	0.39002	0.10013	0.5583	0.66341	0.43834	0.65773	0.30933	0.53849	0.5956	0.79653	0.67039	1	0.082214	0.021595	0.038822	0.11596	0.029134	0.50466	0.79331	0.75938	0.74172	0.22259	0.35732	0.71376	0.65227	0.72002	0.71109	0.12164	0.16337	0.23258	0.30092	0.068818	0.09298	0.33107	0.37084	0.21569	0.38368	0.17845	0.21959	0.29128	0.2185	0.28199	0.19966	0.17752	0.33379	0.23871	0.21699	0.1308	0.39574	0.47852	0.2479	0.2686	0.19305	0.31588	0.14646	0.078902	0.10659	0.022968	0.38048	0.10533	0.19726	0.017206	0.1381	0.17972	0.15565	0.1223	0.25807	0.2668	0.22638	0.15313	0.04992	0.17151	0.055911	0.11245	0.10218	0.13684	0.084386	0.14954	0.090484	0.14137	0.092064	0.11615	0.08718	0.074588	0.13106	0.082135	0.10315	0.14073	0.1002	0.16881	0.086589	0.12638	0.083673	0.1516	0.099719	0.11607
0.00455	0.010072	0.0062507	0.0073946	0.031039	0.035229	0.010181	0.012743	0.026074	0.010852	0.13773	0.15791	0.12709	0.14271	0.10627	0.052216	0.059369	0.10907	0.033754	0.0084293	0.098375	0.0042968	0.028851	0.023966	0.095461	0.023835	0.022898	0.082054	0.048376	0.087789	0.025125	0.11897	0.090405	0.0038467	0.0032162	0.029738	0.10477	0.094047	0.060033	0.068556	0.046125	0.064245	0.049642	0.093455	0.080898	0.10722	0.091556	0.082214	1	0.82186	0.84724	0.93345	0.68231	0.095515	0.04741	0.058027	0.043034	0.074632	0.080922	0.068358	0.08307	0.063752	0.03812	0.79486	0.7707	0.65138	0.052513	0.8154	0.77768	0.45257	0.56285	0.73612	0.47236	0.73396	0.7807	0.56563	0.70758	0.42467	0.75882	0.7661	0.62217	0.76534	0.097618	0.61172	0.39166	0.24709	0.45928	0.45142	0.37132	0.44392	0.014295	0.012383	0.030166	0.00025052	0.081652	0.014851	0.045391	0.00045715	0.012288	0.065185	0.060883	0.015047	0.070771	0.51413	0.46035	0.23332	0.021313	0.21754	0.022304	0.17256	0.22622	0.18235	0.18922	0.22204	0.19273	0.17904	0.23757	0.205	0.31478	0.21789	0.15772	0.21035	0.35127	0.19272	0.2103	0.22301	0.19689	0.15767	0.19675	0.22501	0.23962	0.202
0.00084539	0.0020755	0.0011843	0.0014044	0.0078647	0.0096426	0.0020946	0.0026631	0.0082186	0.0027915	0.069126	0.069399	0.052213	0.060081	0.043649	0.018577	0.019612	0.039906	0.012961	0.002605	0.041035	0.0011401	0.010525	0.0078836	0.037416	0.0081518	0.0087537	0.03412	0.021836	0.035294	0.0092242	0.051121	0.036261	0.0010262	0.0008533	0.014202	0.040815	0.059456	0.016747	0.018657	0.012007	0.016791	0.013592	0.029157	0.022051	0.030576	0.02589	0.021595	0.82186	1	0.83973	0.70805	0.76376	0.030224	0.01176	0.015102	0.010872	0.026505	0.025844	0.019537	0.02542	0.017691	0.0095466	0.63434	0.57415	0.41578	0.016101	0.75978	0.63103	0.2249	0.26758	0.45307	0.21267	0.47198	0.49748	0.28895	0.41934	0.19134	0.48723	0.49896	0.32381	0.48797	0.026939	0.42069	0.1583	0.08729	0.21793	0.20975	0.17298	0.20634	0.0026375	0.002434	0.0070892	2.3987e-05	0.021092	0.0028645	0.011685	5.3431e-05	0.0021201	0.017442	0.016133	0.002945	0.017938	0.2492	0.221	0.12113	0.0065981	0.10906	0.0066118	0.085321	0.11271	0.09185	0.10415	0.11594	0.10654	0.088262	0.13249	0.10671	0.17205	0.094893	0.076722	0.11455	0.16927	0.093453	0.10669	0.11262	0.10972	0.077582	0.10638	0.11517	0.13246	0.1067
0.0020748	0.0043167	0.0028765	0.0034186	0.01204	0.012393	0.0044249	0.0055776	0.02055	0.010065	0.080055	0.094313	0.082043	0.089591	0.070929	0.036806	0.044304	0.063776	0.02069	0.0060765	0.056679	0.0034772	0.018702	0.017041	0.049952	0.016572	0.013993	0.043809	0.025862	0.046532	0.015678	0.068215	0.054909	0.0032347	0.0027591	0.023235	0.059177	0.060343	0.025793	0.029686	0.021245	0.029916	0.021195	0.038571	0.035189	0.046871	0.039797	0.038822	0.84724	0.83973	1	0.85174	0.72249	0.036088	0.021207	0.024658	0.019048	0.023725	0.027741	0.029095	0.033498	0.026286	0.017105	0.68745	0.62799	0.59249	0.022843	0.81555	0.67306	0.24087	0.33733	0.53453	0.27859	0.52248	0.55755	0.32376	0.53197	0.24659	0.54017	0.53961	0.35177	0.5455	0.038121	0.56584	0.23343	0.12351	0.24542	0.2473	0.2102	0.23314	0.0032784	0.0026712	0.0077665	3.7101e-05	0.025406	0.0033224	0.011992	6.1313e-05	0.0029042	0.01885	0.01767	0.0033445	0.021791	0.26691	0.24156	0.12711	0.004841	0.11959	0.0051103	0.094907	0.10362	0.1014	0.084279	0.12147	0.088863	0.10052	0.10618	0.10897	0.14246	0.10989	0.088326	0.095366	0.16048	0.10497	0.09753	0.12226	0.089634	0.087754	0.090542	0.12251	0.10816	0.10505
0.0060192	0.01274	0.0084862	0.010394	0.036866	0.036232	0.01315	0.016782	0.042016	0.020311	0.15879	0.17795	0.15919	0.17042	0.13921	0.071351	0.086568	0.13246	0.043541	0.013446	0.11919	0.0077502	0.041516	0.037831	0.10393	0.037557	0.032308	0.08976	0.056879	0.093081	0.035999	0.1414	0.11549	0.0077876	0.006679	0.040576	0.11741	0.098037	0.073538	0.083589	0.061216	0.0874	0.057931	0.11196	0.10072	0.13648	0.11558	0.11596	0.93345	0.70805	0.85174	1	0.70039	0.095922	0.064063	0.072806	0.059414	0.061166	0.072185	0.084558	0.094112	0.078383	0.054027	0.76456	0.75273	0.72157	0.052413	0.77546	0.67338	0.40236	0.54826	0.69121	0.46377	0.64613	0.74112	0.51181	0.67025	0.39415	0.69167	0.67745	0.59612	0.74058	0.092123	0.58881	0.40897	0.27575	0.4017	0.40379	0.32239	0.41267	0.014539	0.010749	0.026204	0.00030708	0.08917	0.013506	0.038664	0.00045095	0.01262	0.057522	0.052789	0.014325	0.069685	0.47846	0.4216	0.27999	0.021536	0.27412	0.022726	0.21055	0.24261	0.22979	0.20602	0.27094	0.21404	0.22795	0.24578	0.24167	0.29523	0.18885	0.20596	0.22251	0.29335	0.24084	0.23391	0.27776	0.21505	0.20421	0.21386	0.27145	0.25127	0.24168
0.001883	0.0043897	0.0026209	0.0031114	0.014292	0.015858	0.0044725	0.0055223	0.01556	0.0052538	0.084259	0.089575	0.069747	0.079258	0.060959	0.033287	0.032005	0.062129	0.0246	0.0055893	0.062602	0.002554	0.016539	0.011253	0.047787	0.011572	0.014542	0.054145	0.033501	0.052501	0.015441	0.053798	0.037031	0.0019005	0.0015766	0.026228	0.053369	0.08218	0.028378	0.029184	0.023822	0.03002	0.025657	0.049624	0.037659	0.046652	0.042837	0.029134	0.68231	0.76376	0.72249	0.70039	1	0.034006	0.014988	0.019984	0.014614	0.02708	0.025739	0.02367	0.031144	0.021429	0.012043	0.6161	0.55415	0.42114	0.018187	0.6592	0.45393	0.17374	0.2224	0.39077	0.16703	0.33241	0.41636	0.2009	0.30614	0.12489	0.34577	0.37491	0.3059	0.39076	0.016549	0.26594	0.14428	0.066672	0.15462	0.14378	0.096591	0.15629	0.0022473	0.0016816	0.0048544	2.4696e-05	0.01977	0.0020809	0.0080224	5.0609e-05	0.0018567	0.012696	0.010752	0.0021448	0.015842	0.21535	0.18816	0.15453	0.0092021	0.1513	0.009335	0.12186	0.18066	0.13116	0.17905	0.15571	0.18627	0.12805	0.19672	0.14024	0.20074	0.047853	0.111	0.17803	0.10605	0.12962	0.17414	0.15079	0.18826	0.11275	0.16974	0.15407	0.20432	0.14626
0.099797	0.19986	0.13216	0.15623	0.48303	0.50706	0.20111	0.2431	0.17048	0.074726	0.50134	0.67085	0.56147	0.60839	0.47071	0.31593	0.33467	0.62967	0.26741	0.082396	0.60438	0.046176	0.21014	0.16835	0.58216	0.16112	0.17613	0.56462	0.32329	0.59373	0.20076	0.52428	0.39065	0.034964	0.028572	0.12891	0.67388	0.289	0.66823	0.74421	0.37955	0.49199	0.40754	0.61616	0.61288	0.68803	0.64309	0.50466	0.095515	0.030224	0.036088	0.095922	0.034006	1	0.6255	0.78272	0.5844	0.77201	0.86528	0.75314	0.89383	0.76934	0.48944	0.18348	0.2316	0.21965	0.5675	0.093835	0.15463	0.56483	0.40642	0.28765	0.36557	0.25322	0.29599	0.36172	0.25165	0.29015	0.26176	0.26878	0.4564	0.27543	0.16788	0.11349	0.30609	0.24152	0.29928	0.28753	0.19609	0.30859	0.096082	0.076991	0.10146	0.0078999	0.23576	0.092477	0.26641	0.011848	0.088823	0.18016	0.15731	0.089344	0.20297	0.27545	0.23758	0.070336	0.042551	0.07159	0.047921	0.047429	0.084241	0.054104	0.073349	0.066882	0.076619	0.054705	0.084453	0.053079	0.090636	0.050375	0.044411	0.067852	0.10134	0.053174	0.073635	0.070999	0.077252	0.043428	0.063416	0.070717	0.093075	0.053326
0.080198	0.1483	0.12068	0.1622	0.3449	0.23372	0.16021	0.21512	0.35286	0.25126	0.47607	0.52414	0.61887	0.56137	0.59652	0.38291	0.52707	0.5529	0.25211	0.14853	0.53773	0.12078	0.35283	0.42185	0.3804	0.40189	0.26588	0.32064	0.27788	0.31451	0.31359	0.57112	0.55275	0.16325	0.14618	0.15138	0.50104	0.17383	0.5634	0.64841	0.34622	0.54431	0.24867	0.4568	0.51714	0.67595	0.58525	0.79331	0.04741	0.01176	0.021207	0.064063	0.014988	0.6255	1	0.93574	0.97474	0.25116	0.38568	0.93947	0.82082	0.93915	0.94321	0.095037	0.12747	0.17881	0.30458	0.051698	0.071052	0.28319	0.24904	0.14958	0.23763	0.12679	0.17116	0.2	0.15623	0.17466	0.14801	0.12977	0.24452	0.17279	0.10915	0.081685	0.21567	0.24934	0.14	0.15243	0.10527	0.17427	0.062966	0.034368	0.044835	0.0083484	0.19368	0.047307	0.11708	0.0063695	0.058268	0.082802	0.072328	0.053721	0.11543	0.13518	0.10603	0.054952	0.017591	0.062372	0.020017	0.034104	0.036716	0.043991	0.032002	0.052679	0.035149	0.045858	0.035191	0.036775	0.03283	0.026809	0.040651	0.028523	0.041668	0.041982	0.034558	0.060837	0.034091	0.038437	0.028337	0.054027	0.039911	0.038011
0.13433	0.24207	0.18991	0.24293	0.52644	0.39905	0.25695	0.32845	0.372	0.22513	0.49805	0.61412	0.65491	0.62156	0.60376	0.47149	0.55573	0.69529	0.35057	0.18149	0.65232	0.1346	0.35788	0.35404	0.46903	0.33602	0.28713	0.46823	0.34625	0.45242	0.33758	0.55232	0.47723	0.13052	0.1137	0.18551	0.62528	0.22763	0.75704	0.82565	0.49229	0.68291	0.40037	0.63296	0.69057	0.80161	0.74659	0.75938	0.058027	0.015102	0.024658	0.072806	0.019984	0.78272	0.93574	1	0.91099	0.38723	0.53709	0.93167	0.92001	0.93094	0.79904	0.11979	0.15558	0.19585	0.39923	0.06122	0.089664	0.3544	0.29736	0.19139	0.2768	0.15674	0.20112	0.2327	0.17871	0.19703	0.17182	0.16549	0.31122	0.19353	0.11964	0.088243	0.26389	0.24041	0.18348	0.19213	0.12334	0.22145	0.074155	0.045797	0.059137	0.0086102	0.20625	0.059973	0.15186	0.0085536	0.071209	0.10999	0.093165	0.063523	0.14621	0.18007	0.14649	0.067944	0.026458	0.074265	0.030122	0.045606	0.055537	0.055455	0.048414	0.065118	0.053177	0.057596	0.053005	0.047472	0.050139	0.030325	0.048892	0.043395	0.053644	0.051917	0.050993	0.072501	0.051879	0.046699	0.04272	0.068424	0.060139	0.047969
0.069173	0.13128	0.10483	0.14658	0.34055	0.21671	0.14413	0.19914	0.37758	0.24328	0.50732	0.48934	0.5971	0.5216	0.61898	0.39598	0.50351	0.54136	0.28873	0.18117	0.54155	0.14123	0.43235	0.4912	0.3275	0.47968	0.34324	0.31737	0.34293	0.28374	0.3915	0.53616	0.5047	0.20224	0.18207	0.18715	0.47652	0.19813	0.55902	0.61245	0.34168	0.53862	0.23638	0.46708	0.5052	0.66336	0.58495	0.74172	0.043034	0.010872	0.019048	0.059414	0.014614	0.5844	0.97474	0.91099	1	0.22259	0.33041	0.94125	0.80154	0.9251	0.9538	0.087544	0.11616	0.15882	0.2408	0.0473	0.060904	0.24364	0.20888	0.12798	0.19203	0.10629	0.15235	0.16586	0.12983	0.13616	0.12739	0.11203	0.22213	0.15196	0.080007	0.06506	0.17428	0.20525	0.112	0.12188	0.079606	0.14545	0.049668	0.026176	0.034065	0.0064875	0.16789	0.036341	0.091997	0.0050254	0.045033	0.065204	0.055971	0.04241	0.092373	0.11508	0.087337	0.055016	0.017933	0.062924	0.020207	0.033292	0.036132	0.043885	0.033721	0.052974	0.037558	0.04558	0.03602	0.036161	0.031274	0.02015	0.040513	0.028916	0.034173	0.040528	0.034883	0.061104	0.036372	0.038139	0.028949	0.054082	0.041215	0.038365
0.073975	0.15384	0.089271	0.094729	0.36023	0.53187	0.14607	0.16146	0.050824	0.016733	0.2525	0.42306	0.27526	0.34441	0.19564	0.1376	0.12786	0.36176	0.13664	0.026029	0.3489	0.01164	0.066786	0.041008	0.48032	0.039421	0.059965	0.45292	0.16526	0.52774	0.068518	0.27957	0.17699	0.0056698	0.0043605	0.050467	0.44413	0.18479	0.4298	0.47939	0.23618	0.26557	0.33605	0.43507	0.39497	0.40305	0.39214	0.22259	0.074632	0.026505	0.023725	0.061166	0.02708	0.77201	0.25116	0.38723	0.22259	1	0.92356	0.34986	0.52212	0.36797	0.16887	0.13713	0.17101	0.12474	0.5625	0.064265	0.12873	0.50141	0.31841	0.23547	0.28776	0.21349	0.21559	0.30428	0.18271	0.24185	0.19961	0.22883	0.3745	0.19604	0.15315	0.074388	0.23201	0.14772	0.29927	0.26374	0.1823	0.27353	0.09934	0.10481	0.13357	0.006953	0.17884	0.11282	0.33778	0.016317	0.092734	0.21935	0.19125	0.098339	0.21112	0.26322	0.24947	0.047718	0.053063	0.044852	0.059196	0.035198	0.085785	0.03675	0.073691	0.045277	0.073743	0.036189	0.087883	0.039875	0.10437	0.049337	0.02766	0.071352	0.11337	0.037687	0.072511	0.045211	0.076068	0.027871	0.064313	0.048838	0.093971	0.038837
0.10349	0.20207	0.13018	0.1394	0.41689	0.55288	0.19441	0.2173	0.081444	0.035511	0.29004	0.51545	0.3704	0.44719	0.25673	0.18504	0.20257	0.44697	0.15185	0.035331	0.42011	0.019091	0.084308	0.062806	0.5884	0.058847	0.069532	0.46718	0.16081	0.57608	0.083281	0.38202	0.27315	0.010686	0.008487	0.055862	0.52474	0.16841	0.51958	0.61129	0.30059	0.35992	0.3799	0.48786	0.48499	0.51648	0.48361	0.35732	0.080922	0.025844	0.027741	0.072185	0.025739	0.86528	0.38568	0.53709	0.33041	0.92356	1	0.47503	0.65235	0.50239	0.26619	0.14855	0.19077	0.16592	0.69252	0.071922	0.14429	0.57319	0.40493	0.27738	0.38914	0.25357	0.2516	0.37464	0.23578	0.32588	0.24048	0.2606	0.41779	0.23858	0.22475	0.10748	0.32838	0.23345	0.36477	0.33963	0.24568	0.34814	0.13583	0.12954	0.1648	0.011416	0.24186	0.14488	0.39824	0.02074	0.1302	0.26707	0.23547	0.1308	0.27211	0.30769	0.28979	0.057143	0.047662	0.055242	0.053732	0.04204	0.081731	0.044878	0.065572	0.053943	0.066101	0.044917	0.079436	0.046253	0.096183	0.066699	0.035316	0.065196	0.12773	0.046539	0.069096	0.055631	0.067254	0.03527	0.059809	0.058059	0.085167	0.04414
0.060197	0.12313	0.090624	0.12258	0.34951	0.25948	0.13216	0.1793	0.29678	0.16553	0.62332	0.60354	0.65732	0.61	0.64809	0.36964	0.45719	0.58832	0.27877	0.13426	0.60905	0.091446	0.38066	0.40157	0.42249	0.39497	0.30528	0.38437	0.37662	0.36131	0.34185	0.64136	0.57066	0.12244	0.10763	0.17773	0.56138	0.26275	0.57995	0.64732	0.32472	0.50842	0.25302	0.51159	0.52254	0.69161	0.60343	0.71376	0.068358	0.019537	0.029095	0.084558	0.02367	0.75314	0.93947	0.93167	0.94125	0.34986	0.47503	1	0.92861	0.99389	0.8955	0.1342	0.17579	0.21041	0.32011	0.074716	0.099358	0.36814	0.29298	0.19005	0.26598	0.16598	0.22854	0.25067	0.19017	0.19756	0.19512	0.17433	0.32177	0.22645	0.10843	0.094436	0.2232	0.25322	0.16912	0.17856	0.12027	0.20722	0.062231	0.036451	0.048734	0.006613	0.20923	0.049016	0.135	0.0060914	0.054483	0.092919	0.080835	0.055804	0.1218	0.16892	0.12973	0.067977	0.025049	0.075418	0.027814	0.04034	0.050887	0.052249	0.047967	0.065225	0.051982	0.053569	0.052766	0.045878	0.048365	0.030763	0.046941	0.041614	0.055049	0.049144	0.047926	0.073808	0.051164	0.044738	0.040643	0.066404	0.05954	0.048825
0.083567	0.17147	0.1219	0.15484	0.46048	0.39561	0.18009	0.23148	0.26077	0.1281	0.61637	0.67443	0.64632	0.63901	0.58222	0.38616	0.43147	0.66066	0.30811	0.1207	0.67815	0.075152	0.30092	0.27304	0.49936	0.26657	0.25019	0.48698	0.37717	0.47425	0.28137	0.60726	0.49239	0.073676	0.063247	0.16789	0.62476	0.2992	0.68536	0.74446	0.39776	0.56221	0.35279	0.62965	0.61507	0.73858	0.6805	0.65227	0.08307	0.02542	0.033498	0.094112	0.031144	0.89383	0.82082	0.92001	0.80154	0.52212	0.65235	0.92861	1	0.93486	0.71063	0.168	0.21522	0.23093	0.40158	0.090092	0.12696	0.46194	0.35118	0.24376	0.31649	0.2095	0.27175	0.29814	0.22109	0.22669	0.23111	0.22335	0.40413	0.25999	0.1197	0.10819	0.27525	0.25519	0.22561	0.23104	0.14525	0.271	0.073189	0.047724	0.063654	0.0067692	0.22663	0.061447	0.17422	0.0079087	0.065137	0.12293	0.10334	0.066174	0.1538	0.22795	0.1797	0.084712	0.036166	0.09103	0.039707	0.053642	0.074394	0.065901	0.069766	0.081339	0.074532	0.067501	0.077192	0.059606	0.071838	0.035558	0.057175	0.060936	0.071265	0.06087	0.066991	0.089143	0.073984	0.055225	0.058745	0.084376	0.087009	0.062035
0.060384	0.12407	0.091158	0.12173	0.34467	0.26393	0.13225	0.17767	0.26519	0.1514	0.5877	0.59017	0.62986	0.59487	0.60344	0.33736	0.43101	0.56225	0.24735	0.11368	0.5813	0.0776	0.33081	0.35479	0.43068	0.34695	0.26117	0.36802	0.3331	0.35896	0.29489	0.63253	0.56828	0.10306	0.0903	0.15028	0.54251	0.23581	0.56918	0.64811	0.31582	0.49632	0.25013	0.50061	0.51592	0.68582	0.59241	0.72002	0.063752	0.017691	0.026286	0.078383	0.021429	0.76934	0.93915	0.93094	0.9251	0.36797	0.50239	0.99389	0.93486	1	0.88997	0.12498	0.16597	0.19855	0.34024	0.068619	0.093553	0.36748	0.29168	0.18352	0.26844	0.16091	0.21974	0.25127	0.18468	0.20138	0.18842	0.16753	0.31489	0.21906	0.11762	0.090598	0.22443	0.26126	0.1712	0.1801	0.12292	0.20771	0.070782	0.041484	0.054458	0.0080594	0.2255	0.055708	0.14962	0.0073197	0.061808	0.10142	0.088571	0.063239	0.13279	0.16926	0.1309	0.065464	0.026438	0.072886	0.029391	0.039019	0.050313	0.050366	0.046726	0.062886	0.050102	0.05168	0.051568	0.044534	0.047734	0.031801	0.045384	0.040716	0.05605	0.048023	0.046932	0.071336	0.049409	0.043346	0.039606	0.063957	0.058041	0.04732
0.037671	0.075792	0.060517	0.086974	0.21554	0.13337	0.083583	0.11944	0.28572	0.2034	0.47542	0.41929	0.53163	0.46001	0.55444	0.28063	0.41304	0.40931	0.18389	0.11417	0.43119	0.091765	0.34941	0.46096	0.27877	0.45276	0.26191	0.21927	0.25381	0.20584	0.29834	0.54523	0.55946	0.17301	0.15814	0.12963	0.37532	0.15167	0.39802	0.4651	0.22305	0.39378	0.14493	0.33217	0.36287	0.53479	0.43723	0.71109	0.03812	0.0095466	0.017105	0.054027	0.012043	0.48944	0.94321	0.79904	0.9538	0.16887	0.26619	0.8955	0.71063	0.88997	1	0.074426	0.10199	0.14581	0.1984	0.042679	0.05279	0.21363	0.18572	0.10751	0.17487	0.093797	0.13875	0.15564	0.11994	0.1299	0.11815	0.095718	0.18815	0.14492	0.078693	0.062592	0.14728	0.21636	0.094711	0.10534	0.074436	0.12388	0.046294	0.022541	0.029625	0.0065812	0.16725	0.032344	0.081639	0.0042415	0.039848	0.055687	0.049342	0.039982	0.080203	0.095234	0.070342	0.045766	0.013796	0.053752	0.015425	0.025656	0.026637	0.03548	0.024946	0.044108	0.027331	0.036786	0.026982	0.029339	0.023463	0.019707	0.0339	0.021329	0.030333	0.033737	0.026001	0.052282	0.02651	0.031818	0.021313	0.043924	0.030668	0.031876
0.010653	0.023001	0.014781	0.017388	0.066203	0.071919	0.023447	0.029019	0.077576	0.031874	0.31323	0.36361	0.29589	0.32469	0.25414	0.15135	0.15794	0.26266	0.10382	0.028117	0.25594	0.014618	0.079728	0.063333	0.21533	0.061654	0.064339	0.21428	0.13138	0.21891	0.070413	0.24752	0.18273	0.01148	0.0095977	0.097924	0.25903	0.26875	0.12414	0.13609	0.084522	0.11242	0.09071	0.15714	0.13846	0.16695	0.15245	0.12164	0.79486	0.63434	0.68745	0.76456	0.6161	0.18348	0.095037	0.11979	0.087544	0.13713	0.14855	0.1342	0.168	0.12498	0.074426	1	0.98125	0.85763	0.11127	0.92396	0.89303	0.57466	0.58966	0.83548	0.47636	0.7798	0.87877	0.54891	0.74792	0.37954	0.79817	0.83354	0.68847	0.81816	0.065405	0.60928	0.38408	0.19378	0.40694	0.40051	0.28893	0.40325	0.0088972	0.0073296	0.017571	0.00013558	0.057382	0.0090078	0.037916	0.00024693	0.0078343	0.043324	0.038137	0.0088899	0.048995	0.42087	0.36293	0.152	0.01131	0.14644	0.011946	0.10553	0.14601	0.11745	0.13046	0.14563	0.13807	0.117	0.15734	0.1204	0.18401	0.094027	0.096666	0.13085	0.17726	0.1124	0.1316	0.14728	0.14	0.096046	0.12267	0.14978	0.16815	0.11952
