Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.60414	0.75448	0.84826	0.77678	0.88805	0.85978	0.74822	0.86005	0.063874	0.30668	0.50875	0.69017	0.85754	0.28496	0.2684	0.31999	0.16035	0.68882	0.79381	0.8523	0.69384	0.47471	0.42331	0.20623	0.22143	0.62223	0.56347	0.12274	0.48952	0.42181	0.0037915	0.5294	0.014495	0.36164	0.036764	0.012864	0.087558	0.11457	0.041214	0.84648	0.866	0.72351	0.75609	0.85783	0.90538	0.7725	1	0.84471	0.96046	0.39118	0.13433	0.15336	0.2299	0.30743	0.2324	0.31893	0.36859	0.39452	0.35117	0.037108	0.051489	0.22477	0.17739	0.19746	0.3143	0.21569	0.20677	0.14845	0.079182	0.25731	0.063485	0.051094	0.064861	0.27403	0.017983	0.040637	0.11791	0.023987	0.078101	0.043215	0.13392	0.23879	0.06076	0.1752	0.05152	0.12464	0.11519	0.042822	0.050467	0.040591	0.15535	0.082703	0.040929	0.25923	0.070563	0.061133	0.27186	0.17173	0.018618	0.046964	0.14105	0.042831	0.26112	0.1757	0.21091	0.17901	0.1087	0.045508	0.064029	0.22604	0.080304	0.20015	0.16542	0.28386	0.14611	0.33197	0.1286	0.36806	0.1582	0.39908	0.07224	0.12796	0.3481	0.10144	0.089217	0.2385	0.1244	0.34622	0.098572	0.24997	0.16273	0.2409
0.44409	0.64827	0.68026	0.67708	0.67895	0.69335	0.68043	0.64637	0.025874	0.35596	0.51124	0.66305	0.68888	0.35273	0.32251	0.4303	0.28214	0.63579	0.64432	0.80302	0.57234	0.62607	0.41949	0.44306	0.23486	0.62459	0.53491	0.2673	0.52541	0.52348	0.012258	0.63364	0.041053	0.50583	0.10833	0.046657	0.12761	0.17343	0.10163	0.57839	0.73848	0.60971	0.87779	0.93975	0.72874	0.82683	0.84471	1	0.95192	0.57525	0.13344	0.1635	0.30964	0.31672	0.29599	0.23639	0.23612	0.24191	0.21773	0.02617	0.038086	0.24582	0.18316	0.11647	0.23492	0.21501	0.22248	0.10549	0.091675	0.29131	0.065132	0.048321	0.057431	0.27646	0.013683	0.036304	0.10232	0.024904	0.061618	0.03859	0.11306	0.1948	0.05869	0.22503	0.071974	0.10615	0.084874	0.044265	0.051272	0.049182	0.15706	0.093857	0.064341	0.25451	0.068038	0.087163	0.29607	0.16557	0.011757	0.054823	0.13312	0.044599	0.2958	0.18214	0.18132	0.15138	0.11667	0.050921	0.11228	0.23493	0.14095	0.1876	0.22619	0.2247	0.21862	0.29061	0.19481	0.35601	0.226	0.3587	0.073222	0.19786	0.31669	0.095945	0.1416	0.18812	0.1887	0.30737	0.16965	0.26066	0.19373	0.17414
0.5472	0.73084	0.79124	0.76096	0.81628	0.79667	0.74508	0.78234	0.040593	0.3274	0.51699	0.70641	0.80036	0.32336	0.28885	0.36736	0.20799	0.6789	0.73952	0.85242	0.65064	0.58045	0.46147	0.30662	0.25007	0.67387	0.59559	0.17988	0.5483	0.51124	0.0068118	0.61216	0.023881	0.46005	0.06173	0.024047	0.11533	0.1536	0.064592	0.72645	0.82894	0.68236	0.852	0.94058	0.84691	0.82818	0.96046	0.95192	1	0.47277	0.1324	0.15288	0.2688	0.31298	0.25939	0.28741	0.30822	0.32096	0.29198	0.030765	0.043409	0.24923	0.18879	0.15757	0.28693	0.21237	0.21171	0.1225	0.08299	0.27669	0.062695	0.048728	0.060001	0.26934	0.015019	0.037261	0.10923	0.023784	0.068071	0.039901	0.12056	0.2145	0.058435	0.19359	0.05923	0.11276	0.096241	0.042219	0.04932	0.04332	0.15292	0.085848	0.050818	0.25138	0.067074	0.070989	0.27652	0.16637	0.014116	0.049326	0.13306	0.042375	0.27383	0.17434	0.19139	0.16059	0.10985	0.046786	0.085767	0.22967	0.10747	0.19388	0.19437	0.2534	0.17959	0.3107	0.15941	0.36165	0.18984	0.37858	0.071576	0.16032	0.33338	0.09615	0.11314	0.21279	0.15469	0.32642	0.13011	0.25345	0.17865	0.20549
0.15674	0.27473	0.31488	0.25804	0.24421	0.35477	0.27742	0.23911	0.025519	0.74	0.61143	0.50086	0.3798	0.47095	0.69591	0.7749	0.58219	0.49094	0.50629	0.58921	0.46467	0.28268	0.10946	0.43534	0.057594	0.28295	0.23786	0.5747	0.25839	0.22995	0.025973	0.41875	0.13248	0.27211	0.25302	0.089894	0.040266	0.056019	0.31872	0.28207	0.43179	0.49045	0.40071	0.41198	0.33202	0.474	0.39118	0.57525	0.47277	1	0.34537	0.31813	0.48405	0.51131	0.5366	0.21132	0.14565	0.15399	0.10399	0.067112	0.12355	0.20231	0.16209	0.079599	0.13816	0.44668	0.48104	0.23577	0.36492	0.41593	0.26166	0.18903	0.20673	0.52904	0.069371	0.15832	0.26251	0.14027	0.19689	0.14766	0.28562	0.36146	0.21219	0.55493	0.31268	0.28369	0.18369	0.21072	0.22237	0.21587	0.37413	0.33382	0.28085	0.42983	0.25759	0.31876	0.51833	0.29749	0.046994	0.23527	0.35598	0.20367	0.64569	0.39592	0.328	0.32338	0.32633	0.24177	0.03278	0.11995	0.046557	0.097228	0.092934	0.20742	0.085821	0.21948	0.066165	0.26542	0.09329	0.29262	0.22544	0.066204	0.19155	0.24831	0.047408	0.14313	0.06086	0.18839	0.062431	0.18332	0.064838	0.13066
0.030833	0.056803	0.090051	0.050238	0.067121	0.16733	0.053028	0.065341	0.05111	0.6037	0.59774	0.20778	0.14657	0.35049	0.61759	0.43751	0.28681	0.35081	0.30047	0.26357	0.38133	0.035164	0.0075634	0.064366	0.002185	0.061778	0.053278	0.25808	0.03706	0.028177	0.0016779	0.11578	0.024282	0.027706	0.095	0.02623	0.00085238	0.0013838	0.049069	0.1638	0.25326	0.36167	0.091945	0.088383	0.15545	0.23082	0.13433	0.13344	0.1324	0.34537	1	0.6898	0.57391	0.83169	0.73811	0.38926	0.19885	0.23795	0.12547	0.45451	0.56883	0.20736	0.25804	0.17008	0.14132	0.9385	0.93503	0.57329	0.75126	0.59611	0.79012	0.69236	0.71707	0.75072	0.23268	0.60552	0.81675	0.47772	0.7281	0.60395	0.88373	0.86493	0.77106	0.81122	0.60813	0.74799	0.35075	0.63905	0.67797	0.59597	0.90063	0.69093	0.56649	0.70026	0.70669	0.47628	0.61045	0.68445	0.18972	0.52895	0.82917	0.61845	0.8173	0.82819	0.75944	0.74761	0.69013	0.57962	0.0071136	0.134	0.0098547	0.13274	0.027891	0.4505	0.021359	0.35876	0.015203	0.3405	0.021276	0.41479	0.75969	0.014646	0.24402	0.81359	0.013829	0.32703	0.015762	0.24909	0.014647	0.24491	0.033798	0.31036
0.042411	0.074806	0.11587	0.064601	0.084792	0.22558	0.0704	0.082538	0.050144	0.51721	0.55691	0.1823	0.1654	0.23932	0.61296	0.49198	0.39605	0.41775	0.29065	0.28608	0.36207	0.039078	0.0077119	0.082387	0.0024148	0.049559	0.039533	0.23727	0.029098	0.024591	0.0024768	0.11059	0.026893	0.024924	0.13311	0.046254	0.00081233	0.0013497	0.042324	0.1827	0.29359	0.36872	0.12555	0.11491	0.19907	0.28513	0.15336	0.1635	0.15288	0.31813	0.6898	1	0.48627	0.67746	0.74099	0.28715	0.16431	0.20594	0.10725	0.28611	0.31453	0.14146	0.1942	0.13348	0.10695	0.78918	0.77146	0.44395	0.45659	0.47873	0.48705	0.3678	0.3825	0.76839	0.11949	0.34316	0.44942	0.22863	0.41979	0.33151	0.65572	0.62717	0.45256	0.78019	0.40338	0.54341	0.29435	0.34652	0.39871	0.38723	0.79721	0.47648	0.2846	0.75766	0.43731	0.39224	0.69234	0.58739	0.11799	0.36462	0.66638	0.3393	0.66352	0.77789	0.70866	0.6529	0.60705	0.32211	0.02139	0.26892	0.02682	0.23695	0.072661	0.4722	0.058964	0.48882	0.043286	0.49489	0.052997	0.53277	0.48947	0.039209	0.36956	0.62735	0.044175	0.38144	0.04349	0.38936	0.041521	0.43325	0.086565	0.34661
0.036159	0.079437	0.11214	0.082863	0.10144	0.19994	0.08514	0.091929	0.010161	0.54665	0.6994	0.38047	0.19351	0.65776	0.52794	0.4596	0.35137	0.44735	0.33171	0.36555	0.44737	0.11108	0.023979	0.22559	0.0070277	0.17193	0.13944	0.56885	0.10008	0.10826	0.0036301	0.2986	0.039881	0.10514	0.22674	0.087223	0.0044973	0.008082	0.070686	0.17325	0.36991	0.41389	0.22962	0.2148	0.22588	0.47345	0.2299	0.30964	0.2688	0.48405	0.57391	0.48627	1	0.81823	0.84605	0.37244	0.22034	0.22917	0.16882	0.15781	0.16968	0.52229	0.57012	0.15951	0.23625	0.66443	0.71558	0.18543	0.41805	0.88258	0.32055	0.24816	0.24815	0.49278	0.039352	0.18188	0.38644	0.1471	0.22165	0.21616	0.38418	0.48062	0.34032	0.69337	0.31755	0.27783	0.12694	0.23746	0.2565	0.27309	0.52131	0.38911	0.49063	0.47855	0.29102	0.46541	0.47359	0.55158	0.027431	0.31313	0.41049	0.23582	0.64327	0.55687	0.44867	0.3449	0.45872	0.26527	0.034662	0.27619	0.046975	0.25841	0.059831	0.42356	0.056072	0.42783	0.046779	0.47815	0.047575	0.47937	0.44196	0.050549	0.39262	0.49507	0.046417	0.421	0.056172	0.36421	0.058385	0.39039	0.091695	0.34018
0.069411	0.12816	0.18647	0.12377	0.16275	0.31375	0.12704	0.15332	0.048917	0.67258	0.83081	0.42094	0.29671	0.59004	0.65514	0.5287	0.33292	0.60034	0.49583	0.48391	0.62925	0.093069	0.026892	0.13511	0.0084237	0.17006	0.14972	0.35972	0.10483	0.082962	0.002258	0.24627	0.025995	0.076814	0.12596	0.039011	0.0040572	0.0065358	0.056538	0.31337	0.49462	0.60639	0.22206	0.22419	0.31475	0.4774	0.30743	0.31672	0.31298	0.51131	0.83169	0.67746	0.81823	1	0.88357	0.54272	0.35628	0.40002	0.25718	0.32873	0.38322	0.39315	0.44086	0.27355	0.2921	0.92069	0.92917	0.46607	0.59662	0.86039	0.52641	0.44662	0.48106	0.74452	0.12137	0.36916	0.66053	0.27061	0.48852	0.40068	0.70096	0.81886	0.55978	0.80969	0.42283	0.57149	0.32207	0.40313	0.44191	0.39884	0.78056	0.533	0.44261	0.72608	0.49995	0.43443	0.69906	0.7437	0.10166	0.40053	0.68594	0.39923	0.86548	0.77971	0.74641	0.65436	0.61264	0.3938	0.021886	0.27264	0.029958	0.26675	0.059089	0.59802	0.049497	0.54334	0.038824	0.54915	0.047353	0.61263	0.61921	0.040204	0.44259	0.70456	0.034849	0.51955	0.042716	0.4334	0.039184	0.41282	0.081537	0.47266
0.050851	0.10676	0.14594	0.10302	0.11685	0.25957	0.11073	0.1108	0.021465	0.64974	0.68983	0.29221	0.19631	0.44601	0.66009	0.57408	0.47264	0.45925	0.35167	0.37068	0.43319	0.096203	0.019583	0.20198	0.0065449	0.10906	0.087852	0.49811	0.065667	0.064111	0.0056883	0.21089	0.054272	0.067113	0.23608	0.089664	0.0028993	0.0048992	0.091321	0.21637	0.36647	0.42674	0.22494	0.20849	0.24287	0.44968	0.2324	0.29599	0.25939	0.5366	0.73811	0.74099	0.84605	0.88357	1	0.32543	0.18002	0.20886	0.12368	0.18862	0.23164	0.28677	0.33592	0.12579	0.14876	0.84678	0.89172	0.31995	0.51428	0.73534	0.43334	0.32322	0.33739	0.72753	0.075723	0.25979	0.45706	0.19596	0.33843	0.26772	0.5472	0.62338	0.41301	0.90936	0.40763	0.42843	0.19366	0.3128	0.34284	0.3407	0.6949	0.4687	0.45411	0.65079	0.38645	0.47363	0.62524	0.56409	0.059888	0.36096	0.57907	0.30503	0.7827	0.711	0.58675	0.52333	0.53957	0.31492	0.029149	0.26835	0.037899	0.22722	0.078815	0.43521	0.067926	0.45367	0.052942	0.51141	0.06405	0.54342	0.47993	0.051168	0.3823	0.56342	0.051073	0.38034	0.055472	0.37959	0.053487	0.40035	0.0884	0.31751
0.083413	0.11298	0.18329	0.1066	0.19484	0.28125	0.10063	0.17559	0.088757	0.32182	0.57551	0.48779	0.41408	0.47823	0.27466	0.20766	0.08668	0.62185	0.53153	0.4846	0.7375	0.055405	0.03301	0.042623	0.0090401	0.27092	0.27215	0.098431	0.17712	0.099132	0.00020318	0.22768	0.0028557	0.067796	0.023739	0.0058881	0.0051616	0.0078368	0.010361	0.35464	0.57133	0.67662	0.1596	0.17975	0.34818	0.3704	0.31893	0.23639	0.28741	0.21132	0.38926	0.28715	0.37244	0.54272	0.32543	1	0.76767	0.76954	0.67076	0.33206	0.27929	0.56	0.55542	0.69568	0.69301	0.41139	0.38333	0.27819	0.20489	0.58434	0.22417	0.2345	0.26261	0.29923	0.05212	0.18874	0.43224	0.12522	0.28229	0.2415	0.36135	0.48286	0.3134	0.2516	0.15509	0.30531	0.26062	0.16204	0.19023	0.16492	0.37093	0.20087	0.15156	0.35366	0.20452	0.11877	0.34457	0.48693	0.051858	0.12832	0.28163	0.16724	0.38546	0.33404	0.41853	0.30764	0.25793	0.15286	0.011863	0.17104	0.016319	0.20181	0.029037	0.51557	0.023672	0.4117	0.019032	0.33903	0.020838	0.38935	0.32626	0.020785	0.31891	0.35805	0.015825	0.45035	0.022755	0.29866	0.019813	0.25524	0.059437	0.46987
0.10551	0.13141	0.20607	0.13281	0.26488	0.28374	0.12065	0.23574	0.13605	0.176	0.4282	0.473	0.4913	0.42156	0.1561	0.12429	0.042219	0.59583	0.4774	0.4694	0.6831	0.049367	0.048158	0.0257	0.014067	0.32016	0.35977	0.047606	0.22246	0.096978	5.9004e-05	0.17171	0.000822	0.05953	0.0095107	0.0021766	0.010008	0.013989	0.0036241	0.42781	0.5893	0.66684	0.14352	0.18495	0.36219	0.31533	0.36859	0.23612	0.30822	0.14565	0.19885	0.16431	0.22034	0.35628	0.18002	0.76767	1	0.97433	0.96036	0.25412	0.20443	0.37426	0.35238	0.91909	0.88042	0.2446	0.22065	0.23148	0.12275	0.41067	0.1173	0.13544	0.16169	0.18868	0.040915	0.11529	0.28485	0.067775	0.17801	0.15797	0.23246	0.33459	0.18719	0.13497	0.073924	0.21012	0.29003	0.091116	0.11079	0.089755	0.22306	0.11401	0.056969	0.26784	0.1316	0.057088	0.29439	0.40421	0.047208	0.069891	0.18915	0.099585	0.26029	0.2236	0.33772	0.23685	0.16461	0.08556	0.015856	0.20965	0.022626	0.27546	0.028181	0.50833	0.024242	0.4157	0.021444	0.32735	0.021707	0.35939	0.20382	0.02737	0.36432	0.23764	0.016486	0.50391	0.02763	0.3368	0.022153	0.26311	0.075769	0.56393
0.12322	0.15298	0.23847	0.15223	0.29357	0.33658	0.13982	0.26657	0.1791	0.20066	0.46255	0.44905	0.50504	0.38535	0.18113	0.14184	0.049404	0.62383	0.51485	0.48967	0.71116	0.051142	0.046177	0.026307	0.013776	0.27825	0.30646	0.047953	0.18691	0.083896	7.4268e-05	0.16297	0.0009914	0.052764	0.009869	0.0022509	0.0077837	0.010852	0.0040106	0.49885	0.61971	0.70056	0.15395	0.19464	0.4033	0.33849	0.39452	0.24191	0.32096	0.15399	0.23795	0.20594	0.22917	0.40002	0.20886	0.76954	0.97433	1	0.90287	0.28467	0.23971	0.32752	0.32634	0.88535	0.77603	0.29422	0.26158	0.29662	0.14055	0.41622	0.13906	0.15652	0.19019	0.23733	0.052917	0.13686	0.3247	0.077168	0.21976	0.17816	0.28683	0.40573	0.21045	0.16126	0.08264	0.25806	0.33538	0.10667	0.12957	0.10082	0.2657	0.13237	0.059636	0.32444	0.15673	0.064644	0.33772	0.43967	0.064308	0.081378	0.23308	0.11464	0.29491	0.26679	0.40527	0.29811	0.19147	0.097215	0.016119	0.23378	0.022543	0.29739	0.034304	0.57763	0.028395	0.47678	0.024595	0.37971	0.02647	0.42693	0.22751	0.029804	0.41037	0.2745	0.018927	0.55473	0.030302	0.38984	0.023384	0.29651	0.083529	0.62305
0.098569	0.11818	0.18505	0.12351	0.25666	0.24882	0.10945	0.22462	0.095517	0.11964	0.34067	0.44443	0.46147	0.35633	0.10486	0.08666	0.027974	0.51734	0.41013	0.41264	0.59445	0.047989	0.053875	0.021378	0.015416	0.34576	0.3903	0.034115	0.23586	0.10693	3.6271e-05	0.16788	0.00048482	0.06201	0.0064542	0.0015353	0.011589	0.016354	0.0021917	0.38143	0.54265	0.57314	0.13672	0.17848	0.34255	0.28901	0.35117	0.21773	0.29198	0.10399	0.12547	0.10725	0.16882	0.25718	0.12368	0.67076	0.96036	0.90287	1	0.16737	0.12351	0.3684	0.33447	0.87768	0.91052	0.16175	0.14532	0.14246	0.071932	0.32407	0.067669	0.079383	0.095047	0.12331	0.020857	0.064984	0.18494	0.036829	0.10424	0.094796	0.14504	0.22551	0.11351	0.085632	0.042744	0.12775	0.18813	0.051169	0.063371	0.052235	0.14381	0.069139	0.034919	0.18426	0.077346	0.035468	0.20333	0.29411	0.02462	0.040914	0.11711	0.05682	0.17339	0.14806	0.2313	0.15092	0.10524	0.049202	0.017499	0.19819	0.024571	0.26683	0.025755	0.41955	0.022868	0.3552	0.02117	0.27808	0.019625	0.29497	0.12979	0.027894	0.33101	0.15617	0.01645	0.44527	0.028534	0.30049	0.022836	0.23063	0.078634	0.49881
0.0072155	0.010849	0.021722	0.0092298	0.019832	0.044984	0.0092025	0.01847	0.1147	0.14499	0.22702	0.076399	0.066543	0.18273	0.16551	0.093888	0.041422	0.17429	0.11013	0.094202	0.19186	0.0031685	0.0010865	0.0048253	0.0002287	0.020462	0.022275	0.036785	0.012516	0.0046898	2.3824e-05	0.021709	0.00078578	0.0034071	0.010264	0.0019587	0.00013752	0.00021094	0.0025655	0.064208	0.10462	0.18521	0.013256	0.015068	0.047851	0.052372	0.037108	0.02617	0.030765	0.067112	0.45451	0.28611	0.15781	0.32873	0.18862	0.33206	0.25412	0.28467	0.16737	1	0.83896	0.091263	0.1231	0.33477	0.16515	0.37432	0.34365	0.47597	0.40596	0.27258	0.51681	0.65303	0.66233	0.24659	0.3071	0.64912	0.69183	0.48702	0.64536	0.77249	0.59286	0.48108	0.73144	0.22786	0.32769	0.57688	0.52487	0.49253	0.55263	0.48445	0.5019	0.37136	0.19191	0.36775	0.5185	0.13963	0.35012	0.60349	0.313	0.27299	0.4723	0.5338	0.33778	0.43495	0.54285	0.48412	0.40639	0.39519	0.0018072	0.07079	0.0027327	0.10004	0.0051356	0.37019	0.0038811	0.22756	0.0028245	0.15517	0.0034537	0.19099	0.659	0.0034654	0.13545	0.62065	0.0025876	0.27771	0.003559	0.13468	0.0031484	0.13582	0.013357	0.31915
0.013535	0.020267	0.036722	0.016756	0.029574	0.064882	0.017135	0.029043	0.16102	0.24266	0.27532	0.095606	0.086808	0.19418	0.26469	0.15782	0.071299	0.1883	0.152	0.12533	0.21648	0.0060038	0.002132	0.0086484	0.00056691	0.025311	0.026978	0.054498	0.017607	0.0069643	0.00010103	0.029723	0.0024601	0.0058818	0.014596	0.0026111	0.00029612	0.00041978	0.0081311	0.088112	0.1179	0.21468	0.019519	0.022268	0.061155	0.061807	0.051489	0.038086	0.043409	0.12355	0.56883	0.31453	0.16968	0.38322	0.23164	0.27929	0.20443	0.23971	0.12351	0.83896	1	0.071481	0.088835	0.23135	0.1232	0.47683	0.44157	0.71412	0.61374	0.26132	0.73334	0.85974	0.90623	0.37126	0.58347	0.89497	0.84064	0.72194	0.90388	0.91781	0.76642	0.62433	0.85474	0.31919	0.46912	0.80644	0.68415	0.73872	0.78652	0.62381	0.60764	0.54386	0.2585	0.46088	0.7641	0.20329	0.43875	0.58387	0.54901	0.40465	0.6646	0.76334	0.47579	0.53134	0.63141	0.66342	0.51292	0.60644	0.0014908	0.051391	0.0023335	0.067053	0.0062566	0.32443	0.0045397	0.19483	0.0031085	0.14358	0.0047437	0.192	0.71887	0.0035459	0.11209	0.66863	0.0024691	0.20462	0.0034133	0.11538	0.0029477	0.10651	0.010454	0.23969
0.032033	0.057159	0.088006	0.062373	0.10028	0.14126	0.05785	0.085369	0.0065295	0.24251	0.45433	0.48455	0.22606	0.62004	0.19434	0.16342	0.085631	0.38017	0.30812	0.32868	0.45202	0.08823	0.035735	0.10268	0.008834	0.33864	0.29797	0.20348	0.2016	0.1952	0.00044056	0.37027	0.0057262	0.14494	0.050596	0.016738	0.0079347	0.014333	0.01547	0.14736	0.37377	0.379	0.18223	0.18427	0.21924	0.37949	0.22477	0.24582	0.24923	0.20231	0.20736	0.14146	0.52229	0.39315	0.28677	0.56	0.37426	0.32752	0.3684	0.091263	0.071481	1	0.91422	0.30133	0.54315	0.23705	0.24426	0.060656	0.11315	0.61603	0.095712	0.086692	0.087142	0.14856	0.0080384	0.056507	0.18246	0.044183	0.076048	0.084455	0.13134	0.20721	0.13243	0.18354	0.087925	0.089125	0.053486	0.066981	0.07533	0.080308	0.17799	0.11812	0.17961	0.16738	0.084493	0.13145	0.16533	0.28487	0.005777	0.084165	0.11861	0.068678	0.23434	0.18204	0.17494	0.10395	0.15154	0.080055	0.020906	0.15322	0.02889	0.17269	0.025427	0.28542	0.024663	0.26039	0.022079	0.25351	0.018426	0.25117	0.17868	0.026015	0.24814	0.19408	0.0206	0.31081	0.030593	0.21148	0.032187	0.20351	0.061979	0.27077
0.021938	0.04157	0.068055	0.0454	0.07558	0.12815	0.042351	0.064919	0.0068883	0.24467	0.4602	0.365	0.17155	0.55626	0.20437	0.15427	0.084306	0.34508	0.26026	0.2687	0.40735	0.060391	0.018243	0.080584	0.0039275	0.2072	0.17467	0.18549	0.10742	0.11217	0.0003105	0.27556	0.0048536	0.082135	0.046183	0.014855	0.0027437	0.0052781	0.010624	0.13171	0.32911	0.33594	0.14502	0.13864	0.19446	0.35177	0.17739	0.18316	0.18879	0.16209	0.25804	0.1942	0.57012	0.44086	0.33592	0.55542	0.35238	0.32634	0.33447	0.1231	0.088835	0.91422	1	0.3098	0.47055	0.29246	0.29236	0.070143	0.12756	0.66739	0.11668	0.10342	0.10254	0.17762	0.0090766	0.069219	0.21394	0.050451	0.092328	0.10289	0.16792	0.25232	0.16037	0.21742	0.095327	0.1037	0.055943	0.08054	0.090754	0.095203	0.22079	0.1445	0.19864	0.20364	0.10402	0.1702	0.17977	0.35122	0.0070539	0.1104	0.14917	0.081089	0.2477	0.23115	0.22239	0.12857	0.19801	0.095041	0.019833	0.1973	0.026916	0.22551	0.026624	0.37455	0.024794	0.33835	0.021969	0.32464	0.018039	0.32139	0.23151	0.024764	0.31596	0.26434	0.021952	0.42106	0.030779	0.27462	0.031877	0.26625	0.071816	0.36252
0.046405	0.057617	0.10053	0.057539	0.13337	0.15498	0.051566	0.11704	0.12827	0.11527	0.30681	0.29737	0.29924	0.33188	0.10526	0.073768	0.023145	0.41326	0.29946	0.28622	0.48644	0.018947	0.017474	0.010899	0.0042527	0.17577	0.20454	0.027582	0.11497	0.043998	1.4945e-05	0.09193	0.00030186	0.025017	0.0050314	0.0010264	0.0032564	0.0047028	0.0013835	0.25478	0.37946	0.46443	0.066114	0.085985	0.20917	0.17986	0.19746	0.11647	0.15757	0.079599	0.17008	0.13348	0.15951	0.27355	0.12579	0.69568	0.91909	0.88535	0.87768	0.33477	0.23135	0.30133	0.3098	1	0.80237	0.19468	0.17132	0.20069	0.10538	0.33517	0.1102	0.13932	0.16103	0.13482	0.04086	0.1216	0.27834	0.071125	0.17305	0.17714	0.2124	0.28288	0.19554	0.097048	0.06448	0.18792	0.27976	0.089268	0.10934	0.089486	0.19437	0.10109	0.048358	0.21625	0.12498	0.045315	0.23045	0.39577	0.049221	0.063093	0.16325	0.099683	0.19532	0.19117	0.30389	0.20208	0.14856	0.081536	0.0086882	0.16243	0.012679	0.23763	0.014368	0.47317	0.012174	0.35175	0.010721	0.25105	0.010274	0.27691	0.21148	0.01438	0.29011	0.23919	0.0085819	0.47826	0.014855	0.2659	0.011995	0.21347	0.050682	0.55593
