Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.17301	0.47854	0.5206	0.50165	0.79227	0.68039	0.6037	0.60328	0.33779	0.43704	0.67393	0.65617	0.12746	0.25661	0.27321	0.1372	0.47578	0.83722	0.77956	0.60699	0.53079	0.43301	0.31084	0.27803	0.3129	0.2914	0.013496	0.29151	0.20887	0.0068974	0.41868	0.012188	0.3685	0.0093417	0.0056714	0.059467	0.066201	0.053892	0.62861	0.76329	0.69049	0.81402	0.83359	0.76445	0.69481	1	0.79959	0.92594	0.29399	0.10651	0.043556	0.11551	0.20181	0.1155	0.15352	0.20296	0.20669	0.26703	0.1631	0.054171	0.01777	0.10199	0.11116	0.11469	0.15507	0.097665	0.095746	0.12885	0.066921	0.15945	0.040613	0.013359	0.019466	0.12488	0.017225	0.023522	0.025738	0.010377	0.010004	0.029261	0.074919	0.10844	0.042982	0.069581	0.024473	0.056357	0.094066	0.018595	0.022341	0.01812	0.025838	0.0073104	0.0059699	0.063414	0.14727	0.01744	0.0093615	0.11675	0.068246	0.0073829	0.046058	0.037305	0.022377	0.091084	0.029131	0.094312	0.05862	0.12955	0.02352	0.041453	0.065826	0.2515	0.065279	0.21379	0.045265	0.2147	0.029285	0.21054	0.036458	0.23095	0.03193	0.05943	0.20235	0.04575	0.046885	0.11982	0.049425	0.2402	0.046804	0.16883	0.060723	0.20418	0.056633	0.18856
0.089192	0.29785	0.31029	0.30153	0.56722	0.55785	0.3964	0.3384	0.35787	0.3669	0.47767	0.46219	0.19773	0.31512	0.36609	0.25352	0.44793	0.57405	0.68982	0.52622	0.67586	0.3708	0.61596	0.25238	0.36624	0.2914	0.047622	0.33591	0.29323	0.022108	0.50628	0.034798	0.4894	0.044031	0.031971	0.10697	0.11695	0.12623	0.33786	0.58721	0.59378	0.83606	0.96765	0.47985	0.77217	0.79959	1	0.93035	0.50031	0.112	0.062331	0.20504	0.26704	0.18624	0.092609	0.12798	0.12353	0.14678	0.10376	0.050604	0.013537	0.06818	0.078287	0.076422	0.12836	0.11969	0.11612	0.13592	0.073043	0.18364	0.059709	0.012744	0.016859	0.1394	0.018331	0.024618	0.016319	0.0098983	0.0075769	0.032296	0.075388	0.071325	0.061466	0.11629	0.04483	0.059135	0.09847	0.02253	0.02852	0.030411	0.042662	0.012336	0.013121	0.065853	0.1969	0.023034	0.017281	0.13614	0.090453	0.011724	0.034499	0.04628	0.028931	0.13722	0.043395	0.095898	0.059931	0.15663	0.038577	0.054556	0.12421	0.28363	0.12802	0.2607	0.089312	0.21485	0.072227	0.2813	0.081197	0.27062	0.0391	0.11908	0.26831	0.065418	0.081795	0.12619	0.11726	0.30959	0.062687	0.16786	0.12207	0.25858	0.083657	0.14915
0.12283	0.37693	0.40077	0.38173	0.67218	0.58736	0.47747	0.44627	0.36638	0.41128	0.6438	0.62238	0.17934	0.29631	0.32826	0.18631	0.48976	0.76804	0.83488	0.61516	0.60869	0.43202	0.42791	0.29375	0.39302	0.35967	0.027287	0.38677	0.27674	0.011762	0.48127	0.02003	0.4713	0.019409	0.013131	0.098707	0.10922	0.089243	0.45793	0.66844	0.68392	0.79333	0.92766	0.57276	0.69018	0.92594	0.93035	1	0.4565	0.10951	0.052468	0.15443	0.23802	0.14352	0.1267	0.18386	0.17944	0.21952	0.14589	0.053254	0.017324	0.093116	0.10144	0.1056	0.16444	0.11134	0.10676	0.14252	0.078932	0.18111	0.050191	0.01448	0.020073	0.13095	0.019348	0.025955	0.022048	0.011408	0.0096068	0.033269	0.076586	0.08842	0.055111	0.092733	0.034873	0.061267	0.1067	0.022362	0.027746	0.024512	0.034736	0.010321	0.009893	0.066591	0.17395	0.021988	0.01341	0.13513	0.082288	0.0099673	0.042841	0.044468	0.027793	0.11145	0.038184	0.098993	0.062886	0.13972	0.031788	0.049793	0.0677	0.22335	0.070239	0.19094	0.045922	0.18286	0.033546	0.1963	0.039819	0.20571	0.038167	0.066508	0.18875	0.056557	0.045123	0.096945	0.058837	0.22308	0.040633	0.13341	0.065609	0.18569	0.050598	0.14407
0.027064	0.10721	0.11083	0.085894	0.15773	0.22726	0.12846	0.094473	0.28711	0.21574	0.18351	0.22845	0.15168	0.47548	0.54386	0.44073	0.23056	0.24521	0.42779	0.36498	0.26152	0.089042	0.41663	0.081297	0.12613	0.12508	0.17072	0.16322	0.097238	0.045888	0.25413	0.09446	0.25799	0.084242	0.058655	0.055127	0.058197	0.32486	0.13331	0.20541	0.35902	0.29682	0.45716	0.14255	0.28646	0.29399	0.50031	0.4565	1	0.10491	0.12372	0.22298	0.25849	0.20129	0.038981	0.048601	0.045788	0.048137	0.030884	0.053739	0.022001	0.022967	0.027402	0.031231	0.056989	0.14975	0.1327	0.16506	0.1556	0.19554	0.11852	0.02459	0.031983	0.18997	0.041071	0.05023	0.014932	0.023995	0.012498	0.057969	0.10048	0.041526	0.11623	0.19785	0.12409	0.10484	0.18285	0.060027	0.072077	0.069849	0.10759	0.033535	0.045393	0.079443	0.22547	0.066521	0.050706	0.22433	0.10941	0.032827	0.064806	0.10947	0.081407	0.15453	0.10044	0.14305	0.10228	0.20806	0.086388	0.096257	0.02965	0.079864	0.029537	0.059638	0.017335	0.062939	0.016148	0.071684	0.015504	0.070211	0.062337	0.02738	0.064827	0.10313	0.013883	0.022764	0.030104	0.079324	0.008115	0.032877	0.025149	0.065896	0.012469	0.033337
0.0021415	0.017567	0.024335	0.016341	0.037497	0.3643	0.030532	0.027379	0.49379	0.47033	0.035143	0.036506	0.17689	0.35604	0.24579	0.20392	0.23775	0.059745	0.069823	0.4209	0.030174	0.0049431	0.091718	0.0016508	0.026529	0.024193	0.072956	0.016454	0.014324	0.0028543	0.1058	0.021667	0.023228	0.035947	0.019112	0.00031249	0.00035436	0.044962	0.12305	0.27564	0.37101	0.098597	0.10219	0.12685	0.19859	0.10651	0.112	0.10951	0.10491	1	0.64017	0.5662	0.80361	0.64801	0.29096	0.12964	0.15324	0.12852	0.099228	0.76812	0.3586	0.13068	0.20311	0.16908	0.13575	0.91465	0.95343	0.91634	0.63424	0.88088	0.60718	0.35803	0.35311	0.73275	0.4296	0.53045	0.27765	0.24725	0.21718	0.58452	0.84321	0.50931	0.73074	0.64645	0.33565	0.71468	0.60832	0.4084	0.47536	0.42084	0.43409	0.1597	0.16737	0.69286	0.82687	0.33921	0.14382	0.66331	0.65175	0.13518	0.28894	0.52754	0.38625	0.686	0.48849	0.70291	0.60905	0.68573	0.41537	0.44239	0.018844	0.24245	0.015953	0.13393	0.022091	0.34073	0.0093879	0.14258	0.0088311	0.19936	0.5474	0.0078411	0.089478	0.70721	0.01695	0.1418	0.011028	0.14627	0.0077735	0.10105	0.011239	0.16032	0.016967	0.20836
0.0010837	0.0084387	0.011403	0.0066121	0.013561	0.17571	0.013864	0.010125	0.3014	0.23252	0.011219	0.014197	0.076734	0.46641	0.33685	0.36957	0.081669	0.021905	0.033246	0.20264	0.02094	0.0020103	0.090259	0.00089203	0.0085337	0.0069458	0.22988	0.0057545	0.0061579	0.017373	0.076822	0.11253	0.018115	0.093471	0.040648	0.00020068	0.00020405	0.15268	0.052831	0.096033	0.17415	0.057493	0.059793	0.056393	0.11894	0.043556	0.062331	0.052468	0.12372	0.64017	1	0.5333	0.57427	0.61492	0.065093	0.022863	0.02797	0.022848	0.015418	0.48688	0.21727	0.021063	0.037257	0.030105	0.027501	0.76185	0.7455	0.5935	0.56467	0.54835	0.95009	0.2868	0.27182	0.83798	0.43209	0.54008	0.095104	0.23259	0.12617	0.53089	0.72856	0.15929	0.80145	0.8298	0.72277	0.7061	0.60003	0.59007	0.64105	0.64669	0.831	0.30541	0.39146	0.46758	0.63665	0.56342	0.35344	0.63628	0.46786	0.28267	0.26878	0.75685	0.61321	0.5889	0.68102	0.66011	0.58597	0.77837	0.65855	0.57622	0.014215	0.10147	0.010186	0.056531	0.014533	0.13104	0.0076364	0.068289	0.0059605	0.083277	0.4211	0.0045925	0.041476	0.73283	0.0082548	0.042901	0.0084386	0.067337	0.002502	0.036906	0.0069828	0.073746	0.0067587	0.055175
0.0016333	0.015416	0.018497	0.013991	0.037228	0.29626	0.027839	0.018884	0.37842	0.25111	0.026966	0.026061	0.24347	0.33226	0.26914	0.32069	0.14082	0.046824	0.069249	0.28539	0.084065	0.0094206	0.28676	0.0038961	0.043667	0.026334	0.32832	0.02423	0.038446	0.025056	0.19613	0.10449	0.063385	0.20505	0.13458	0.0017151	0.001885	0.15942	0.066654	0.18799	0.26302	0.16128	0.18949	0.087241	0.30005	0.11551	0.20504	0.15443	0.22298	0.5662	0.5333	1	0.86228	0.95138	0.073829	0.040253	0.044375	0.036151	0.032921	0.25858	0.065267	0.04024	0.070872	0.049296	0.062518	0.71045	0.70152	0.53527	0.29179	0.65684	0.51515	0.084653	0.080841	0.53891	0.13299	0.17689	0.045957	0.056302	0.031684	0.23037	0.37895	0.13077	0.58832	0.82123	0.35015	0.30687	0.30111	0.18596	0.24653	0.30761	0.39149	0.13581	0.19992	0.27668	0.67459	0.17372	0.1933	0.42268	0.46772	0.12213	0.072491	0.29138	0.19611	0.60408	0.34555	0.34157	0.24819	0.55697	0.3706	0.325	0.043838	0.2366	0.039099	0.16137	0.051292	0.24048	0.033161	0.19739	0.028016	0.21987	0.28851	0.021442	0.13266	0.53797	0.030751	0.12181	0.038472	0.19469	0.010504	0.089264	0.031887	0.21116	0.02376	0.10596
0.0041569	0.033188	0.041501	0.030704	0.073109	0.48004	0.056235	0.044545	0.58118	0.47222	0.06268	0.062765	0.29488	0.45479	0.35725	0.32693	0.28688	0.10366	0.1345	0.52101	0.093724	0.015568	0.25193	0.0063014	0.065269	0.050207	0.17208	0.041658	0.04424	0.011429	0.22628	0.056191	0.071935	0.093631	0.057527	0.0019341	0.0021799	0.11425	0.15154	0.3565	0.48035	0.21486	0.2461	0.17235	0.37332	0.20181	0.26704	0.23802	0.25849	0.80361	0.57427	0.86228	1	0.8861	0.19814	0.11509	0.12781	0.11046	0.090555	0.44845	0.15316	0.10511	0.1657	0.13188	0.14255	0.86427	0.86695	0.79851	0.47847	0.89689	0.5412	0.16345	0.16632	0.68916	0.225	0.29185	0.12477	0.11202	0.080349	0.35367	0.57919	0.30511	0.65575	0.77022	0.3308	0.478	0.48105	0.26322	0.32918	0.33529	0.39529	0.1399	0.16268	0.46139	0.85256	0.23143	0.1664	0.6118	0.59836	0.12593	0.16176	0.38922	0.26545	0.67854	0.40123	0.53195	0.4036	0.67969	0.3806	0.3926	0.039602	0.31273	0.035249	0.19543	0.043267	0.35313	0.023572	0.22249	0.021839	0.27488	0.39807	0.01994	0.15017	0.61351	0.030289	0.16277	0.029427	0.22779	0.013351	0.12511	0.027673	0.24079	0.02753	0.19056
0.002145	0.019074	0.02324	0.017023	0.0395	0.34086	0.033746	0.022975	0.37107	0.27433	0.025318	0.026978	0.1783	0.37478	0.30865	0.36009	0.14858	0.047916	0.067335	0.29639	0.067401	0.0074101	0.24303	0.0031731	0.029239	0.018563	0.27098	0.016723	0.023738	0.021991	0.15654	0.099146	0.046027	0.16601	0.1019	0.00099071	0.0010968	0.14044	0.085718	0.20234	0.27745	0.15888	0.17255	0.10368	0.29476	0.1155	0.18624	0.14352	0.20129	0.64801	0.61492	0.95138	0.8861	1	0.081331	0.039574	0.044835	0.03829	0.030502	0.30257	0.079317	0.037141	0.066465	0.047738	0.053558	0.7594	0.77124	0.57898	0.3319	0.68805	0.55375	0.096375	0.095378	0.63778	0.15384	0.2066	0.055975	0.065255	0.040347	0.24771	0.44972	0.16198	0.59538	0.82052	0.34568	0.36248	0.32789	0.20901	0.26164	0.31989	0.40203	0.12885	0.16522	0.31391	0.7062	0.18548	0.19134	0.45837	0.45397	0.12571	0.095722	0.32281	0.2126	0.59851	0.34511	0.39477	0.2845	0.64709	0.36148	0.32994	0.046943	0.27041	0.038918	0.17843	0.05452	0.27551	0.033076	0.22267	0.027697	0.25024	0.28514	0.020491	0.14527	0.54481	0.03369	0.14363	0.036	0.2157	0.011023	0.10559	0.031342	0.23849	0.026897	0.12548
0.0040297	0.023168	0.034075	0.026393	0.068826	0.24565	0.037529	0.054672	0.44093	0.56101	0.14796	0.11556	0.2044	0.11663	0.072117	0.028531	0.47524	0.1456	0.12665	0.4606	0.023777	0.014882	0.031355	0.0038708	0.087488	0.12359	0.0022435	0.069216	0.031864	6.1632e-05	0.085725	0.00053055	0.024346	0.0012222	0.00071046	0.00078779	0.00097372	0.0030977	0.14463	0.41695	0.4099	0.070873	0.078624	0.15563	0.11393	0.15352	0.092609	0.1267	0.038981	0.29096	0.065093	0.073829	0.19814	0.081331	1	0.78264	0.85171	0.75703	0.72404	0.38704	0.29348	0.78304	0.80024	0.86145	0.64337	0.19613	0.20425	0.33955	0.23433	0.327	0.069028	0.1871	0.21781	0.14185	0.15371	0.16459	0.56904	0.1383	0.18659	0.20486	0.23981	0.72145	0.11899	0.077085	0.035438	0.18915	0.2483	0.088725	0.10535	0.063051	0.045382	0.02599	0.014017	0.3882	0.26562	0.070948	0.012895	0.25964	0.2756	0.01859	0.19931	0.10512	0.081857	0.19657	0.097323	0.2538	0.22884	0.13543	0.063681	0.11589	0.0066001	0.15362	0.0076981	0.086814	0.0071182	0.26886	0.0021746	0.064355	0.0030379	0.11916	0.2187	0.0048969	0.049811	0.1466	0.009619	0.11099	0.0036431	0.077421	0.013002	0.092727	0.0051153	0.077041	0.01472	0.31303
0.0068003	0.032618	0.045323	0.038501	0.10602	0.18836	0.048986	0.07499	0.32283	0.4335	0.29045	0.21092	0.20912	0.074303	0.053107	0.018714	0.56034	0.23756	0.21382	0.43438	0.036312	0.037463	0.032311	0.011164	0.19311	0.30463	0.0012965	0.18607	0.065612	4.1754e-05	0.092759	0.0002642	0.041664	0.00080139	0.00057331	0.003611	0.0045374	0.0023793	0.13023	0.41558	0.40344	0.080054	0.10462	0.14357	0.10495	0.20296	0.12798	0.18386	0.048601	0.12964	0.022863	0.040253	0.11509	0.039574	0.78264	1	0.98603	0.93483	0.93352	0.15764	0.12446	0.83998	0.72419	0.88586	0.8279	0.08683	0.089039	0.17928	0.11895	0.181	0.024894	0.074907	0.090684	0.057633	0.057391	0.061526	0.26937	0.054946	0.080866	0.081772	0.095964	0.38127	0.048812	0.033928	0.013784	0.078516	0.1264	0.031663	0.039425	0.023192	0.016551	0.0091896	0.005426	0.16986	0.13956	0.026125	0.004338	0.13042	0.13225	0.0062213	0.085529	0.040263	0.031001	0.095533	0.03836	0.10937	0.096585	0.056713	0.023692	0.045141	0.0047366	0.094493	0.0062462	0.057274	0.0044978	0.14916	0.001585	0.042134	0.0023804	0.07343	0.092883	0.0049514	0.035811	0.058223	0.0068649	0.062796	0.0031441	0.052792	0.011285	0.05626	0.0044472	0.046964	0.011074	0.19465
0.0070449	0.03395	0.047781	0.039905	0.10623	0.21121	0.051424	0.078721	0.34844	0.47376	0.27251	0.20056	0.20176	0.082436	0.056909	0.019939	0.54557	0.23316	0.20287	0.45622	0.035765	0.03474	0.031981	0.010086	0.1717	0.26495	0.0013564	0.15804	0.059056	4.6398e-05	0.096572	0.00030626	0.039761	0.00079243	0.00052776	0.0027562	0.0034354	0.0025417	0.14831	0.439	0.42257	0.083654	0.10372	0.16185	0.11269	0.20669	0.12353	0.17944	0.045788	0.15324	0.02797	0.044375	0.12781	0.044835	0.85171	0.98603	1	0.94807	0.92167	0.18869	0.14837	0.8491	0.7592	0.90124	0.79781	0.10178	0.10448	0.20366	0.13406	0.20245	0.030245	0.088804	0.10704	0.070029	0.068275	0.074261	0.31451	0.064824	0.09439	0.096819	0.11599	0.44027	0.057176	0.039098	0.01618	0.093626	0.14511	0.038494	0.047282	0.027283	0.019994	0.011085	0.0063244	0.19754	0.15566	0.031496	0.0053156	0.14877	0.14957	0.0076402	0.10307	0.048435	0.037073	0.10646	0.044971	0.13019	0.11456	0.067567	0.028243	0.05447	0.005002	0.10461	0.0063254	0.062235	0.0048346	0.1692	0.0016326	0.045735	0.0024287	0.080953	0.10663	0.004777	0.038051	0.068461	0.0070773	0.06994	0.0031293	0.057004	0.011337	0.062719	0.0044716	0.051758	0.011434	0.21667
0.015702	0.061636	0.084979	0.072061	0.16291	0.25036	0.087501	0.13408	0.30171	0.47455	0.36062	0.28673	0.13724	0.084843	0.064635	0.021764	0.58957	0.3246	0.26504	0.47433	0.043011	0.050271	0.032552	0.016765	0.1653	0.26364	0.0010563	0.16261	0.054572	5.4083e-05	0.093271	0.00030387	0.043699	0.0006575	0.00042805	0.0035254	0.0043725	0.0026029	0.21618	0.50625	0.46392	0.10779	0.12605	0.22636	0.12977	0.26703	0.14678	0.21952	0.048137	0.12852	0.022848	0.036151	0.11046	0.03829	0.75703	0.93483	0.94807	1	0.82844	0.14631	0.11195	0.68671	0.59681	0.7449	0.64855	0.080583	0.084408	0.16748	0.10837	0.16414	0.023318	0.063759	0.081251	0.062954	0.04975	0.055893	0.23205	0.04665	0.076486	0.069063	0.097366	0.38756	0.040649	0.029941	0.011825	0.078178	0.11913	0.027697	0.032809	0.018703	0.014651	0.006703	0.0038462	0.14875	0.12588	0.022319	0.003453	0.11831	0.10128	0.0049113	0.092371	0.037347	0.02734	0.080303	0.030736	0.108	0.092084	0.06031	0.01864	0.037532	0.0060983	0.10875	0.007316	0.066977	0.0054297	0.16335	0.0019101	0.050915	0.0028491	0.08489	0.06941	0.0057836	0.043092	0.04772	0.0083317	0.071849	0.0035863	0.06275	0.01327	0.069551	0.0053562	0.055292	0.013855	0.22139
0.0035454	0.018894	0.026751	0.023584	0.07615	0.14506	0.030486	0.048579	0.28984	0.35955	0.23184	0.14447	0.2315	0.049208	0.032315	0.011087	0.43575	0.17161	0.14992	0.33616	0.033048	0.034253	0.028557	0.0086187	0.22333	0.31332	0.00086944	0.18601	0.083571	2.6609e-05	0.098384	0.00017183	0.041562	0.00059277	0.00042799	0.0033662	0.0042307	0.001525	0.085036	0.34922	0.31202	0.065625	0.085005	0.10941	0.091915	0.1631	0.10376	0.14589	0.030884	0.099228	0.015418	0.032921	0.090555	0.030502	0.72404	0.93352	0.92167	0.82844	1	0.12212	0.084312	0.92794	0.81293	0.9001	0.88597	0.066834	0.067931	0.13399	0.075601	0.14411	0.017571	0.050878	0.058819	0.039852	0.037599	0.040523	0.2189	0.035159	0.04842	0.059609	0.066277	0.30045	0.037155	0.02572	0.0095849	0.050187	0.086567	0.02088	0.027754	0.01669	0.011646	0.0074121	0.0042178	0.13256	0.10918	0.017563	0.003375	0.096941	0.11954	0.0047287	0.050928	0.026535	0.020276	0.078773	0.028591	0.076225	0.065216	0.039203	0.018817	0.037375	0.0041578	0.08383	0.0057386	0.052486	0.0044079	0.1377	0.0014667	0.036499	0.0022848	0.066415	0.076017	0.0043842	0.030913	0.046856	0.0064376	0.060834	0.0028965	0.046218	0.011477	0.051438	0.0041247	0.042204	0.010407	0.17756
0.0010067	0.007891	0.011867	0.0074028	0.018396	0.19852	0.013695	0.01451	0.45114	0.44037	0.025983	0.026323	0.14487	0.27761	0.1667	0.11784	0.20688	0.036631	0.043443	0.31711	0.012434	0.0023505	0.040675	0.00067395	0.017558	0.020013	0.027887	0.0121	0.0082252	0.00071669	0.061953	0.0075073	0.011647	0.012943	0.0061568	0.00013182	0.0001474	0.019614	0.070805	0.1833	0.25922	0.042526	0.044323	0.074076	0.093085	0.054171	0.050604	0.053254	0.053739	0.76812	0.48688	0.25858	0.44845	0.30257	0.38704	0.15764	0.18869	0.14631	0.12212	1	0.70831	0.17555	0.24262	0.22581	0.15725	0.66075	0.67823	0.74807	0.71182	0.64111	0.51507	0.7001	0.68273	0.55851	0.7272	0.78677	0.56461	0.5504	0.48655	0.83729	0.86457	0.62925	0.61061	0.41276	0.33489	0.7884	0.71707	0.57454	0.63066	0.48533	0.40613	0.20871	0.18034	0.92204	0.66239	0.50144	0.12514	0.68231	0.66644	0.15447	0.50016	0.62676	0.54816	0.62746	0.57927	0.78847	0.80711	0.5252	0.43703	0.50947	0.0088615	0.14592	0.0080565	0.075842	0.010112	0.25728	0.0036079	0.0695	0.0036664	0.11148	0.70726	0.0038261	0.044954	0.67336	0.0090446	0.085358	0.0046673	0.075359	0.0054491	0.066458	0.0049434	0.08096	0.010097	0.17785
0.00043532	0.0030464	0.0048434	0.0027204	0.0063284	0.06352	0.0047593	0.0059057	0.20316	0.22149	0.013461	0.015028	0.055756	0.12778	0.071923	0.040629	0.11004	0.017626	0.021002	0.15938	0.0025197	0.00064646	0.0077724	0.0001902	0.0057063	0.009998	0.0065375	0.0052788	0.0018707	8.795e-05	0.015177	0.001307	0.0027758	0.0020961	0.00093612	3.1385e-05	3.546e-05	0.0052494	0.031884	0.069122	0.11897	0.0098834	0.011529	0.025582	0.021046	0.01777	0.013537	0.017324	0.022001	0.3586	0.21727	0.065267	0.15316	0.079317	0.29348	0.12446	0.14837	0.11195	0.084312	0.70831	1	0.12607	0.15022	0.17663	0.1037	0.28635	0.28785	0.41654	0.60934	0.28954	0.24288	0.90229	0.89645	0.24577	0.77758	0.76182	0.66528	0.82022	0.82007	0.71543	0.54344	0.46005	0.30847	0.14864	0.17857	0.6041	0.55663	0.5113	0.5092	0.29982	0.21288	0.13222	0.10262	0.65445	0.29295	0.44412	0.052616	0.40756	0.33076	0.08909	0.59636	0.45987	0.47461	0.26678	0.37022	0.53438	0.66287	0.22321	0.22774	0.28213	0.0011762	0.033377	0.0011444	0.014699	0.0011523	0.072181	0.00036388	0.01237	0.00038755	0.022681	0.48069	0.00057343	0.0082297	0.33216	0.0012587	0.016995	0.0005549	0.014296	0.0009699	0.014616	0.00061915	0.014531	0.0016455	0.060752
0.0012978	0.0087698	0.012895	0.010924	0.039921	0.11612	0.015257	0.024153	0.2993	0.33233	0.12915	0.077042	0.27046	0.04473	0.026203	0.0095995	0.34867	0.09726	0.087707	0.28768	0.019483	0.015287	0.021927	0.0032707	0.15222	0.20684	0.0010213	0.11378	0.057601	1.8667e-05	0.077704	0.0001559	0.025484	0.00064008	0.00045635	0.0013623	0.00173	0.0012329	0.054898	0.26936	0.25135	0.041565	0.054709	0.070389	0.068255	0.10199	0.06818	0.093116	0.022967	0.13068	0.021063	0.04024	0.10511	0.037141	0.78304	0.83998	0.8491	0.68671	0.92794	0.17555	0.12607	1	0.93088	0.96673	0.88572	0.09047	0.091755	0.17098	0.098594	0.18133	0.024903	0.080122	0.087299	0.047869	0.058666	0.061169	0.32064	0.054631	0.070535	0.092063	0.088672	0.37099	0.055991	0.034742	0.013559	0.067245	0.10766	0.031954	0.043143	0.026166	0.016877	0.012373	0.0070256	0.18786	0.13673	0.026499	0.0052171	0.12128	0.17607	0.0075324	0.061734	0.037337	0.029635	0.10647	0.043752	0.098144	0.088144	0.047063	0.02941	0.054669	0.0030731	0.079653	0.0043422	0.047127	0.0036472	0.14486	0.0011191	0.031967	0.0017054	0.062487	0.12376	0.003014	0.025942	0.071449	0.0051473	0.061793	0.0021392	0.040251	0.0086672	0.046528	0.0029552	0.038988	0.0080518	0.179
0.0011438	0.0089258	0.013027	0.010963	0.039644	0.15441	0.016281	0.023672	0.37019	0.37335	0.10308	0.06327	0.32767	0.058475	0.032796	0.013426	0.32673	0.088496	0.080891	0.32387	0.023389	0.013508	0.031963	0.0027988	0.13946	0.16271	0.0018946	0.090911	0.056766	3.7858e-05	0.097114	0.00032499	0.027441	0.0011536	0.0007781	0.0010393	0.0013074	0.0020072	0.06371	0.29523	0.28221	0.052549	0.065497	0.082996	0.093145	0.11116	0.078287	0.10144	0.027402	0.20311	0.037257	0.070872	0.1657	0.066465	0.80024	0.72419	0.7592	0.59681	0.81293	0.24262	0.15022	0.93088	1	0.92065	0.83125	0.14732	0.14868	0.24411	0.12687	0.26644	0.042582	0.10023	0.10178	0.076733	0.076261	0.084052	0.34855	0.063565	0.074967	0.12774	0.13058	0.42997	0.092713	0.061149	0.022388	0.094856	0.13925	0.046815	0.064582	0.041351	0.029049	0.020691	0.012486	0.25307	0.20161	0.038836	0.0097433	0.1672	0.2605	0.012962	0.071173	0.055594	0.042502	0.15526	0.066651	0.13817	0.11859	0.072903	0.049409	0.087949	0.0046217	0.11259	0.0059476	0.063709	0.0058782	0.2006	0.0017987	0.046331	0.0025755	0.089182	0.17224	0.0037456	0.034252	0.11523	0.006823	0.081896	0.0031399	0.056916	0.0097423	0.058381	0.0041793	0.057167	0.010104	0.20491
