Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.56525	0.66803	0.7311	0.75044	0.64206	0.47244	0.70628	0.65069	0.22188	0.11134	0.075925	0.41522	0.30635	0.091507	0.29898	0.33253	0.33653	0.249	0.46642	0.46981	0.39349	0.20935	0.12846	0.22172	0.11757	0.077032	0.061385	0.19975	0.05397	0.052609	0.23772	0.054585	0.21955	0.070678	0.11028	0.091268	0.050395	0.043651	0.22052	0.15334	0.47717	0.3906	0.88758	0.96262	0.79318	0.72924	1	0.87392	0.94283	0.58095	0.22697	0.046468	0.14558	0.22036	0.1137	0.12955	0.27914	0.30805	0.25898	0.10833	0.16388	0.10588	0.08048	0.20413	0.17659	0.23337	0.24859	0.40719	0.19468	0.42426	0.15587	0.13391	0.17972	0.2337	0.23967	0.13111	0.17065	0.11391	0.16543	0.17125	0.10692	0.15947	0.22005	0.17512	0.076946	0.28413	0.33219	0.18745	0.20733	0.1439	0.10532	0.31983	0.19908	0.13115	0.17424	0.23795	0.22522	0.14969	0.37763	0.21465	0.19529	0.27611	0.17692	0.35673	0.36605	0.012543	0.010534	0.01847	0.016402	0.13907	0.14037	0.064544	0.071476	0.017005	0.015673	0.069528	0.054895	0.12899	0.1169	0.016211	0.1064	0.1274	0.020865	0.12129	0.13776	0.016132	0.014692	0.11789	0.15854	0.019605	0.01404	0.082413	0.12882
0.34188	0.4518	0.49809	0.51061	0.52063	0.42444	0.47791	0.47951	0.24103	0.13819	0.087322	0.36846	0.2852	0.13518	0.32879	0.39103	0.38544	0.30784	0.38954	0.47666	0.37648	0.15764	0.093205	0.23303	0.082514	0.085961	0.084354	0.2397	0.081262	0.05641	0.20565	0.060014	0.1927	0.079883	0.17943	0.1712	0.063213	0.055201	0.14832	0.16266	0.42768	0.37258	0.66441	0.85085	0.54754	0.67657	0.87392	1	0.94315	0.84788	0.29078	0.075858	0.21253	0.29765	0.15148	0.14814	0.34386	0.3275	0.31877	0.10417	0.15995	0.14062	0.095203	0.26194	0.25747	0.29919	0.31293	0.4938	0.20614	0.52511	0.20195	0.19384	0.24695	0.28545	0.2774	0.17981	0.23746	0.16754	0.22602	0.26052	0.16496	0.21504	0.27529	0.2676	0.0932	0.36524	0.50388	0.23825	0.25573	0.21054	0.14228	0.41444	0.24004	0.174	0.25468	0.35391	0.25786	0.18539	0.42445	0.25004	0.23658	0.32304	0.24578	0.37712	0.39748	0.017406	0.012189	0.028283	0.019285	0.18066	0.14973	0.086193	0.077244	0.025552	0.018852	0.090575	0.062739	0.17108	0.13049	0.01378	0.15706	0.14142	0.027446	0.16906	0.15519	0.025158	0.017848	0.167	0.17141	0.027264	0.016951	0.090522	0.178
0.4318	0.57049	0.59816	0.62617	0.65248	0.52606	0.59827	0.61111	0.27797	0.16913	0.11425	0.43224	0.27305	0.15254	0.34412	0.39421	0.37835	0.32805	0.47065	0.45751	0.4224	0.22729	0.13281	0.27101	0.10444	0.10975	0.09147	0.22978	0.083721	0.077925	0.25579	0.084719	0.22112	0.103	0.15801	0.13601	0.065552	0.056227	0.23578	0.18403	0.48717	0.39856	0.81937	0.96322	0.70389	0.82143	0.94283	0.94315	1	0.69133	0.29567	0.070025	0.19638	0.29837	0.1628	0.1792	0.32699	0.35425	0.32085	0.12123	0.17811	0.1626	0.11917	0.26639	0.24301	0.2963	0.31707	0.47	0.195	0.45855	0.19373	0.17599	0.23581	0.28733	0.27735	0.16661	0.22772	0.14997	0.21667	0.22758	0.14276	0.20824	0.29993	0.24069	0.096037	0.33106	0.38319	0.22122	0.25534	0.16863	0.13385	0.38111	0.21683	0.15273	0.19327	0.28695	0.22778	0.17293	0.3992	0.22429	0.2072	0.26381	0.21361	0.32762	0.34771	0.017264	0.014086	0.026789	0.021941	0.18043	0.17808	0.085164	0.091082	0.024586	0.021679	0.089979	0.074053	0.175	0.1535	0.018476	0.15647	0.15777	0.02326	0.1686	0.17996	0.024003	0.020623	0.1707	0.19578	0.026762	0.019518	0.09771	0.17733
0.18683	0.26426	0.29374	0.28877	0.35544	0.33965	0.27213	0.2995	0.24363	0.14429	0.087788	0.22929	0.18498	0.1536	0.34021	0.3998	0.40347	0.30539	0.2489	0.38722	0.31726	0.084369	0.041177	0.20295	0.034615	0.063194	0.076621	0.27165	0.079108	0.037685	0.15102	0.04673	0.16159	0.056499	0.26021	0.27509	0.043286	0.037136	0.071902	0.16211	0.32156	0.32814	0.35963	0.54431	0.30683	0.47891	0.58095	0.84788	0.69133	1	0.37994	0.12296	0.27866	0.34727	0.16679	0.15133	0.35052	0.30488	0.29987	0.1153	0.17379	0.14606	0.1007	0.29452	0.29437	0.39317	0.39384	0.5577	0.21792	0.64091	0.2921	0.30416	0.35063	0.35468	0.34725	0.27601	0.3388	0.27667	0.32599	0.39791	0.28592	0.30571	0.32016	0.41211	0.13483	0.50733	0.76259	0.34973	0.34432	0.36375	0.22205	0.54775	0.33666	0.27391	0.38891	0.54504	0.3472	0.2643	0.50419	0.34123	0.33871	0.42371	0.38517	0.43049	0.47426	0.01858	0.012379	0.031498	0.018999	0.1588	0.12157	0.080538	0.062798	0.026966	0.017326	0.082419	0.05575	0.16311	0.12009	0.014128	0.17095	0.14417	0.043636	0.16867	0.14277	0.027632	0.016808	0.17011	0.1513	0.027722	0.016514	0.08744	0.18028
0.1603	0.24172	0.20254	0.19363	0.42681	0.59678	0.21611	0.33176	0.60697	0.46144	0.42128	0.093865	0.026812	0.31666	0.51786	0.45007	0.46065	0.39132	0.15025	0.13239	0.31088	0.089646	0.018863	0.28288	0.0067922	0.06747	0.055943	0.31776	0.050421	0.04395	0.23953	0.10769	0.27436	0.051472	0.33358	0.23381	0.008402	0.0059774	0.10143	0.36433	0.21605	0.2781	0.17184	0.23409	0.23462	0.44573	0.22697	0.29078	0.29567	0.37994	1	0.40844	0.45511	0.58659	0.39899	0.37241	0.18016	0.27742	0.15088	0.42487	0.41013	0.2399	0.33011	0.30673	0.17647	0.85343	0.86118	0.63886	0.21474	0.53513	0.80264	0.73819	0.78058	0.80215	0.75413	0.74446	0.80703	0.72507	0.82621	0.56787	0.68249	0.79775	0.79021	0.77746	0.53601	0.80023	0.51034	0.83137	0.94216	0.63632	0.67957	0.64036	0.48368	0.57661	0.21566	0.47655	0.40364	0.6042	0.52667	0.43837	0.44755	0.30949	0.61964	0.27262	0.34898	0.0094805	0.015962	0.012491	0.021816	0.068898	0.13186	0.03178	0.052049	0.0098198	0.014601	0.030876	0.061062	0.10246	0.18308	0.094897	0.12423	0.24807	0.074344	0.10132	0.18494	0.01026	0.015918	0.11347	0.17148	0.011382	0.017861	0.089633	0.11041
0.017244	0.027516	0.022798	0.021647	0.060775	0.095764	0.024209	0.041649	0.12881	0.10714	0.095875	0.010576	0.0028925	0.10245	0.12563	0.11061	0.11036	0.10239	0.016644	0.015427	0.024239	0.0084484	0.0016498	0.033568	0.00054432	0.0083348	0.0077328	0.036424	0.0074603	0.0052291	0.022725	0.013962	0.025336	0.0061686	0.055382	0.041296	0.0010323	0.0007357	0.011993	0.042802	0.013314	0.017094	0.034089	0.051883	0.045354	0.1118	0.046468	0.075858	0.070025	0.12296	0.40844	1	0.79842	0.66331	0.65322	0.063666	0.020243	0.029271	0.016923	0.045203	0.04377	0.043176	0.058396	0.03748	0.022432	0.46427	0.45928	0.40903	0.020009	0.22217	0.48373	0.6176	0.59383	0.55944	0.21286	0.58735	0.6217	0.59701	0.45723	0.42206	0.58101	0.60674	0.51967	0.56258	0.54417	0.35954	0.1597	0.38199	0.35571	0.32664	0.58672	0.12032	0.079805	0.10416	0.020896	0.077441	0.063683	0.097821	0.089552	0.069277	0.072476	0.041168	0.12888	0.03247	0.055851	0.0010427	0.0012833	0.0014983	0.0017508	0.027959	0.039175	0.0069359	0.0073321	0.0011735	0.0012059	0.0065985	0.0095261	0.045864	0.061373	0.0041453	0.062896	0.088475	0.010866	0.045811	0.059774	0.0012785	0.0013541	0.054555	0.058364	0.0012871	0.0014235	0.050201	0.052675
0.046042	0.070169	0.064257	0.062757	0.12579	0.15896	0.065977	0.09525	0.19056	0.13759	0.10967	0.037096	0.014747	0.14647	0.21761	0.21308	0.21059	0.19332	0.050936	0.05241	0.05444	0.022982	0.0065889	0.065131	0.0030114	0.019411	0.01915	0.069067	0.018409	0.012021	0.047219	0.023619	0.049118	0.014994	0.085751	0.070172	0.004446	0.0034005	0.030518	0.068831	0.033699	0.037897	0.10461	0.1531	0.11801	0.23473	0.14558	0.21253	0.19638	0.27866	0.45511	0.79842	1	0.90327	0.76821	0.094265	0.053243	0.065195	0.045803	0.056138	0.064157	0.073459	0.077447	0.072783	0.052373	0.55916	0.56418	0.67031	0.042478	0.4111	0.49383	0.62128	0.65615	0.65332	0.28245	0.57399	0.67475	0.57318	0.48566	0.55142	0.56525	0.62382	0.63491	0.65429	0.418	0.45461	0.28248	0.39963	0.38436	0.34655	0.49203	0.17335	0.099887	0.11158	0.037913	0.11821	0.08873	0.10803	0.14129	0.092286	0.093681	0.072946	0.14779	0.064291	0.10078	0.0014778	0.0015292	0.0023219	0.0022481	0.05034	0.058681	0.011881	0.011934	0.0018915	0.0017185	0.011754	0.013261	0.068958	0.076375	0.0037291	0.083655	0.10056	0.010559	0.068468	0.079585	0.0020059	0.0018273	0.078031	0.081107	0.002037	0.0018711	0.065083	0.07731
0.077158	0.12145	0.10811	0.10878	0.22007	0.27146	0.11493	0.16804	0.35567	0.27829	0.22509	0.088252	0.03122	0.29587	0.37659	0.37215	0.35133	0.365	0.1181	0.10417	0.11999	0.06501	0.019979	0.15114	0.0085537	0.05412	0.049176	0.13636	0.046181	0.035986	0.11208	0.067574	0.10518	0.042979	0.16348	0.12942	0.011992	0.0091725	0.083885	0.14986	0.073974	0.077554	0.17076	0.24068	0.18809	0.3736	0.22036	0.29765	0.29837	0.34727	0.58659	0.66331	0.90327	1	0.76459	0.21202	0.11447	0.14641	0.1056	0.1136	0.12981	0.17291	0.1788	0.15902	0.11597	0.71577	0.73728	0.78846	0.084448	0.51523	0.59025	0.67918	0.7639	0.77463	0.42048	0.62946	0.78624	0.61715	0.6216	0.6641	0.599	0.72443	0.84605	0.75873	0.42028	0.53166	0.32702	0.45944	0.49397	0.35736	0.4894	0.24415	0.1314	0.14339	0.051827	0.15766	0.11418	0.14839	0.19748	0.12064	0.12014	0.093041	0.19098	0.088275	0.13272	0.0019912	0.0022082	0.0032218	0.0033291	0.056802	0.072434	0.014833	0.016815	0.0026593	0.0026589	0.014749	0.01839	0.077089	0.090574	0.0077052	0.092191	0.1101	0.010262	0.075685	0.095049	0.0028247	0.002816	0.088678	0.094032	0.0028318	0.0028589	0.058781	0.084618
0.041995	0.071719	0.05723	0.057188	0.13485	0.18527	0.065561	0.099639	0.20147	0.18915	0.17438	0.026083	0.0064441	0.16767	0.18271	0.1687	0.16616	0.16633	0.038686	0.028627	0.045648	0.024976	0.005319	0.070777	0.0017498	0.018006	0.01336	0.055095	0.012357	0.012639	0.050914	0.031737	0.048731	0.014526	0.064352	0.044485	0.0022628	0.0016404	0.038091	0.064237	0.03019	0.031415	0.10428	0.13559	0.121	0.26642	0.1137	0.15148	0.1628	0.16679	0.39899	0.65322	0.76821	0.76459	1	0.098435	0.03027	0.049062	0.029148	0.054373	0.054243	0.073365	0.094783	0.0543	0.033591	0.42365	0.46052	0.47926	0.029112	0.22358	0.33241	0.38507	0.44117	0.49182	0.21503	0.36457	0.47751	0.34596	0.34859	0.32657	0.32129	0.44371	0.58282	0.45233	0.29063	0.27104	0.13512	0.25883	0.32458	0.17296	0.31382	0.12895	0.061532	0.075381	0.020148	0.073492	0.04948	0.084737	0.097468	0.054122	0.053543	0.038264	0.09382	0.035568	0.054102	0.0018053	0.0023887	0.0026625	0.0036494	0.064807	0.10038	0.014467	0.020572	0.0023151	0.0030136	0.014249	0.023474	0.087928	0.12099	0.0061107	0.10102	0.12698	0.0075772	0.086462	0.11979	0.0023703	0.003209	0.098649	0.11618	0.002446	0.0033145	0.073098	0.0922
0.082824	0.14558	0.11825	0.12322	0.28242	0.36693	0.13514	0.21695	0.83487	0.82478	0.7147	0.29552	0.069757	0.76106	0.68133	0.65759	0.56147	0.75432	0.39952	0.25376	0.53402	0.42219	0.12702	0.78483	0.041695	0.39809	0.3037	0.54765	0.26774	0.30771	0.60087	0.59694	0.48834	0.33377	0.60065	0.42484	0.059877	0.043752	0.38959	0.76933	0.29643	0.3005	0.10708	0.1476	0.12435	0.26533	0.12955	0.14814	0.1792	0.15133	0.37241	0.063666	0.094265	0.21202	0.098435	1	0.45933	0.68312	0.48088	0.55585	0.58072	0.85639	0.95192	0.75875	0.52612	0.41491	0.43842	0.25412	0.36736	0.26423	0.30736	0.23913	0.29953	0.29585	0.52152	0.23401	0.31117	0.22693	0.39528	0.31063	0.21335	0.29155	0.42978	0.32033	0.10603	0.2458	0.15854	0.22923	0.35159	0.13579	0.12548	0.24591	0.12511	0.14585	0.061744	0.15414	0.09891	0.17887	0.18684	0.1112	0.10897	0.078099	0.17403	0.084433	0.10553	0.00098897	0.0017307	0.0017168	0.0027638	0.0089488	0.018921	0.0040595	0.0080857	0.0013839	0.0021826	0.0040319	0.0090147	0.012996	0.023389	0.046377	0.016275	0.025524	0.0036454	0.01273	0.025131	0.001495	0.0023376	0.01648	0.021459	0.0014478	0.0025199	0.0050645	0.014007
0.11908	0.17609	0.19153	0.19842	0.25034	0.22855	0.18357	0.21741	0.39763	0.25543	0.15716	0.6493	0.44338	0.31472	0.51871	0.6289	0.55103	0.5943	0.66524	0.78896	0.66352	0.379	0.24049	0.57134	0.18195	0.3524	0.40777	0.58243	0.39423	0.23081	0.44571	0.23967	0.38498	0.31305	0.55143	0.55302	0.23928	0.2044	0.25234	0.47464	0.47734	0.44972	0.17142	0.26242	0.1479	0.23033	0.27914	0.34386	0.32699	0.35052	0.18016	0.020243	0.053243	0.11447	0.03027	0.45933	1	0.86047	0.95164	0.25289	0.38098	0.50051	0.31838	0.83272	0.88485	0.23291	0.23316	0.22649	0.52515	0.38046	0.16154	0.13469	0.1684	0.15908	0.33495	0.12389	0.16223	0.12462	0.20716	0.24827	0.12811	0.14382	0.18268	0.19732	0.039179	0.21627	0.30743	0.14735	0.17465	0.12762	0.060973	0.25793	0.1391	0.11882	0.15533	0.2302	0.13965	0.12712	0.23321	0.14014	0.1372	0.16625	0.16499	0.19131	0.20566	0.0013574	0.0011963	0.0027531	0.0020096	0.010754	0.011119	0.0058724	0.0062974	0.0022331	0.0017594	0.0061031	0.005583	0.011981	0.011318	0.012167	0.013442	0.013673	0.0037311	0.012032	0.013918	0.0023884	0.0017351	0.014031	0.013661	0.0022783	0.0017496	0.0038152	0.013467
0.19272	0.28259	0.27765	0.28145	0.39504	0.39691	0.28005	0.34311	0.62398	0.41965	0.30342	0.61068	0.2893	0.40471	0.70005	0.73259	0.67637	0.66804	0.73235	0.67114	0.85099	0.51006	0.22798	0.80442	0.13452	0.3466	0.30837	0.71909	0.27799	0.23921	0.67254	0.33271	0.60721	0.30078	0.58604	0.48479	0.12571	0.10088	0.40591	0.68212	0.62279	0.5969	0.22915	0.30647	0.23177	0.3386	0.30805	0.3275	0.35425	0.30488	0.27742	0.029271	0.065195	0.14641	0.049062	0.68312	0.86047	1	0.81928	0.48337	0.64226	0.59742	0.51909	0.90944	0.74637	0.32994	0.33969	0.28071	0.63798	0.40214	0.23638	0.17713	0.22492	0.23353	0.49891	0.17355	0.21974	0.16447	0.29528	0.27849	0.15976	0.20654	0.27163	0.24428	0.068736	0.27861	0.28081	0.21666	0.28462	0.15623	0.093016	0.35252	0.20119	0.17841	0.16035	0.26477	0.19212	0.20748	0.32831	0.19836	0.18957	0.19754	0.22729	0.23492	0.25558	0.002215	0.0025896	0.0039258	0.0042002	0.015821	0.022224	0.0087479	0.01238	0.0032513	0.003575	0.0090527	0.011525	0.018725	0.023346	0.037601	0.020269	0.027164	0.0061368	0.018272	0.02718	0.0033841	0.0035839	0.0213	0.026387	0.0034884	0.0037049	0.0069149	0.020252
0.097974	0.15488	0.16303	0.17641	0.2389	0.2154	0.16333	0.20252	0.37246	0.28071	0.17154	0.7179	0.42796	0.36839	0.44933	0.57215	0.46551	0.61096	0.69174	0.70781	0.6176	0.45838	0.3245	0.57895	0.2248	0.48341	0.53264	0.48656	0.51678	0.34577	0.43752	0.33145	0.32754	0.45013	0.4997	0.49989	0.33419	0.28721	0.30914	0.44024	0.45036	0.38785	0.17023	0.26084	0.13743	0.23583	0.25898	0.31877	0.32085	0.29987	0.15088	0.016923	0.045803	0.1056	0.029148	0.48088	0.95164	0.81928	1	0.20207	0.303	0.58596	0.34477	0.80939	0.92036	0.19167	0.19627	0.18517	0.4025	0.28827	0.12335	0.10431	0.13744	0.12938	0.2598	0.093648	0.13378	0.094341	0.16626	0.20086	0.096357	0.11561	0.17003	0.16186	0.029607	0.16101	0.22305	0.10639	0.13576	0.08474	0.045272	0.20028	0.09636	0.081402	0.10758	0.16912	0.092776	0.090238	0.17154	0.095098	0.092193	0.10702	0.11835	0.12791	0.13856	0.0012918	0.0011281	0.0027232	0.001921	0.010591	0.011086	0.0057383	0.0063628	0.0022541	0.0017974	0.0059491	0.0056441	0.011795	0.010913	0.0097729	0.013407	0.011941	0.0023994	0.011856	0.01349	0.0024352	0.0017715	0.014302	0.012798	0.0022151	0.0017378	0.0033091	0.013107
0.16845	0.23102	0.19023	0.17432	0.32971	0.45104	0.20097	0.28249	0.67872	0.43811	0.44387	0.12374	0.032216	0.23498	0.57353	0.43742	0.48078	0.33568	0.22486	0.17221	0.54086	0.18892	0.033677	0.53467	0.012085	0.090731	0.060747	0.58787	0.049467	0.059222	0.53411	0.16685	0.67202	0.067503	0.41266	0.24546	0.0080992	0.0055497	0.18166	0.70318	0.34726	0.45897	0.090163	0.10578	0.14355	0.20312	0.10833	0.10417	0.12123	0.1153	0.42487	0.045203	0.056138	0.1136	0.054373	0.55585	0.25289	0.48337	0.20207	1	0.9296	0.28495	0.49871	0.45362	0.21006	0.38467	0.39206	0.21261	0.52233	0.25938	0.36514	0.23251	0.25657	0.28912	0.67033	0.26165	0.26043	0.23625	0.39731	0.21261	0.21208	0.27948	0.27848	0.24941	0.15029	0.3294	0.19186	0.37524	0.51154	0.24315	0.17847	0.39938	0.33284	0.39801	0.14428	0.27066	0.28785	0.47825	0.37784	0.31142	0.30707	0.22682	0.36722	0.22834	0.25544	0.0020811	0.0049489	0.0026612	0.0072088	0.0091778	0.025455	0.0055128	0.013457	0.0020825	0.0045473	0.0054772	0.015157	0.013591	0.034267	0.22028	0.015121	0.047997	0.020784	0.012951	0.034703	0.002092	0.0049071	0.014449	0.032363	0.0026104	0.0058454	0.0088064	0.014228
0.20413	0.27267	0.24263	0.22151	0.36313	0.45715	0.24413	0.31429	0.67615	0.39568	0.35992	0.19732	0.06741	0.24844	0.6744	0.53752	0.59291	0.39195	0.32789	0.28521	0.65174	0.232	0.050614	0.60927	0.022782	0.104	0.075882	0.69252	0.063512	0.065935	0.57077	0.16095	0.71113	0.079944	0.46783	0.30875	0.014414	0.010373	0.21799	0.6933	0.44723	0.55048	0.13107	0.15695	0.18853	0.24665	0.16388	0.15995	0.17811	0.17379	0.41013	0.04377	0.064157	0.12981	0.054243	0.58072	0.38098	0.64226	0.303	0.9296	1	0.31881	0.48093	0.57213	0.29807	0.42516	0.42952	0.27325	0.65667	0.36249	0.38506	0.253	0.28619	0.31847	0.73139	0.27837	0.28124	0.25139	0.42505	0.27393	0.23186	0.29914	0.29522	0.28138	0.15097	0.38576	0.25644	0.3944	0.50523	0.27309	0.1813	0.47227	0.3762	0.38931	0.18876	0.32875	0.34587	0.45542	0.4708	0.36421	0.35226	0.29301	0.39929	0.31454	0.35202	0.0025923	0.0046852	0.0035844	0.0069399	0.012877	0.027441	0.0077543	0.014821	0.0028677	0.0048243	0.0078326	0.015608	0.017637	0.034452	0.15028	0.019124	0.047551	0.018342	0.016895	0.036644	0.0028881	0.0050508	0.018728	0.035706	0.0034783	0.005742	0.010235	0.018834
0.042418	0.084317	0.070089	0.077878	0.18839	0.23347	0.081962	0.13848	0.60686	0.72517	0.55799	0.32865	0.083777	0.86666	0.49038	0.55768	0.42165	0.76961	0.37207	0.24655	0.41836	0.40442	0.16679	0.65681	0.056474	0.59469	0.53508	0.41243	0.50411	0.48349	0.44455	0.72946	0.30033	0.53021	0.58281	0.47755	0.13455	0.10278	0.32863	0.58023	0.22636	0.20961	0.079834	0.12501	0.076417	0.20483	0.10588	0.14062	0.1626	0.14606	0.2399	0.043176	0.073459	0.17291	0.073365	0.85639	0.50051	0.59742	0.58596	0.28495	0.31881	1	0.8185	0.74596	0.67644	0.27275	0.29055	0.17833	0.24382	0.18935	0.17852	0.15435	0.20206	0.18252	0.30891	0.13904	0.21311	0.14307	0.25245	0.2398	0.1399	0.18329	0.31738	0.23881	0.050535	0.14985	0.12519	0.12359	0.19741	0.076259	0.066817	0.15527	0.063817	0.075032	0.042417	0.10656	0.048936	0.090395	0.10392	0.05564	0.055399	0.042179	0.099342	0.045303	0.056311	0.00066825	0.00097029	0.0013575	0.0016284	0.0067412	0.011797	0.0029708	0.0051957	0.0010956	0.0014041	0.0029409	0.0056842	0.0094092	0.013823	0.016941	0.012507	0.013585	0.0015989	0.0095036	0.015457	0.0012276	0.0014917	0.012867	0.012539	0.0010436	0.0015539	0.002741	0.010303
0.051156	0.098249	0.07449	0.078062	0.21223	0.30467	0.089174	0.15586	0.76546	0.87747	0.80853	0.1877	0.034763	0.78216	0.54713	0.51201	0.42985	0.63231	0.26499	0.15135	0.39996	0.31786	0.079893	0.66711	0.021256	0.33367	0.24265	0.42766	0.21358	0.26596	0.48102	0.60194	0.3821	0.27713	0.51613	0.34727	0.036077	0.025461	0.3044	0.66456	0.21042	0.21798	0.06832	0.095698	0.08234	0.20394	0.08048	0.095203	0.11917	0.1007	0.33011	0.058396	0.077447	0.1788	0.094783	0.95192	0.31838	0.51909	0.34477	0.49871	0.48093	0.8185	1	0.62574	0.40971	0.34661	0.37175	0.18809	0.25782	0.17916	0.2516	0.19526	0.24572	0.23931	0.42606	0.19057	0.26305	0.18688	0.33381	0.24553	0.17405	0.24373	0.38613	0.27165	0.086865	0.18238	0.10761	0.18048	0.3037	0.098634	0.10094	0.19138	0.090496	0.11562	0.041897	0.11607	0.066775	0.1465	0.13316	0.077467	0.076575	0.049674	0.13434	0.052279	0.066144	0.00079021	0.0015944	0.001362	0.0025311	0.0067978	0.016617	0.0030451	0.0070199	0.0010905	0.00197	0.0029928	0.0082875	0.010409	0.021289	0.047637	0.013634	0.021971	0.0027618	0.010242	0.022236	0.0011911	0.0021512	0.013755	0.018038	0.0011191	0.0023743	0.0039026	0.011157
0.10089	0.16823	0.15935	0.16308	0.28725	0.32679	0.16476	0.22947	0.64048	0.5153	0.36821	0.44332	0.18545	0.54691	0.6535	0.70708	0.62243	0.71968	0.52312	0.50505	0.71395	0.37064	0.15094	0.74945	0.075475	0.37673	0.38184	0.69706	0.3623	0.2582	0.54291	0.38786	0.48079	0.32335	0.75042	0.66012	0.12045	0.094883	0.2751	0.68494	0.46672	0.47946	0.13484	0.2067	0.1342	0.26219	0.20413	0.26194	0.26639	0.29452	0.30673	0.03748	0.072783	0.15902	0.0543	0.75875	0.83272	0.90944	0.80939	0.45362	0.57213	0.74596	0.62574	1	0.8724	0.3487	0.35522	0.25742	0.53306	0.36448	0.25013	0.20232	0.24807	0.2313	0.48788	0.19031	0.24946	0.19262	0.32659	0.31838	0.19262	0.22526	0.29692	0.29418	0.068356	0.2744	0.29645	0.2198	0.29641	0.16549	0.099009	0.34644	0.18333	0.18564	0.15985	0.28445	0.16201	0.20809	0.27634	0.17261	0.17147	0.16215	0.23769	0.17479	0.1956	0.0019818	0.0024022	0.0037349	0.0038722	0.012782	0.018272	0.0071415	0.010162	0.0029813	0.0031882	0.0072238	0.010243	0.01625	0.020755	0.033491	0.019806	0.023933	0.0060223	0.016406	0.023952	0.0032321	0.0032816	0.020115	0.021556	0.0030253	0.00348	0.0054826	0.018115
